"schoolname","districtname","state_district_id","state_school_id","lat","lon","nces_id"
"HIGH TECH MIDDLE MEDIA ARTS","SAN DIEGO UNIFIED","68338","107573",32.734523,-117.219843,"063432011155"
"HIGH TECH MIDDLE NORTH COUNTY","SBC - HIGH TECH HIGH","76471","119271",33.13306,-117.202461,"060132212388"
"HIGHLAND RANCH ELEMENTARY","POWAY UNIFIED","68296","6110886",32.984207,-117.071978,"063153001204"
"HIGHLANDS ELEMENTARY","LA MESA-SPRING VALLEY","68197","6038459",32.737569,-116.980481,"062025002429"
"HILL CREEK ELEMENTARY","SANTEE","68361","6085161",32.85262,-116.962057,"063588006141"
"HILLSDALE MIDDLE","CAJON VALLEY UNION","67991","6112890",32.748484,-116.932304,"060681005234"
"HILLSIDE JUNIOR/SENIOR HIGH","MOUNTAIN EMPIRE UNIFIED","68213","3730991",32.625037,-116.475079,"062610006496"
"HILLTOP DRIVE ELEMENTARY","CHULA VISTA ELEMENTARY","68023","6037899",32.631539,-117.06428,"060861000862"
"HILLTOP MIDDLE","SWEETWATER UNION HIGH","68411","6062004",32.630245,-117.060565,"063864006483"
"HILLTOP SENIOR HIGH","SWEETWATER UNION HIGH","68411","3732849",32.637033,-117.059084,"063864006484"
"HOLLY DRIVE LEADERSHIP ACADEMY","SAN DIEGO UNIFIED","68338","6117279",32.72333,-117.092411,"063432008306"
"HOLMES ELEMENTARY","SAN DIEGO UNIFIED","68338","6039747",32.810558,-117.189651,"063432005481"
"HOME & HOSP/TRANSITION SUPPORT","SAN DIEGO UNIFIED","68338","126938",32.754638,-117.147609,"063432013144"
"HOOVER HIGH","SAN DIEGO UNIFIED","68338","3732997",32.756028,-117.098005,"063432005482"
"HOPE ELEMENTARY","CARLSBAD UNIFIED","73551","6106512",33.17055,-117.304659,"060750009120"
"HORTON ELEMENTARY","SAN DIEGO UNIFIED","68338","6039754",32.712301,-117.087061,"063432005483"
"HOWARD GARDNER COMMUNITY CHARTER","CHULA VISTA ELEMENTARY","68023","124321",32.641217,-117.09544,"060861012866"
"HOWARD PENCE ELEMENTARY","SOUTH BAY UNION","68395","6094973",32.578474,-117.061794,"063738006324"
"IBARRA ELEMENTARY","SAN DIEGO UNIFIED","68338","108290",32.752787,-117.0895,"063432011384"
"IDEA CENTER","GROSSMONT UNION HIGH","68130","132548",32.817276,-116.980663,"061623013915"
"IFTIN CHARTER","SAN DIEGO UNIFIED","68338","108548",32.754953,-117.054226,"063432011385"
"IHIGH VIRTUAL ACADEMY","SAN DIEGO UNIFIED","68338","120410",32.750867,-117.194696,"063432012534"
"IMPERIAL BEACH CHARTER","SOUTH BAY UNION","68395","6040505",32.578847,-117.119463,"063738006320"
"INGENUITY CHARTER","SAN DIEGO UNIFIED","68338","131979",32.70254,-117.064841,"063432013917"
"INNOVATION MIDDLE","SAN DIEGO UNIFIED","68338","116939",32.837775,-117.17473,"063432012352"
"INNOVATIONS ACADEMY","SAN DIEGO UNIFIED","68338","118083",32.935367,-117.095631,"063432012261"
"INSPIRE CHARTER SCHOOL - SOUTH","DEHESA ELEMENTARY","68049","132506",32.78199,-116.851031,"061071013913"
"INTEGRITY CHARTER","NATIONAL ELEMENTARY","68221","101360",32.676452,-117.106777,"062667011237"
"IRA HARBISON","NATIONAL ELEMENTARY","68221","6038764",32.685785,-117.073229,"062667004044"
"IVEY RANCH ELEMENTARY","OCEANSIDE UNIFIED","73569","6109995",33.218975,-117.30176,"062825010311"
"IVY HIGH (CONTINUATION)","FALLBROOK UNION HIGH","68122","3732195",33.348715,-117.238087,"061353001546"
"JACUMBA MIDDLE","MOUNTAIN EMPIRE UNIFIED","68213","126995",32.614686,-116.19364,"062610013049"
"JAMACHA ELEMENTARY","CAJON VALLEY UNION","67991","6110787",32.739402,-116.911773,"060681001165"
"JAMES DUKES ELEMENTARY","RAMONA CITY UNIFIED","68304","6105555",33.009104,-116.791281,"063171008943"
"JAMES E. POTTER INTERMEDIATE","FALLBROOK UNION ELEMENTARY","68114","6038277",33.368621,-117.221817,"061350001540"
"JAMUL INTERMEDIATE","JAMUL-DULZURA UNION ELEMENTARY","68155","6112205",32.728994,-116.856072,"061873003937"
"JAMUL PRIMARY","JAMUL-DULZURA UNION ELEMENTARY","68155","6038319",32.729358,-116.853148,"061873002273"
"JEFFERSON ELEMENTARY","CARLSBAD UNIFIED","73551","6037782",33.152333,-117.339284,"060750000710"
"JEFFERSON ELEMENTARY","SAN DIEGO UNIFIED","68338","6039770",32.747476,-117.133119,"063432005485"
"JEFFERSON MIDDLE","OCEANSIDE UNIFIED","73569","6038830",33.210046,-117.362933,"062825004361"
"JERABEK ELEMENTARY","SAN DIEGO UNIFIED","68338","6099071",32.90799,-117.084133,"063432005486"
"JOAN MACQUEEN MIDDLE","ALPINE UNION ELEMENTARY","67967","6037535",32.824465,-116.774327,"060210000092"
"JOHN A. OTIS ELEMENTARY","NATIONAL ELEMENTARY","68221","6038756",32.66997,-117.096901,"062667004049"
"JOHN MUIR","SAN DIEGO UNIFIED","68338","3730116",32.823531,-117.193738,"063432005487"
"JOHNSON ELEMENTARY","SAN DIEGO UNIFIED","68338","6039788",32.720053,-117.075185,"063432005488"
"JOHNSON ELEMENTARY","CAJON VALLEY UNION","67991","6037675",32.80119,-116.968927,"060681000617"
"JOLI ANN LEICHTAG ELEMENTARY","SAN MARCOS UNIFIED","73791","116467",33.155924,-117.211509,"063488012201"
"JONAS SALK ELEMENTARY","SAN DIEGO UNIFIED","68338","132316",32.905384,-117.155612,"063432013916"
"JONES ELEMENTARY","SAN DIEGO UNIFIED","68338","6039796",32.795708,-117.141858,"063432005489"
"JOYNER ELEMENTARY","SAN DIEGO UNIFIED","68338","114041",32.741705,-117.102862,"063432012000"
"JUAREZ ELEMENTARY","SAN DIEGO UNIFIED","68338","6039804",32.792081,-117.125208,"063432005490"
"JUAREZ-LINCOLN ELEMENTARY","CHULA VISTA ELEMENTARY","68023","6069090",32.580586,-117.044508,"060861000863"
"JULIAN CHARTER","JULIAN UNION ELEMENTARY","68163","3731239",33.07879,-116.594865,"061914008596"
"JULIAN ELEMENTARY","JULIAN UNION ELEMENTARY","68163","6038327",33.07879,-116.594865,"061914002306"
"JULIAN HIGH","JULIAN UNION HIGH","68171","3733219",33.077096,-116.595139,"061911002305"
"JULIAN JUNIOR HIGH","JULIAN UNION ELEMENTARY","68163","6105845",33.07879,-116.594865,"061914008859"
"JUNIPER ELEMENTARY","ESCONDIDO UNION","68098","6038228",33.105102,-117.068571,"061288001458"
"KAVOD ELEMENTARY CHARTER","SAN DIEGO UNIFIED","68338","126730",32.801479,-117.12664,"063432013201"
"KEARNY COLLEGE CONNECTIONS","SAN DIEGO UNIFIED","68338","107094",32.800381,-117.160327,"063432011147"
"KEARNY DIGITAL MEDIA & DESIGN","SAN DIEGO UNIFIED","68338","107078",32.800381,-117.160327,"063432011145"
"KEARNY ENG INNOV & DESIGN","SAN DIEGO UNIFIED","68338","107102",32.800381,-117.160327,"063432011148"
"KEARNY SCT","SAN DIEGO UNIFIED","68338","107086",32.800381,-117.160327,"063432011146"
"KEILLER LEADERSHIP ACADEMY","SAN DIEGO UNIFIED","68338","6039812",32.712975,-117.042085,"063432005492"
"KELLOGG (KARL H.) ELEMENTARY","CHULA VISTA ELEMENTARY","68023","6037923",32.620334,-117.048458,"060861000864"
"KELLY ELEMENTARY","CARLSBAD UNIFIED","73551","6099352",33.147292,-117.312154,"060750000711"
"KEMPTON STREET LITERACY ACADEMY","LA MESA-SPRING VALLEY","68197","6038467",32.710802,-117.002569,"062025002430"
"KIMBALL","NATIONAL ELEMENTARY","68221","6038772",32.665887,-117.106498,"062667004045"
"KIMBROUGH ELEMENTARY","SAN DIEGO UNIFIED","68338","6114292",32.709639,-117.13181,"063432007317"
"KING-CHAVEZ ACADEMY OF EXCELLENCE","SAN DIEGO UNIFIED","68338","6119598",32.702756,-117.142747,"063432010381"
"KING-CHAVEZ ARTS ACADEMY","SAN DIEGO UNIFIED","68338","109033",32.709759,-117.12678,"063432011390"
"KING-CHAVEZ ATHLETICS ACADEMY","SAN DIEGO UNIFIED","68338","109041",32.709802,-117.126723,"063432011391"
"KING-CHAVEZ COMMUNITY HIGH","SAN DIEGO UNIFIED","68338","118851",32.71865,-117.16263,"063432012195"
"KING-CHAVEZ PREPARATORY ACADEMY","SAN DIEGO UNIFIED","68338","111906",32.709785,-117.126761,"063432011767"
"KING-CHAVEZ PRIMARY ACADEMY","SAN DIEGO UNIFIED","68338","6040190",32.709781,-117.126765,"063432005556"
"KIPP ADELANTE PREPARATORY ACADEMY","SAN DIEGO UNIFIED","68338","101345",32.72073,-117.159001,"063432011263"
"KNOB HILL ELEMENTARY","SAN MARCOS UNIFIED","73791","6107148",33.139078,-117.120696,"063488009439"
"KNOX MIDDLE","SAN DIEGO UNIFIED","68338","124115",32.695778,-117.091097,"063432012892"
"KUMEYAAY ELEMENTARY","SAN DIEGO UNIFIED","68338","6112460",32.835759,-117.090223,"063432003952"
"L. R. GREEN ELEMENTARY","ESCONDIDO UNION","68098","6107882",33.084889,-117.060283,"061288009538"
"LA COSTA CANYON HIGH","SAN DIEGUITO UNION HIGH","68346","3731007",33.073002,-117.228179,"063438006516"
"LA COSTA HEIGHTS ELEMENTARY","ENCINITAS UNION ELEMENTARY","68080","6106132",33.08016,-117.243511,"061275008830"
"LA COSTA MEADOWS ELEMENTARY","SAN MARCOS UNIFIED","73791","6105993",33.103305,-117.241562,"063488008974"
"LA JOLLA ELEMENTARY","SAN DIEGO UNIFIED","68338","6039846",32.839071,-117.270596,"063432005495"
"LA JOLLA HIGH","SAN DIEGO UNIFIED","68338","3733508",32.833426,-117.272757,"063432005496"
"LA MESA ARTS ACADEMY","LA MESA-SPRING VALLEY","68197","132290",32.754934,-117.030225,"062025002432"
"LA MESA DALE ELEMENTARY","LA MESA-SPRING VALLEY","68197","6038475",32.757385,-117.032658,"062025002431"
"LA MESA-SPRING VALLEY HOME INDEPENDENT STUDY","LA MESA-SPRING VALLEY","68197","132951",32.76629,-117.008163,"062025013954"
"LA MIRADA ELEMENTARY","SAN YSIDRO ELEMENTARY","68379","6089007",32.563627,-117.04651,"063522005963"
"LA PALOMA ELEMENTARY","FALLBROOK UNION ELEMENTARY","68114","6038269",33.379379,-117.235098,"061350001541"
"LA PRESA ELEMENTARY","LA MESA-SPRING VALLEY","68197","6038509",32.706457,-116.992849,"062025002433"
"LAFAYETTE ELEMENTARY","SAN DIEGO UNIFIED","68338","6039853",32.827149,-117.169369,"063432005497"
"LAKE ELEMENTARY","VISTA UNIFIED","68452","6107585",33.174232,-117.256637,"064119009460"
"LAKESIDE FARMS ELEMENTARY","LAKESIDE UNION ELEMENTARY","68189","6038343",32.866436,-116.935635,"062079002493"
"LAKESIDE MIDDLE","LAKESIDE UNION ELEMENTARY","68189","6038350",32.854666,-116.938042,"062079002494"
"LAKEVIEW ELEMENTARY","LAKESIDE UNION ELEMENTARY","68189","6038368",32.843792,-116.903552,"062079002495"
"LANGUAGE ACADEMY","SAN DIEGO UNIFIED","68338","6040000",32.768176,-117.061876,"063432005275"
"LAS PALMAS","NATIONAL ELEMENTARY","68221","6038780",32.671354,-117.083793,"062667004046"
"LAUDERBACH (J. CALVIN) ELEMENTARY","CHULA VISTA ELEMENTARY","68023","6037907",32.606641,-117.06977,"060861000865"
"LAUREL ELEMENTARY","OCEANSIDE UNIFIED","73569","6038848",33.207819,-117.373571,"062825004362"
"LAUREL PREPARATORY ACADEMY","SAN DIEGO UNIFIED","68338","128744",32.9028,-117.1841,"063432013681"
"LEARNING CHOICE ACADEMY","SAN DIEGO UNIFIED","68338","106799",32.755695,-117.013553,"063432011139"
"LEMON AVENUE ELEMENTARY","LA MESA-SPRING VALLEY","68197","6038517",32.767649,-117.008195,"062025002435"
"LEMON CREST ELEMENTARY","LAKESIDE UNION ELEMENTARY","68189","6110092",32.851852,-116.921266,"062079010310"
"LEMON GROVE ACADEMY FOR THE SCIENCES AND HUMANITIES","LEMON GROVE","68205","6038608",32.741599,-117.029071,"062133002549"
"LEONARDO DA VINCI HEALTH SCIENCES CHARTER","CHULA VISTA ELEMENTARY","68023","119594",32.620994,-117.048965,"060861012425"
"LEWIS MIDDLE","SAN DIEGO UNIFIED","68338","6059638",32.796495,-117.07952,"063432005499"
"LEXINGTON ELEMENTARY","CAJON VALLEY UNION","67991","6037683",32.790236,-116.944118,"060681000618"
"LIBBY ELEMENTARY","OCEANSIDE UNIFIED","73569","6038855",33.251746,-117.305351,"062825004363"
"LIBERTY ELEMENTARY","CHULA VISTA ELEMENTARY","68023","105957",32.664879,-116.9778,"060861011125"
"LILAC","VALLEY CENTER-PAUMA UNIFIED","75614","100511",33.257974,-117.06911,"060006911158"
"LINCOLN ACRES","NATIONAL ELEMENTARY","68221","6038798",32.670116,-117.076275,"062667004047"
"LINCOLN ELEMENTARY","ESCONDIDO UNION","68098","6038236",33.134555,-117.087755,"061288001459"
"LINCOLN HIGH","SAN DIEGO UNIFIED","68338","114025",32.702869,-117.089562,"063432011939"
"LINCOLN MIDDLE","OCEANSIDE UNIFIED","73569","6038863",33.189812,-117.350406,"062825004364"
"LINDA VISTA ELEMENTARY","SAN DIEGO UNIFIED","68338","6039879",32.793148,-117.173412,"063432005501"
"LINDBERGH/SCHWEITZER ELEMENTARY","SAN DIEGO UNIFIED","68338","6039887",32.819291,-117.170514,"063432005502"
"LINDO PARK ELEMENTARY","LAKESIDE UNION ELEMENTARY","68189","6038376",32.859371,-116.913934,"062079002496"
"LITERACY FIRST CHARTER","SAN DIEGO COUNTY OFFICE OF EDUCATION","10371","6119119",32.787332,-116.952348,"069103010374"
"LIVE OAK ELEMENTARY","FALLBROOK UNION ELEMENTARY","68114","6109524",33.370333,-117.216712,"061350009817"
"LOGAN K-8","SAN DIEGO UNIFIED","68338","6039895",32.700693,-117.132084,"063432005503"
"LOMA ELEMENTARY","LA MESA-SPRING VALLEY","68197","6098446",32.736146,-116.967562,"062025002436"
"LOMA PORTAL ELEMENTARY","SAN DIEGO UNIFIED","68338","6039903",32.740016,-117.221066,"063432005504"
"LOMA VERDE ELEMENTARY","CHULA VISTA ELEMENTARY","68023","6037949",32.601718,-117.050298,"060861000866"
"LONGFELLOW K-8","SAN DIEGO UNIFIED","68338","6039911",32.783456,-117.189013,"063432005505"
"LOS ALTOS ELEMENTARY","CHULA VISTA ELEMENTARY","68023","6070825",32.572059,-117.050088,"060861000867"
"LOS COCHES CREEK MIDDLE","CAJON VALLEY UNION","67991","111005",32.859972,-116.818323,"060681011751"
"LOS PENASQUITOS ELEMENTARY","POWAY UNIFIED","68296","6070841",32.969874,-117.09708,"063153004887"
"LOUISE FOUSSAT ELEMENTARY","OCEANSIDE UNIFIED","73569","113514",33.238819,-117.328722,"062825012011"
"MAAC COMMUNITY CHARTER","SWEETWATER UNION HIGH","68411","3731304",32.604521,-117.064289,"063864010384"
"MADISON AVENUE ELEMENTARY","CAJON VALLEY UNION","67991","6037691",32.799881,-116.920744,"060681000619"
"MADISON HIGH","SAN DIEGO UNIFIED","68338","3733698",32.831113,-117.173848,"063432005509"
"MADISON MIDDLE","VISTA UNIFIED","68452","6112221",33.174725,-117.258527,"064119003968"
"MAGNOLIA ELEMENTARY","CAJON VALLEY UNION","67991","6037709",32.81421,-116.954277,"060681000620"
"MAGNOLIA ELEMENTARY","CARLSBAD UNIFIED","73551","6037790",33.159452,-117.326516,"060750000713"
"MAGNOLIA SCIENCE ACADEMY SAN DIEGO","SAN DIEGO UNIFIED","68338","109157",32.796846,-117.012497,"063432011393"
"MAIE ELLIS ELEMENTARY","FALLBROOK UNION ELEMENTARY","68114","131920",33.37848,-117.255281,"061350013914"
"MAJOR GENERAL RAYMOND MURRAY HIGH","VISTA UNIFIED","68452","115451",33.198953,-117.254816,"064119012180"
"MANN MIDDLE","SAN DIEGO UNIFIED","68338","6059646",32.756088,-117.07889,"063432005510"
"MAR VISTA ACADEMY","SWEETWATER UNION HIGH","68411","6059786",32.573175,-117.096772,"063864006485"
"MAR VISTA SENIOR HIGH","SWEETWATER UNION HIGH","68411","3733953",32.579265,-117.121817,"063864006486"
"MARSHALL (THURGOOD) ELEMENTARY","CHULA VISTA ELEMENTARY","68023","6116396",32.659887,-116.966695,"060861008298"
"MARSHALL ELEMENTARY","SAN DIEGO UNIFIED","68338","6039952",32.743555,-117.086412,"063432005512"
"MARSHALL MIDDLE","SAN DIEGO UNIFIED","68338","6115331",32.930164,-117.082464,"063432007688"
"MARSTON MIDDLE","SAN DIEGO UNIFIED","68338","6059653",32.808819,-117.200114,"063432005513"
"MARTIN LUTHER KING JR. MIDDLE","OCEANSIDE UNIFIED","73569","6111777",33.21514,-117.30967,"062825003970"
"MARVIN ELEMENTARY","SAN DIEGO UNIFIED","68338","6039960",32.796306,-117.068377,"063432005514"
"MARY FAY PENDLETON ELEMENTARY","FALLBROOK UNION ELEMENTARY","68114","6038301",33.325212,-117.304498,"061350001543"
"MARYLAND AVENUE ELEMENTARY","LA MESA-SPRING VALLEY","68197","6038525",32.776536,-117.039301,"062025002437"
"MARYLAND ELEMENTARY","VISTA UNIFIED","68452","111237",33.215034,-117.259088,"064119011769"
"MASON ELEMENTARY","SAN DIEGO UNIFIED","68338","6071914",32.90642,-117.139965,"063432005515"
"MCGILL SCHOOL OF SUCCESS","SAN DIEGO UNIFIED","68338","6113211",32.72512,-117.129644,"063432005339"
"MCKINLEY ELEMENTARY","SAN DIEGO UNIFIED","68338","6039978",32.736739,-117.121606,"063432005516"
"MCMILLIN (CORKY) ELEMENTARY","CHULA VISTA ELEMENTARY","68023","6118988",32.6334,-116.983634,"060861010377"
"MEADOWBROOK MIDDLE","POWAY UNIFIED","68296","6038988",32.9651,-117.064883,"063153004888"
"MEMORIAL SCHOLARS & ATHLETES","SAN DIEGO UNIFIED","68338","117333",32.697434,-117.132686,"063432012239"
"MERIDIAN ELEMENTARY","CAJON VALLEY UNION","67991","6037717",32.78854,-116.926199,"060681000621"
"MERIT ACADEMY","GROSSMONT UNION HIGH","68130","128793",32.817276,-116.980663,"061623013711"
"MESA VERDE MIDDLE","POWAY UNIFIED","68296","6111306",32.961805,-117.146696,"063153002667"
"METHODSCHOOLS","DEHESA ELEMENTARY","68049","129221",32.781593,-116.850848,"061071013762"
"MIDLAND ELEMENTARY","POWAY UNIFIED","68296","6038996",32.966958,-117.036932,"063153004889"
"MILLENNIAL TECH MIDDLE","SAN DIEGO UNIFIED","68338","117325",32.717087,-117.088964,"063432012376"
"MILLER ELEMENTARY","SAN DIEGO UNIFIED","68338","6093256",32.818134,-117.106032,"063432005519"
"MILLER ELEMENTARY","ESCONDIDO UNION","68098","6066997",33.096974,-117.079891,"061288001460"
"MIRA MESA HIGH","SAN DIEGO UNIFIED","68338","3730181",32.910702,-117.141842,"063432005520"
"MIRAMAR RANCH ELEMENTARY","SAN DIEGO UNIFIED","68338","6069116",32.909451,-117.098346,"063432005521"
"MISSION BAY HIGH","SAN DIEGO UNIFIED","68338","3734431",32.800342,-117.223876,"063432005522"
"MISSION ELEMENTARY","OCEANSIDE UNIFIED","73569","6038871",33.206976,-117.36235,"062825004365"
"MISSION ESTANCIA ELEMENTARY","ENCINITAS UNION ELEMENTARY","68080","6108534",33.07217,-117.240401,"061275009537"
"MISSION HILLS HIGH","SAN MARCOS UNIFIED","73791","105726",33.145286,-117.1444,"063488011404"
"MISSION MEADOWS ELEMENTARY","VISTA UNIFIED","68452","6110407",33.246161,-117.256869,"064119001249"
"MISSION MIDDLE","ESCONDIDO UNION","68098","6038210",33.133778,-117.074009,"061288001456"
"MISSION VISTA HIGH","VISTA UNIFIED","68452","118430",33.256031,-117.264163,"064119012341"
"MONARCH","SAN DIEGO COUNTY OFFICE OF EDUCATION","10371","120493",32.702395,-117.150395,"069103012496"
"MONTE VISTA ELEMENTARY","VISTA UNIFIED","68452","6040638",33.190773,-117.212471,"064119006820"
"MONTE VISTA HIGH","GROSSMONT UNION HIGH","68130","3734548",32.737611,-116.973643,"061623002024"
"MONTECITO HIGH (CONTINUATION)","RAMONA CITY UNIFIED","68304","3735958",33.039168,-116.863533,"063171004906"
"MONTEREY HEIGHTS ELEMENTARY","LEMON GROVE","68205","6038624",32.722382,-117.033114,"062133002551"
"MONTEREY RIDGE ELEMENTARY","POWAY UNIFIED","68296","111187",33.026872,-117.108862,"063153011757"
"MONTGOMERY (JOHN J.) ELEMENTARY","CHULA VISTA ELEMENTARY","68023","6037915",32.597681,-117.068469,"060861000868"
"MONTGOMERY MIDDLE","CAJON VALLEY UNION","67991","6093207",32.797185,-116.921008,"060681000622"
"MONTGOMERY MIDDLE","SAN DIEGO UNIFIED","68338","6059679",32.788565,-117.172044,"063432005525"
"MONTGOMERY MIDDLE","SWEETWATER UNION HIGH","68411","6070890",32.576744,-117.055521,"063864006487"
"MONTGOMERY SENIOR HIGH","SWEETWATER UNION HIGH","68411","3738234",32.584599,-117.064813,"063864006488"
"MORNING CREEK ELEMENTARY","POWAY UNIFIED","68296","6109318",32.953334,-117.095638,"063153010006"
"MORSE HIGH","SAN DIEGO UNIFIED","68338","3734654",32.701105,-117.048031,"063432005526"
"MOUNT MIGUEL HIGH","GROSSMONT UNION HIGH","68130","3734761",32.722726,-117.017044,"061623002025"
"MOUNTAIN EMPIRE HIGH","MOUNTAIN EMPIRE UNIFIED","68213","3734878",32.733847,-116.492803,"062610003906"
"MOUNTAIN EMPIRE SPECIAL EDUCATION PRESCHOOL","MOUNTAIN EMPIRE UNIFIED","68213","118711",32.733888,-116.492709,"062610013510"
"MOUNTAIN VALLEY ACADEMY","RAMONA CITY UNIFIED","68304","131250",33.026426,-116.878444,"063171008945"
"MOUNTAIN VIEW LEARNING ACADEMY","ALPINE UNION ELEMENTARY","67967","6109953",32.831714,-116.816099,"060210007300"
"MT. CARMEL HIGH","POWAY UNIFIED","68296","3730074",32.966749,-117.122079,"063153004890"
"MT. EVEREST ACADEMY","SAN DIEGO UNIFIED","68338","3730751",32.819872,-117.186551,"063432009437"
"MT. VERNON ELEMENTARY","LEMON GROVE","68205","6038632",32.732481,-117.020358,"062133002552"
"MT. WOODSON ELEMENTARY","RAMONA CITY UNIFIED","68304","6107999",33.032573,-116.95767,"063171009617"
"MUELLER CHARTER (ROBERT L.)","CHULA VISTA ELEMENTARY","68023","6037980",32.626906,-117.093812,"060861000869"
"MUIRLANDS MIDDLE","SAN DIEGO UNIFIED","68338","6059687",32.832672,-117.268441,"063432005527"
"MURDOCK ELEMENTARY","LA MESA-SPRING VALLEY","68197","6070833",32.759872,-116.985439,"062025002438"
"MURRAY MANOR ELEMENTARY","LA MESA-SPRING VALLEY","68197","6038533",32.787914,-117.019742,"062025002439"
"MUSEUM","SAN DIEGO UNIFIED","68338","6115570",32.732133,-117.1624,"063432007689"
"NARANCA ELEMENTARY","CAJON VALLEY UNION","67991","6037725",32.804944,-116.947588,"060681000623"
"NATIONAL CITY MIDDLE","SWEETWATER UNION HIGH","68411","6059794",32.669285,-117.099413,"063864006489"
"NATIONAL UNIVERSITY ACADEMY","LAKESIDE UNION ELEMENTARY","68189","118323",33.172533,-117.220099,"062079012287"
"NESTOR LANGUAGE ACADEMY CHARTER","SOUTH BAY UNION","68395","6040513",32.570262,-117.083037,"063738006321"
"NICHOLS ELEMENTARY","OCEANSIDE UNIFIED","73569","6119713",33.23785,-117.315497,"062825010645"
"NORMAL HEIGHTS ELEMENTARY","SAN DIEGO UNIFIED","68338","111864",32.760893,-117.112771,"063432011765"
"NORMAN L. SULLIVAN MIDDLE","BONSALL UNIFIED","76851","6108567",33.29731,-117.175131,"060142609519"
"NORTH BROADWAY ELEMENTARY","ESCONDIDO UNION","68098","6102750",33.16269,-117.093775,"061288007704"
"NORTH COASTAL CONSORTIUM SCHOOLS","SAN DIEGO COUNTY OFFICE OF EDUCATION","10371","1996545",33.14231,-117.150958,"069103010620"
"NORTH COUNTY TRADE TECH HIGH","VISTA UNIFIED","68452","114264",33.198165,-117.249559,"064119011970"
"NORTH TERRACE ELEMENTARY","OCEANSIDE UNIFIED","73569","6038889",33.217311,-117.378993,"062825004366"
"NORTHMONT ELEMENTARY","LA MESA-SPRING VALLEY","68197","6038541",32.790462,-116.993627,"062025002440"
"NYE ELEMENTARY","SAN DIEGO UNIFIED","68338","6112478",32.696089,-117.069084,"063432003954"
"OAK CREST MIDDLE","SAN DIEGUITO UNION HIGH","68346","6059737",33.042557,-117.265571,"063438005576"
"OAK GLEN HIGH","VALLEY CENTER-PAUMA UNIFIED","75614","3731312",33.28121,-117.0252,"060006908608"
"OAK GROVE MIDDLE","JAMUL-DULZURA UNION ELEMENTARY","68155","6097182",32.723532,-116.862542,"061873002274"
"OAK HILL ELEMENTARY","ESCONDIDO UNION","68098","6038244",33.130796,-117.050192,"061288001462"
"OAK PARK ELEMENTARY","SAN DIEGO UNIFIED","68338","6040026",32.732903,-117.08062,"063432005529"
"OAK VALLEY MIDDLE","POWAY UNIFIED","68296","108332",33.000139,-117.10962,"063153011134"
"OASIS HIGH (ALTERNATIVE)","FALLBROOK UNION HIGH","68122","3730967",33.35186,-117.236291,"061353005258"
"OCEAN AIR","DEL MAR UNION ELEMENTARY","68056","114686",32.92809,-117.2147,"061074012091"
"OCEAN BEACH ELEMENTARY","SAN DIEGO UNIFIED","68338","6040034",32.745209,-117.246825,"063432005530"
"OCEAN KNOLL ELEMENTARY","ENCINITAS UNION ELEMENTARY","68080","6038152",33.040167,-117.271599,"061275001436"
"OCEAN SHORES HIGH (CONTINUATION)","OCEANSIDE UNIFIED","73569","3739026",33.201249,-117.330323,"062825004367"
"OCEAN VIEW HILLS","SAN YSIDRO ELEMENTARY","68379","6119341",32.571718,-117.024923,"063522010382"
"OCEANSIDE HIGH","OCEANSIDE UNIFIED","73569","3735206",33.197514,-117.373466,"062825004368"
"OLD TOWN ACADEMY K-8 CHARTER","SAN DIEGO UNIFIED","68338","123778",32.74672,-117.189101,"063432012786"
"OLIVE ELEMENTARY","VISTA UNIFIED","68452","6040646",33.204115,-117.25943,"064119006821"
"OLIVE PEIRCE MIDDLE","RAMONA CITY UNIFIED","68304","6105563",33.026481,-116.872325,"063171008944"
"OLIVENHAIN PIONEER ELEMENTARY","ENCINITAS UNION ELEMENTARY","68080","6112445",33.061731,-117.23884,"061275003928"
"OLIVEWOOD","NATIONAL ELEMENTARY","68221","6038806",32.662443,-117.094078,"062667004048"
"OLYMPIAN HIGH","SWEETWATER UNION HIGH","68411","111831",32.60215,-116.968901,"063864011768"
"OLYMPIC VIEW ELEMENTARY","CHULA VISTA ELEMENTARY","68023","6113021",32.63758,-116.965152,"060861005253"
"ONEONTA ELEMENTARY","SOUTH BAY UNION","68395","6040521",32.572908,-117.111519,"063738006323"
"OPTIONS SECONDARY","SWEETWATER UNION HIGH","68411","3731155",32.614323,-117.075897,"063864007709"
"ORANGE GLEN ELEMENTARY","ESCONDIDO UNION","68098","6038947",33.145421,-117.035066,"061288001463"
"ORANGE GLEN HIGH","ESCONDIDO UNION HIGH","68106","3735313",33.129733,-117.04145,"061291001466"
"OTAY ELEMENTARY","CHULA VISTA ELEMENTARY","68023","6095038",32.596357,-117.05721,"060861007680"
"OTAY RANCH SENIOR HIGH","SWEETWATER UNION HIGH","68411","3731627",32.620061,-116.99046,"063864011264"
"PACIFIC BEACH ELEMENTARY","SAN DIEGO UNIFIED","68338","6040042",32.809024,-117.25058,"063432005531"
"PACIFIC BEACH MIDDLE","SAN DIEGO UNIFIED","68338","6059695",32.801826,-117.242253,"063432005532"
"PACIFIC RIM ELEMENTARY","CARLSBAD UNIFIED","73551","6116578",33.110943,-117.305253,"060750008312"
