sponsor_id,fnsreportdate,academicyear,programgroupyear,sponsorname,mealgroup,mealtype,daysservedquanity,freeeligible,reducedeligible,paideligible,enrollment,freemeals,reducedmeals,paidmeals,totalmeals
21,2016-06-01,2015-2016,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,,0,0,0,0,0,3,192,195
21,2016-06-01,2015-2016,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,26,0,0,0,0,114747,0,0,114747
21,2016-06-01,2015-2016,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,26,0,0,0,0,0,0,0,0
21,2016-06-01,2015-2016,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,26,0,0,0,0,0,0,0,0
21,2016-07-01,2016-2017,2016,CHILD DEVELOPMENT ASSOC INC ,CHILD_SNACK_PM,CHILD_SNACK_PM,20,192,65,60,317,1619,548,506,2673
21,2016-07-01,2016-2017,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,,0,0,0,0,0,88,4611,4699
21,2016-07-01,2016-2017,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,25,0,0,0,0,140418,0,0,140418
21,2016-07-01,2016-2017,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,25,0,0,0,0,61262,0,0,61262
21,2016-07-01,2016-2017,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,22,0,0,0,0,0,0,0,0
21,2016-07-01,2016-2017,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,25,0,0,0,0,97737,0,0,97737
21,2016-07-01,2016-2017,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,25,0,0,0,0,74301,0,0,74301
21,2018-08-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_BREAKFAST,CHILD_BREAKFAST,23,,,,,1822,951,541,3314
21,2018-07-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_BREAKFAST,CHILD_BREAKFAST,21,,,,,1263,659,376,2298
21,2017-11-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_BREAKFAST,CHILD_BREAKFAST,20,,,,,1676,875,498,3049
21,2017-12-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_LUNCH,CHILD_LUNCH,16,,,,,1522,794,452,2768
21,2018-06-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_LUNCH,CHILD_LUNCH,21,,,,,1737,906,516,3159
21,2017-10-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_LUNCH,CHILD_LUNCH,22,,,,,2275,1187,675,4137
21,2018-02-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_SNACK_PM,CHILD_SNACK_PM,19,,,,,1722,899,511,3132
21,2018-03-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_SNACK_PM,CHILD_SNACK_PM,22,,,,,1881,982,559,3422
21,2018-04-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_BREAKFAST,CHILD_BREAKFAST,21,,,,,1697,886,504,3087
21,2018-01-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_BREAKFAST,CHILD_BREAKFAST,21,,,,,1637,854,487,2978
21,2018-05-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_BREAKFAST,CHILD_BREAKFAST,22,,,,,1800,939,535,3274
21,2018-08-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_LUNCH,CHILD_LUNCH,23,,,,,2178,1136,647,3961
21,2018-07-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_LUNCH,CHILD_LUNCH,21,,,,,1604,837,477,2918
21,2017-11-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_LUNCH,CHILD_LUNCH,20,,,,,2045,1067,607,3719
21,2017-12-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_SNACK_PM,CHILD_SNACK_PM,16,,,,,1378,719,409,2506
21,2018-06-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_SNACK_PM,CHILD_SNACK_PM,21,,,,,1527,797,453,2777
21,2017-10-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_SNACK_PM,CHILD_SNACK_PM,22,,,,,1981,1034,588,3603
21,2017-12-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_BREAKFAST,CHILD_BREAKFAST,16,,,,,1224,639,363,2226
21,2018-06-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_BREAKFAST,CHILD_BREAKFAST,21,,,,,1394,727,414,2535
21,2017-10-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_BREAKFAST,CHILD_BREAKFAST,22,,,,,1903,993,566,3462
21,2018-02-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_LUNCH,CHILD_LUNCH,19,,,,,1884,983,560,3427
21,2018-03-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_LUNCH,CHILD_LUNCH,22,,,,,2059,1074,612,3745
21,2018-04-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_SNACK_PM,CHILD_SNACK_PM,21,,,,,1853,967,550,3370
21,2018-01-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_SNACK_PM,CHILD_SNACK_PM,21,,,,,1864,973,554,3391
21,2018-05-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_SNACK_PM,CHILD_SNACK_PM,22,,,,,1916,1000,569,3485
21,2018-02-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_BREAKFAST,CHILD_BREAKFAST,19,,,,,1527,797,454,2778
21,2018-03-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_BREAKFAST,CHILD_BREAKFAST,22,,,,,1657,864,492,3013
21,2018-04-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_LUNCH,CHILD_LUNCH,21,,,,,2077,1084,617,3778
21,2018-01-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_LUNCH,CHILD_LUNCH,21,,,,,2052,1071,609,3732
21,2018-05-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_LUNCH,CHILD_LUNCH,22,,,,,2184,1140,648,3972
21,2018-08-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_SNACK_PM,CHILD_SNACK_PM,23,,,,,1853,967,551,3371
21,2018-07-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_SNACK_PM,CHILD_SNACK_PM,21,,,,,1409,735,418,2562
21,2017-11-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,CHILD_SNACK_PM,CHILD_SNACK_PM,20,,,,,1838,959,546,3343
21,2018-08-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,,,,,,0,41,4945,4986
21,2018-02-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,,,,,,0,124,4759,4883
21,2018-07-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,,,,,,0,108,4094,4202
21,2018-03-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,,,,,,0,286,5406,5692
21,2017-11-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,,,,,,0,214,4646,4860
21,2018-04-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,,,,,,0,350,9914,10264
21,2017-12-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,,,,,,0,262,7880,8142
21,2018-01-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,,,,,,0,342,10013,10355
21,2018-06-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,,,,,,0,224,9729,9953
21,2018-05-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,,,,,,0,161,10614,10775
21,2017-10-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,,,,,,0,314,9682,9996
21,2018-08-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,,,,,,0,22,6335,6357
21,2018-02-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,,,,,,0,63,5175,5238
21,2018-07-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,,,,,,0,162,5705,5867
21,2018-03-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,,,,,,0,106,6336,6442
21,2017-11-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,,,,,,0,171,5178,5349
21,2018-04-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,,,,,,0,39,212,251
21,2017-12-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,,,,,,0,15,137,152
21,2018-01-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,,,,,,0,30,217,247
21,2018-06-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,,,,,,0,2,95,97
21,2018-05-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,,,,,,0,40,229,269
21,2017-10-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,,,,,,0,33,267,300
21,2018-08-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,,,,,,0,134,6168,6302
21,2018-02-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,,,,,,0,109,5667,5776
21,2018-07-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,,,,,,0,300,5149,5449
21,2018-03-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,,,,,,0,254,6231,6485
21,2017-11-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,,,,,,0,210,5467,5677
21,2018-04-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,,,,,,0,212,4994,5206
21,2017-12-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,,,,,,0,182,3810,3992
21,2018-01-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,,,,,,0,245,4520,4765
21,2018-06-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,,,,,,0,179,4331,4510
21,2018-05-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,,,,,,0,221,5070,5291
21,2017-10-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,,,,,,0,223,4684,4907
21,2018-08-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,27,,,,,99901,0,0,99901
21,2018-02-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,24,,,,,89198,0,0,89198
21,2018-07-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,25,,,,,84027,0,0,84027
21,2018-03-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,27,,,,,98548,0,0,98548
21,2017-11-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,25,,,,,87245,0,0,87245
21,2018-04-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,25,,,,,118457,0,0,118457
21,2017-12-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,25,,,,,106126,0,0,106126
21,2018-01-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,26,,,,,117577,0,0,117577
21,2018-06-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,26,,,,,137377,0,0,137377
21,2018-05-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,26,,,,,120297,0,0,120297
21,2017-10-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,26,,,,,110814,0,0,110814
21,2018-08-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,27,,,,,60789,0,0,60789
21,2018-02-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,24,,,,,47392,0,0,47392
21,2018-07-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,25,,,,,62453,0,0,62453
21,2018-03-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,27,,,,,55899,0,0,55899
21,2017-11-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,25,,,,,47740,0,0,47740
21,2018-04-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,25,,,,,11463,0,0,11463
21,2017-12-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,25,,,,,9625,0,0,9625
21,2018-01-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,26,,,,,11284,0,0,11284
21,2018-06-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,26,,,,,10142,0,0,10142
21,2018-05-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,26,,,,,12624,0,0,12624
21,2017-10-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,26,,,,,12076,0,0,12076
21,2018-08-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,27,,,,,113437,0,0,113437
21,2018-02-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,24,,,,,99949,0,0,99949
21,2018-07-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,25,,,,,99305,0,0,99305
21,2018-03-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,27,,,,,111675,0,0,111675
21,2017-11-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,25,,,,,99056,0,0,99056
21,2018-04-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,25,,,,,85886,0,0,85886
21,2017-12-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,25,,,,,75030,0,0,75030
21,2018-01-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,26,,,,,85055,0,0,85055
21,2018-06-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,26,,,,,82627,0,0,82627
21,2018-05-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,26,,,,,91750,0,0,91750
21,2017-10-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,26,,,,,86181,0,0,86181
21,2018-04-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,25,,,,,96738,0,0,96738
21,2017-12-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,25,,,,,80317,0,0,80317
21,2018-01-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,26,,,,,95219,0,0,95219
21,2018-06-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,26,,,,,89182,0,0,89182
21,2018-05-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,26,,,,,102318,0,0,102318
21,2017-10-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,26,,,,,99035,0,0,99035
21,2018-08-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,27,,,,,135899,0,0,135899
21,2018-02-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,24,,,,,104462,0,0,104462
21,2018-07-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,25,,,,,142392,0,0,142392
21,2018-03-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,27,,,,,123792,0,0,123792
21,2017-11-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,25,,,,,107224,0,0,107224
21,2018-04-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,25,,,,,54032,0,0,54032
21,2017-12-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,25,,,,,46914,0,0,46914
21,2018-01-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,26,,,,,52433,0,0,52433
21,2018-06-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,26,,,,,59698,0,0,59698
21,2018-05-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,26,,,,,54431,0,0,54431
21,2017-10-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,26,,,,,50705,0,0,50705
21,2018-08-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,27,,,,,10530,0,0,10530
21,2018-02-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,24,,,,,10685,0,0,10685
21,2018-07-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,25,,,,,8951,0,0,8951
21,2018-03-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,27,,,,,11813,0,0,11813
21,2017-11-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,25,,,,,10608,0,0,10608
21,2018-04-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,25,,,,,108308,0,0,108308
21,2017-12-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,25,,,,,93155,0,0,93155
21,2018-01-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,26,,,,,107614,0,0,107614
21,2018-06-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,26,,,,,104539,0,0,104539
21,2018-05-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,26,,,,,115140,0,0,115140
21,2017-10-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,26,,,,,108522,0,0,108522
21,2018-08-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,27,,,,,89909,0,0,89909
21,2018-02-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,24,,,,,79218,0,0,79218
21,2018-07-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,25,,,,,79437,0,0,79437
21,2018-03-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,27,,,,,88883,0,0,88883
21,2017-11-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,25,,,,,79114,0,0,79114
21,2018-04-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,,,,,,0,293,5210,5503
21,2017-12-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,,,,,,0,191,4363,4554
21,2018-01-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,,,,,,0,233,5445,5678
21,2018-06-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,,,,,,0,71,4430,4501
21,2018-05-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,,,,,,0,127,5435,5562
21,2017-10-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,DCH_BREAKFAST,,,,,,0,248,5389,5637
21,2018-08-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,,,,,,0,123,10604,10727
21,2018-02-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,,,,,,0,113,8752,8865
21,2018-07-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,,,,,,0,364,9566,9930
21,2018-03-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,,,,,,0,318,10554,10872
21,2017-11-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,DCH_LUNCH,,,,,,0,314,8670,8984
21,2018-04-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,,,,,,0,152,5769,5921
21,2017-12-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,,,,,,0,146,4581,4727
21,2018-01-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,,,,,,0,239,5982,6221
21,2018-06-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,,,,,,0,99,6046,6145
21,2018-05-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,,,,,,0,93,6425,6518
21,2017-10-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,DCH_SNACK_AM,,,,,,0,195,5752,5947
21,2018-08-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,,,,,,0,46,74,120
21,2018-02-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,,,,,,0,32,153,185
21,2018-07-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,,,,,,0,77,50,127
21,2018-03-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,,,,,,0,24,169,193
21,2017-11-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,DCH_SNACK_NT,,,,,,0,32,131,163
21,2018-04-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,,,,,,0,258,5858,6116
21,2017-12-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,,,,,,0,181,4955,5136
21,2018-01-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,,,,,,0,166,6313,6479
21,2018-06-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,,,,,,0,135,5167,5302
21,2018-05-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,,,,,,0,132,6332,6464
21,2017-10-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,DCH_SNACK_PM,,,,,,0,207,6456,6663
21,2018-08-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,,,,,,0,180,5244,5424
21,2018-02-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,,,,,,0,148,4151,4299
21,2018-07-01,2018-2019,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,,,,,,0,357,4437,4794
21,2018-03-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,,,,,,0,183,4901,5084
21,2017-11-01,2017-2018,2018,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,DCH_SUPPER,,,,,,0,217,4103,4320
