"schoolname","districtname","state_district_id","state_school_id","lat","lon","nces_id"
"MAAC COMMUNITY CHARTER","SWEETWATER UNION HIGH","76841","304","32.604299","-117.06543","0638640"
"ALTA VISTA ACADEMY","SWEETWATER UNION HIGH","76841","460","32.618720","-117.02445","0638640"
"SAN YSIDRO HIGH","SWEETWATER UNION HIGH","76841","502","32.566438","-117.01748","0638640"
"OTAY RANCH SENIOR HIGH","SWEETWATER UNION HIGH","76841","627","32.619073","-116.99635","0638640"
"PALOMAR HIGH","SWEETWATER UNION HIGH","76841","047","32.604757","-117.07385","0638640"
"HILLTOP SENIOR HIGH","SWEETWATER UNION HIGH","76841","849","32.636851","-117.05990","0638640"
"MAR VISTA SENIOR HIGH","SWEETWATER UNION HIGH","76841","953","32.580208","-117.12224","0638640"
"NATIONAL CITY ADULT","SWEETWATER UNION HIGH","76841","184","32.663588","-117.09600","0638640"
"SWEETWATER HIGH","SWEETWATER UNION HIGH","76841","226","32.659933","-117.09170","0638640"
"MONTGOMERY SENIOR HIGH","SWEETWATER UNION HIGH","76841","234","32.583873","-117.06422","0638640"
"BONITA VISTA MIDDLE","SWEETWATER UNION HIGH","76841","745","32.648596","-117.00527","0638640"
"CASTLE PARK MIDDLE","SWEETWATER UNION HIGH","76841","752","32.604981","-117.05939","0638640"
"CHULA VISTA MIDDLE","SWEETWATER UNION HIGH","76841","760","32.635067","-117.08645","0638640"
"GRANGER JUNIOR HIGH","SWEETWATER UNION HIGH","76841","778","32.672621","-117.07383","0638640"
"MAR VISTA ACADEMY","SWEETWATER UNION HIGH","76841","786","32.574880","-117.09709","0638640"
"NATIONAL CITY MIDDLE","SWEETWATER UNION HIGH","76841","794","32.669245","-117.09973","0638640"
"HILLTOP MIDDLE","SWEETWATER UNION HIGH","76841","004","32.630395","-117.06408","0638640"
"SOUTHWEST MIDDLE","SWEETWATER UNION HIGH","76841","012","32.569138","-117.07381","0638640"
"MONTGOMERY MIDDLE","SWEETWATER UNION HIGH","76841","890","32.576045","-117.05612","0638640"
"RANCHO DEL REY MIDDLE","SWEETWATER UNION HIGH","76841","276","32.630868","-117.00764","0638640"
"SWEETWATER COMMUNITY DAY","SWEETWATER UNION HIGH","76841","154","32.580207","-117.12223","0638640"
"EASTLAKE MIDDLE","SWEETWATER UNION HIGH","76841","968","32.655591","-116.94818","0638640"
NA,"VALLECITOS ELEMENTARY",".7684","000","33.413917","-117.14954","0640710"
"VALLECITOS ELEMENTARY","VALLECITOS ELEMENTARY","76843","562","33.413921","-117.14871","0640710"
NA,"VISTA UNIFIED",".7684","000","33.224860","-117.22238","0641190"
"T.H.E LEADERSHIP ACADEMY","VISTA UNIFIED","76845","925","33.218505","-117.27087","0641190"
"HANNALEI ELEMENTARY","VISTA UNIFIED","76845","933","33.178337","-117.21575","0641190"
"FOOTHILL OAK ELEMENTARY","VISTA UNIFIED","76845","882","33.218194","-117.22187","0641190"
"SIATECH","VISTA UNIFIED","76845","120","33.216092","-117.26989","0641190"
"MARYLAND ELEMENTARY","VISTA UNIFIED","76845","237","33.215538","-117.25793","0641190"
"NORTH COUNTY TRADE TECH HIGH","VISTA UNIFIED","76845","264","33.212842","-117.25511","0641190"
"VISTA MAGNET MIDDLE SCHOOL OF TECHNOLOGY, SCIENCE, AND MATH","VISTA UNIFIED","76845","637","33.203140","-117.23667","0641190"
"MAJOR GENERAL RAYMOND MURRAY HIGH","VISTA UNIFIED","76845","451","33.198351","-117.25582","0641190"
"MISSION VISTA HIGH","VISTA UNIFIED","76845","430","33.255990","-117.26381","0641190"
"GUAJOME LEARNING CENTER","VISTA UNIFIED","76845","917","33.230575","-117.25014","0641190"
"VISTA VISIONS ACADEMY","VISTA UNIFIED","76845","300","33.221233","-117.24118","0641190"
"BELLA MENTE MONTESSORI ACADEMY","VISTA UNIFIED","76845","223","33.189574","-117.27872","0641190"
"VISTA ADULT TRANSITION CENTER","VISTA UNIFIED","76845","207","33.221287","-117.24111","0641190"
"VISTA ADULT","VISTA UNIFIED","76845","298","33.187198","-117.24038","0641190"
"RANCHO BUENA VISTA HIGH","VISTA UNIFIED","76845","728","33.164594","-117.24715","0641190"
"GUAJOME PARK ACADEMY CHARTER","VISTA UNIFIED","76845","942","33.230120","-117.24877","0641190"
"ALTA VISTA HIGH (CONTINUATION)","VISTA UNIFIED","76845","039","33.222471","-117.21960","0641190"
"VISTA HIGH","VISTA UNIFIED","76845","705","33.223361","-117.24190","0641190"
"BEAUMONT ELEMENTARY","VISTA UNIFIED","76845","588","33.198044","-117.22481","0641190"
"BOBIER ELEMENTARY","VISTA UNIFIED","76845","596","33.221088","-117.24761","0641190"
"CALIFORNIA AVENUE ELEMENTARY","VISTA UNIFIED","76845","604","33.207511","-117.24664","0641190"
"GRAPEVINE ELEMENTARY","VISTA UNIFIED","76845","620","33.199834","-117.27374","0641190"
"MONTE VISTA ELEMENTARY","VISTA UNIFIED","76845","638","33.190319","-117.21212","0641190"
"VISTA ACADEMY OF VISUAL AND PERFORMING ARTS","VISTA UNIFIED","76845","653","33.207469","-117.24508","0641190"
"RANCHO MINERVA MIDDLE","VISTA UNIFIED","76845","802","33.204318","-117.20552","0641190"
"VISTA INNOVATION AND DESIGN ACADEMY","VISTA UNIFIED","76845","810","33.204628","-117.25714","0641190"
"CASITA CENTER FOR SCIENCE/MATH/TECHNOLOGY","VISTA UNIFIED","76845","124","33.191355","-117.28465","0641190"
"ALAMOSA PARK ELEMENTARY","VISTA UNIFIED","76845","031","33.239596","-117.28112","0641190"
"ROOSEVELT MIDDLE","VISTA UNIFIED","76845","577","33.235127","-117.28067","0641190"
"LAKE ELEMENTARY","VISTA UNIFIED","76845","585","33.173230","-117.25791","0641190"
"EMPRESA ELEMENTARY","VISTA UNIFIED","76845","708","33.223041","-117.28771","0641190"
"BREEZE HILL ELEMENTARY","VISTA UNIFIED","76845","399","33.185170","-117.25456","0641190"
"MISSION MEADOWS ELEMENTARY","VISTA UNIFIED","76845","407","33.246059","-117.25806","0641190"
"MADISON MIDDLE","VISTA UNIFIED","76845","221","33.173316","-117.25871","0641190"
"SAN DIEGO CONTINUING EDUCATION","SAN DIEGO COMMUNITY COLLEGE","77352","808","32.699457","-117.10188",NA
NA,"CARLSBAD UNIFIED",".7735","000","33.122838","-117.26674","0607500"
"CALAVERA HILLS MIDDLE","CARLSBAD UNIFIED","77355","557","33.172385","-117.29083","0607500"
"POINSETTIA ELEMENTARY","CARLSBAD UNIFIED","77355","498","33.118600","-117.25620","0607500"
"SAGE CREEK HIGH","CARLSBAD UNIFIED","77355","423","33.142192","-117.30659","0607500"
"CARLSBAD VILLAGE ACADEMY","CARLSBAD UNIFIED","77355","017","33.162338","-117.32762","0607500"
"CARLSBAD HIGH","CARLSBAD UNIFIED","77355","694","33.162399","-117.32698","0607500"
"CARLSBAD ADULT TRANSITION","CARLSBAD UNIFIED","77355","892","33.122871","-117.26761","0607500"
"CARLSBAD SEASIDE ACADEMY","CARLSBAD UNIFIED","77355","163","33.162338","-117.32762","0607500"
"BUENA VISTA ELEMENTARY","CARLSBAD UNIFIED","77355","774","33.168932","-117.34252","0607500"
"JEFFERSON ELEMENTARY","CARLSBAD UNIFIED","77355","782","33.153787","-117.33958","0607500"
"MAGNOLIA ELEMENTARY","CARLSBAD UNIFIED","77355","790","33.160076","-117.32670","0607500"
"VALLEY MIDDLE","CARLSBAD UNIFIED","77355","816","33.158874","-117.32931","0607500"
"KELLY ELEMENTARY","CARLSBAD UNIFIED","77355","352","33.148360","-117.31122","0607500"
"HOPE ELEMENTARY","CARLSBAD UNIFIED","77355","512","33.170520","-117.30462","0607500"
"AVIARA OAKS ELEMENTARY","CARLSBAD UNIFIED","77355","201","33.101346","-117.27667","0607500"
"PACIFIC RIM ELEMENTARY","CARLSBAD UNIFIED","77355","578","33.110252","-117.30595","0607500"
"AVIARA OAKS MIDDLE","CARLSBAD UNIFIED","77355","137","33.103077","-117.27894","0607500"
"CALAVERA HILLS ELEMENTARY","CARLSBAD UNIFIED","77355","711","33.172385","-117.29083","0607500"
NA,"OCEANSIDE UNIFIED",".7735","000","33.205744","-117.36261","0628250"
"LOUISE FOUSSAT ELEMENTARY","OCEANSIDE UNIFIED","77356","514","33.237973","-117.32914","0628250"
"CESAR CHAVEZ MIDDLE","OCEANSIDE UNIFIED","77356","522","33.241726","-117.30066","0628250"
"COASTAL ACADEMY CHARTER","OCEANSIDE UNIFIED","77356","267","33.206522","-117.29292","0628250"
"PACIFIC VIEW CHARTER","OCEANSIDE UNIFIED","77356","221","33.210649","-117.31151","0628250"
"OCEANSIDE HIGH","OCEANSIDE UNIFIED","77356","206","33.197067","-117.37414","0628250"
"EL CAMINO HIGH","OCEANSIDE UNIFIED","77356","018","33.219594","-117.31909","0628250"
"OCEAN SHORES HIGH (CONTINUATION)","OCEANSIDE UNIFIED","77356","026","33.201696","-117.33024","0628250"
"JEFFERSON MIDDLE","OCEANSIDE UNIFIED","77356","830","33.208382","-117.36389","0628250"
"LAUREL ELEMENTARY","OCEANSIDE UNIFIED","77356","848","33.207375","-117.37345","0628250"
"LIBBY ELEMENTARY","OCEANSIDE UNIFIED","77356","855","33.251715","-117.30467","0628250"
"LINCOLN MIDDLE","OCEANSIDE UNIFIED","77356","863","33.187731","-117.35255","0628250"
"MISSION ELEMENTARY","OCEANSIDE UNIFIED","77356","871","33.205741","-117.36293","0628250"
"NORTH TERRACE ELEMENTARY","OCEANSIDE UNIFIED","77356","889","33.219150","-117.38004","0628250"
"PALMQUIST ELEMENTARY","OCEANSIDE UNIFIED","77356","897","33.189628","-117.34938","0628250"
"SAN LUIS REY ELEMENTARY","OCEANSIDE UNIFIED","77356","905","33.219659","-117.33620","0628250"
"SANTA MARGARITA ELEMENTARY","OCEANSIDE UNIFIED","77356","913","33.230925","-117.37907","0628250"
"SOUTH OCEANSIDE ELEMENTARY","OCEANSIDE UNIFIED","77356","921","33.177487","-117.35807","0628250"
"E. G. GARRISON ELEMENTARY","OCEANSIDE UNIFIED","77356","108","33.207372","-117.33492","0628250"
"DEL RIO ELEMENTARY","OCEANSIDE UNIFIED","77356","991","33.255349","-117.29486","0628250"
"REYNOLDS ELEMENTARY","OCEANSIDE UNIFIED","77356","546","33.255862","-117.31440","0628250"
"CHRISTA MCAULIFFE ELEMENTARY","OCEANSIDE UNIFIED","77356","211","33.200502","-117.30626","0628250"
"IVEY RANCH ELEMENTARY","OCEANSIDE UNIFIED","77356","995","33.219404","-117.30103","0628250"
"MARTIN LUTHER KING JR. MIDDLE","OCEANSIDE UNIFIED","77356","777","33.215828","-117.31067","0628250"
"STUART MESA ELEMENTARY","OCEANSIDE UNIFIED","77356","299","33.254199","-117.40995","0628250"
"NICHOLS ELEMENTARY","OCEANSIDE UNIFIED","77356","713","33.238070","-117.31559","0628250"
NA,"SAN MARCOS UNIFIED",".7737","000","33.142336","-117.16574","0634880"
"SAN ELIJO MIDDLE","SAN MARCOS UNIFIED","77379","684","33.098820","-117.19736","0634880"
"MISSION HILLS HIGH","SAN MARCOS UNIFIED","77379","726","33.147163","-117.14694","0634880"
"SAN ELIJO ELEMENTARY","SAN MARCOS UNIFIED","77379","468","33.100000","-117.19530","0634880"
"JOLI ANN LEICHTAG ELEMENTARY","SAN MARCOS UNIFIED","77379","467","33.155513","-117.21079","0634880"
"DOUBLE PEAK","SAN MARCOS UNIFIED","77379","433","33.106382","-117.16582","0634880"
"PIVOT CHARTER SCHOOL - SAN DIEGO II","SAN MARCOS UNIFIED","77379","222","33.124043","-117.20913","0634880"
"TWIN OAKS HIGH","SAN MARCOS UNIFIED","77379","215","33.179778","-117.15910","0634880"
"FOOTHILLS HIGH","SAN MARCOS UNIFIED","77379","793","33.180651","-117.15868","0634880"
"SAN MARCOS ADULT","SAN MARCOS UNIFIED","77379","918","33.178187","-117.15659","0634880"
"SAN MARCOS HIGH","SAN MARCOS UNIFIED","77379","632","33.131215","-117.20543","0634880"
"LA MIRADA ACADEMY","SAN MARCOS UNIFIED","77379","069","33.143808","-117.20381","0634880"
"RICHLAND ELEMENTARY","SAN MARCOS UNIFIED","77379","077","33.154751","-117.14016","0634880"
"SAN MARCOS ELEMENTARY","SAN MARCOS UNIFIED","77379","085","33.141280","-117.16829","0634880"
"SAN MARCOS MIDDLE","SAN MARCOS UNIFIED","77379","093","33.145673","-117.17490","0634880"
"WOODLAND PARK MIDDLE","SAN MARCOS UNIFIED","77379","061","33.147436","-117.12958","0634880"
"LA COSTA MEADOWS ELEMENTARY","SAN MARCOS UNIFIED","77379","993","33.104542","-117.23995","0634880"
"KNOB HILL ELEMENTARY","SAN MARCOS UNIFIED","77379","148","33.139633","-117.11971","0634880"
"PALOMA ELEMENTARY","SAN MARCOS UNIFIED","77379","872","33.159796","-117.18482","0634880"
"DISCOVERY ELEMENTARY","SAN MARCOS UNIFIED","77379","169","33.129296","-117.19050","0634880"
"TWIN OAKS ELEMENTARY","SAN MARCOS UNIFIED","77379","349","33.178528","-117.15544","0634880"
"CARRILLO ELEMENTARY","SAN MARCOS UNIFIED","77379","206","33.119466","-117.24190","0634880"
NA,"SAN DIEGO COUNTY ROP",".7745","000","32.771468","-117.17930","0600138"
"SAN DIEGO COUNTY ROP","SAN DIEGO COUNTY ROP","77452","029","32.771468","-117.17930","0600138"
NA,"WARNER UNIFIED",".7754","000","33.292294","-116.68489","0600042"
"ALL TRIBES ELEMENTARY CHARTER","WARNER UNIFIED","77541","796","33.277583","-116.95371","0600042"
"CALIFORNIA PACIFIC CHARTER - SAN DIEGO","WARNER UNIFIED","77541","472","33.274227","-116.64411","0600042"
"SAN DIEGO MISSION ACADEMY","WARNER UNIFIED","77541","651","33.251989","-116.67051","0600042"
"WARNER JUNIOR/SENIOR HIGH","WARNER UNIFIED","77541","975","33.292294","-116.68489","0600042"
"SAN JOSE VALLEY CONTINUATION HIGH","WARNER UNIFIED","77541","015","33.292294","-116.68489","0600042"
"WARNER ELEMENTARY","WARNER UNIFIED","77541","661","33.346655","-116.73027","0600042"
"ALL TRIBES CHARTER","WARNER UNIFIED","77541","275","33.277583","-116.95371","0600042"
NA,"VALLEY CENTER-PAUMA UNIFIED",".7756","000","33.236463","-117.02251","0600069"
"LILAC","VALLEY CENTER-PAUMA UNIFIED","77561","511","33.256624","-117.06917","0600069"
"VALLEY CENTER HIGH","VALLEY CENTER-PAUMA UNIFIED","77561","114","33.279829","-117.02379","0600069"
"OAK GLEN HIGH","VALLEY CENTER-PAUMA UNIFIED","77561","312","33.282007","-117.02401","0600069"
"VALLEY CENTER-PAUMA ADULT","VALLEY CENTER-PAUMA UNIFIED","77561","338","33.280020","-117.02398","0600069"
"VALLEY CENTER PREP","VALLEY CENTER-PAUMA UNIFIED","77561","601","33.236018","-117.02144","0600069"
"PAUMA ELEMENTARY","VALLEY CENTER-PAUMA UNIFIED","77561","962","33.315897","-116.99873","0600069"
"VALLEY CENTER MIDDLE","VALLEY CENTER-PAUMA UNIFIED","77561","272","33.224381","-116.97567","0600069"
"VALLEY CENTER PRIMARY","VALLEY CENTER-PAUMA UNIFIED","77561","124","33.239526","-117.02157","0600069"
"VALLEY CENTER ELEMENTARY","VALLEY CENTER-PAUMA UNIFIED","77561","494","33.234769","-117.02397","0600069"
NA,"SBC - HIGH TECH HIGH",".7764","000","32.735144","-117.21734","0601322"
"HIGH TECH HIGH CHULA VISTA","SBC - HIGH TECH HIGH","77647","678","32.622230","-116.95962","0601322"
"HIGH TECH HIGH NORTH COUNTY","SBC - HIGH TECH HIGH","77647","694","33.131486","-117.20153","0601322"
"HIGH TECH MIDDLE NORTH COUNTY","SBC - HIGH TECH HIGH","77647","271","33.131433","-117.20232","0601322"
"HIGH TECH MIDDLE CHULA VISTA","SBC - HIGH TECH HIGH","77647","042","32.619241","-116.95858","0601322"
"HIGH TECH ELEMENTARY CHULA VISTA","SBC - HIGH TECH HIGH","77647","059","32.619241","-116.95858","0601322"
"HIGH TECH ELEMENTARY NORTH COUNTY","SBC - HIGH TECH HIGH","77647","605","33.131439","-117.20377","0601322"
"HIGH TECH HIGH MESA","SBC - HIGH TECH HIGH","77647","067","32.815661","-117.18079","0601322"
"HIGH TECH MIDDLE MESA","SBC - HIGH TECH HIGH","77647","768","32.815661","-117.18079","0601322"
"HIGH TECH ELEMENTARY MESA","SBC - HIGH TECH HIGH","77647","776","32.815661","-117.18079","0601322"
NA,"BONSALL UNIFIED",".7768","000","33.284562","-117.21975","0601426"
"BONSALL WEST ELEMENTARY","BONSALL UNIFIED","77685","122","33.263619","-117.29384","0601426"
"BONSALL HIGH","BONSALL UNIFIED","77685","320","33.296238","-117.17648","0601426"
"BONSALL ELEMENTARY","BONSALL UNIFIED","77685","543","33.287143","-117.22078","0601426"
"NORMAN L. SULLIVAN MIDDLE","BONSALL UNIFIED","77685","567","33.296116","-117.17507","0601426"
"VIVIAN BANKS CHARTER","BONSALL UNIFIED","77685","468","33.365115","-117.07171","0601426"
NA,"SBE - THRIVE PUBLIC",".7769","10000000","32.754058","-117.07999","0601429"
"THRIVE PUBLIC","SBE - THRIVE PUBLIC","77690","10134429","32.754058","-117.07999","0601429"
NA,"SBE - AUDEO CHARTER II",".7770","000","33.180779","-117.29137","0601441"
"AUDEO CHARTER II","SBE - AUDEO CHARTER II","77703","577","33.180779","-117.29137","0601441"
NA,"SBE - GROSSMONT SECONDARY",".7770","000","32.806734","-116.96305","0601445"
"GROSSMONT SECONDARY","SBE - GROSSMONT SECONDARY","77709","077","32.806734","-116.96305","0601445"
NA,"SBE - SWEETWATER SECONDARY",".7771","70000000","32.648779","-117.05338","0601447"
"SWEETWATER SECONDARY","SBE - SWEETWATER SECONDARY","77710","70136473","32.648779","-117.05338","0601447"
NA,"SBE - VISTA SPRINGS CHARTER",".7771","000","33.220646","-117.23440",NA
"VISTA SPRINGS CHARTER","SBE - VISTA SPRINGS CHARTER","77715","323","33.220678","-117.23443",NA
NA,"SBE - COLLEGE PREPARATORY MIDDLE - LA MESA SPRING VALLEY",".7771","000","32.772523","-117.01122",NA
"COLLEGE PREPARATORY MIDDLE - LA MESA SPRING VALLEY","SBE - COLLEGE PREPARATORY MIDDLE - LA MESA SPRING VALLEY","77716","356","32.772523","-117.01122",NA
NA,"SBE - BAYPOINT PREPARATORY ACADEMY SAN DIEGO",".7771","000","33.137364","-117.19122",NA
"BAYPOINT PREPARATORY ACADEMY - SAN DIEGO","SBE - BAYPOINT PREPARATORY ACADEMY SAN DIEGO","77717","099","33.137364","-117.19122",NA
