"fnsreportdate","academicyear","programcode","programgroupyear","county","sponsorname","siteid","sitename","mealtypecode","daysservedqty","mlsservedfree","mlsservedredc","mlsservedpaid","mlsservedtotal"
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"EMORY ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",21,1508,743,642,2893
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"EMORY ELEMENTARY","NSLP_LUNCH",21,5699,1546,1688,8933
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"EMORY ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",21,2579,0,0,2579
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"GEORGE NICOLOFF ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",21,3321,398,517,4236
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"GEORGE NICOLOFF ELEMENTARY","NSLP_LUNCH",21,12419,1921,2218,16558
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"GEORGE NICOLOFF ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",21,2714,0,0,2714
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"GODFREY G. BERRY ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",21,2460,245,566,3271
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"GODFREY G. BERRY ELEMENTARY","NSLP_LUNCH",21,6558,830,1439,8827
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"GODFREY G. BERRY ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",21,2146,0,0,2146
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"HIGH TECH HIGH SCHOOL-CHULA VISTA","NSLP_LUNCH",5,323,125,130,578
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"HIGH TECH MIDDLE CHULA VISTA","NSLP_LUNCH",5,516,284,227,1027
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"HIGH TECH MIDDLE CHULA VISTA","NSLP_SNACK_AREAELIGIBLE",5,913,0,0,913
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"HOWARD PENCE ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",21,7906,1780,2257,11943
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"HOWARD PENCE ELEMENTARY","NSLP_LUNCH",21,7645,2087,2618,12350
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"HOWARD PENCE ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",21,1875,0,0,1875
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"IMPERIAL BEACH CHARTER","NSLP_BREAKFAST_SEVERENEED",21,1489,470,851,2810
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"IMPERIAL BEACH CHARTER","NSLP_LUNCH",21,4985,1364,2141,8490
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"IMPERIAL BEACH CHARTER","NSLP_SNACK_AREAELIGIBLE",21,2120,0,0,2120
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"NESTOR LANGUAGE ACADEMY CHARTER","NSLP_BREAKFAST_SEVERENEED",21,2230,924,1294,4448
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"NESTOR LANGUAGE ACADEMY CHARTER","NSLP_LUNCH",21,7230,3382,3448,14060
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"NESTOR LANGUAGE ACADEMY CHARTER","NSLP_SNACK_AREAELIGIBLE",21,2679,0,0,2679
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"ONEONTA ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",21,2087,460,787,3334
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"ONEONTA ELEMENTARY","NSLP_LUNCH",21,5865,1535,1594,8994
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"ONEONTA ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",21,1963,0,0,1963
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"SUNNYSLOPE ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",21,1889,463,374,2726
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"SUNNYSLOPE ELEMENTARY","NSLP_LUNCH",21,6092,1410,1536,9038
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"SUNNYSLOPE ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",21,2093,0,0,2093
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"TEOFILO MENDOZA","NSLP_BREAKFAST_SEVERENEED",21,5073,993,827,6893
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"TEOFILO MENDOZA","NSLP_LUNCH",21,10726,2538,2213,15477
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"TEOFILO MENDOZA","NSLP_SNACK_AREAELIGIBLE",21,2858,0,0,2858
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"VIP VILLAGE PRESCHOOL","NSLP_LUNCH",21,4632,1273,867,6772
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"WEST VIEW EARLY LEARNING CENTER","NSLP_BREAKFAST_SEVERENEED",21,728,116,305,1149
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"WEST VIEW EARLY LEARNING CENTER","NSLP_LUNCH",21,1725,300,1286,3311
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SOUTH BAY UNION",NA,"WEST VIEW EARLY LEARNING CENTER","NSLP_SNACK_AREAELIGIBLE",21,653,0,0,653
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"BONITA VISTA MIDDLE","NSLP_BREAKFAST_SEVERENEED",21,2081,567,596,3244
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"BONITA VISTA MIDDLE","NSLP_LUNCH",21,2864,895,1487,5246
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"BONITA VISTA SENIOR HIGH","NSLP_BREAKFAST_SEVERENEED",21,3580,1255,708,5543
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"BONITA VISTA SENIOR HIGH","NSLP_LUNCH",21,4287,1678,1266,7231
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"CASTLE PARK MIDDLE","NSLP_BREAKFAST_SEVERENEED",21,4167,929,240,5336
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"CASTLE PARK MIDDLE","NSLP_LUNCH",21,6745,1473,592,8810
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"CASTLE PARK SENIOR HIGH","NSLP_BREAKFAST_SEVERENEED",20,7426,1678,170,9274
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"CASTLE PARK SENIOR HIGH","NSLP_LUNCH",21,9833,2314,367,12514
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"CHULA VISTA MIDDLE","NSLP_BREAKFAST_SEVERENEED",21,4635,1092,302,6029
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"CHULA VISTA MIDDLE","NSLP_LUNCH",21,6257,1466,490,8213
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"CHULA VISTA SENIOR HIGH","NSLP_BREAKFAST_SEVERENEED",21,10291,2121,252,12664
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"CHULA VISTA SENIOR HIGH","NSLP_LUNCH",21,13956,2965,525,17446
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"EASTLAKE HIGH","NSLP_BREAKFAST_SEVERENEED",21,2387,1116,1346,4849
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"EASTLAKE HIGH","NSLP_LUNCH",21,3197,1517,3214,7928
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"EASTLAKE MIDDLE","NSLP_BREAKFAST_SEVERENEED",20,1368,481,1552,3401
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"EASTLAKE MIDDLE","NSLP_LUNCH",20,2714,1027,5470,9211
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"GRANGER JUNIOR HIGH","NSLP_BREAKFAST_SEVERENEED",21,5980,1691,426,8097
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"GRANGER JUNIOR HIGH","NSLP_LUNCH",21,7436,2244,734,10414
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"HILLTOP MIDDLE","NSLP_BREAKFAST_SEVERENEED",21,4025,1210,399,5634
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"HILLTOP MIDDLE","NSLP_LUNCH",21,6566,2193,1290,10049
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"HILLTOP SENIOR HIGH","NSLP_BREAKFAST_SEVERENEED",21,5888,1921,420,8229
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"HILLTOP SENIOR HIGH","NSLP_LUNCH",21,8081,2582,859,11522
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"MAAC COMMUNITY CHARTER","NSLP_BREAKFAST_SEVERENEED",20,1058,230,1,1289
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"MAAC COMMUNITY CHARTER","NSLP_LUNCH",20,1845,336,6,2187
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"MAR VISTA ACADEMY","NSLP_BREAKFAST_SEVERENEED",21,4565,1012,440,6017
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"MAR VISTA ACADEMY","NSLP_LUNCH",21,7273,1684,1035,9992
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"MAR VISTA SENIOR HIGH","NSLP_BREAKFAST_SEVERENEED",20,5848,1275,144,7267
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"MAR VISTA SENIOR HIGH","NSLP_LUNCH",20,8505,1824,558,10887
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"MONTGOMERY ADULT","NSLP_BREAKFAST_SEVERENEED",19,6382,1557,209,8148
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"MONTGOMERY ADULT","NSLP_LUNCH",19,8873,2501,670,12044
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"MONTGOMERY MIDDLE","NSLP_BREAKFAST_SEVERENEED",17,3224,837,213,4274
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"MONTGOMERY MIDDLE","NSLP_LUNCH",21,5522,1412,782,7716
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"NATIONAL CITY MIDDLE","NSLP_BREAKFAST_SEVERENEED",21,3709,892,142,4743
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"NATIONAL CITY MIDDLE","NSLP_LUNCH",21,7414,1620,500,9534
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"OLYMPIAN HIGH","NSLP_BREAKFAST_SEVERENEED",21,4308,1607,1799,7714
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"OLYMPIAN HIGH","NSLP_LUNCH",21,5752,2415,4690,12857
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"OTAY RANCH SENIOR HIGH","NSLP_BREAKFAST_SEVERENEED",21,3929,1759,831,6519
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"OTAY RANCH SENIOR HIGH","NSLP_LUNCH",21,5849,2448,2879,11176
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"PALOMAR HIGH","NSLP_BREAKFAST_SEVERENEED",21,1096,183,25,1304
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"PALOMAR HIGH","NSLP_LUNCH",20,1592,248,13,1853
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"RANCHO DEL REY MIDDLE","NSLP_BREAKFAST_SEVERENEED",16,1405,511,809,2725
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"RANCHO DEL REY MIDDLE","NSLP_LUNCH",20,3039,1504,3619,8162
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"SAILS","NSLP_LUNCH",21,763,288,99,1150
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"SAN YSIDRO ADULT EDUCATION CENTER","NSLP_BREAKFAST_SEVERENEED",21,10992,1748,433,13173
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"SAN YSIDRO ADULT EDUCATION CENTER","NSLP_LUNCH",21,15920,2700,947,19567
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"SOUTHWEST MIDDLE","NSLP_BREAKFAST_SEVERENEED",17,3262,658,537,4457
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"SOUTHWEST MIDDLE","NSLP_LUNCH",21,4930,1022,944,6896
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"SOUTHWEST SENIOR HIGH","NSLP_BREAKFAST_SEVERENEED",20,9414,2070,244,11728
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"SOUTHWEST SENIOR HIGH","NSLP_LUNCH",21,12350,2819,506,15675
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"STEP PROGRAM","NSLP_BREAKFAST_SEVERENEED",17,205,50,28,283
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"STEP PROGRAM","NSLP_LUNCH",17,205,50,28,283
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"STEPHEN W. HAWKING CHARTER","NSLP_BREAKFAST_SEVERENEED",21,437,222,145,804
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"STEPHEN W. HAWKING CHARTER","NSLP_LUNCH",21,2529,918,784,4231
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"STEPHEN W. HAWKING II SCIENCE, TECHNOLOGY, ENGINEERING, ART AND ","NSLP_BREAKFAST",21,1440,232,176,1848
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"STEPHEN W. HAWKING II SCIENCE, TECHNOLOGY, ENGINEERING, ART AND ","NSLP_LUNCH",21,3457,696,543,4696
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"SWEETWATER HIGH","NSLP_BREAKFAST_SEVERENEED",17,11855,2708,122,14685
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","SWEETWATER UNION HIGH",NA,"SWEETWATER HIGH","NSLP_LUNCH",17,14961,3592,305,18858
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"ALAMOSA PARK ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,728,192,543,1463
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"ALAMOSA PARK ELEMENTARY","NSLP_LUNCH",11,1033,246,1049,2328
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"ALTA VISTA HIGH (CONTINUATION)","NSLP_BREAKFAST_SEVERENEED",11,317,52,10,379
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"ALTA VISTA HIGH (CONTINUATION)","NSLP_LUNCH",11,837,82,36,955
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"BEAUMONT ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,1693,286,423,2402
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"BEAUMONT ELEMENTARY","NSLP_LUNCH",11,2677,460,753,3890
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"BOBIER ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,2594,373,267,3234
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"BOBIER ELEMENTARY","NSLP_LUNCH",11,4787,649,848,6284
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"BREEZE HILL ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,993,234,304,1531
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"BREEZE HILL ELEMENTARY","NSLP_LUNCH",11,2653,685,1326,4664
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"CALIFORNIA/SP ED","NSLP_BREAKFAST_SEVERENEED",11,26,4,4,34
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"CALIFORNIA/SP ED","NSLP_LUNCH",11,98,8,15,121
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"CASITA CENTER FOR SCIENCE/MATH/TECHNOLOGY","NSLP_BREAKFAST_SEVERENEED",11,1168,251,355,1774
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"CASITA CENTER FOR SCIENCE/MATH/TECHNOLOGY","NSLP_LUNCH",11,2145,475,858,3478
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"EMPRESA ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,820,277,834,1931
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"EMPRESA ELEMENTARY","NSLP_LUNCH",11,1065,496,1535,3096
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"FOOTHILL OAK ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,2368,247,395,3010
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"FOOTHILL OAK ELEMENTARY","NSLP_LUNCH",11,5330,507,945,6782
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"GRAPEVINE ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,1970,270,500,2740
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"GRAPEVINE ELEMENTARY","NSLP_LUNCH",11,4082,623,986,5691
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"HANNALEI ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,1807,209,249,2265
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"HANNALEI ELEMENTARY","NSLP_LUNCH",11,3663,522,813,4998
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"LAKE ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,388,84,238,710
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"LAKE ELEMENTARY","NSLP_LUNCH",11,1304,421,1550,3275
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"MADISON MIDDLE","NSLP_BREAKFAST_SEVERENEED",11,1097,248,166,1511
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"MADISON MIDDLE","NSLP_LUNCH",11,3930,1117,1554,6601
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"MAJOR GENERAL RAYMOND MURRAY HIGH","NSLP_BREAKFAST_SEVERENEED",11,415,51,43,509
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"MAJOR GENERAL RAYMOND MURRAY HIGH","NSLP_LUNCH",11,916,122,183,1221
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"MARYLAND ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,3126,291,520,3937
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"MARYLAND ELEMENTARY","NSLP_LUNCH",11,4662,476,1007,6145
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"MISSION MEADOWS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,1265,211,394,1870
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"MISSION MEADOWS ELEMENTARY","NSLP_LUNCH",11,1935,380,951,3266
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"MISSION VISTA HIGH","NSLP_BREAKFAST_SEVERENEED",11,916,301,320,1537
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"MISSION VISTA HIGH","NSLP_LUNCH",11,2024,727,2021,4772
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"MONTE VISTA ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,1248,267,383,1898
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"MONTE VISTA ELEMENTARY","NSLP_LUNCH",11,2241,427,875,3543
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"OLIVE ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,1580,173,345,2098
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"OLIVE ELEMENTARY","NSLP_LUNCH",11,2687,347,488,3522
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"RANCHO BUENA VISTA HIGH","NSLP_BREAKFAST_SEVERENEED",11,4405,878,517,5800
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"RANCHO BUENA VISTA HIGH","NSLP_LUNCH",11,5764,1200,989,7953
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"RANCHO MINERVA MIDDLE","NSLP_BREAKFAST_SEVERENEED",12,2438,279,245,2962
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"RANCHO MINERVA MIDDLE","NSLP_LUNCH",11,5956,711,612,7279
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"ROOSEVELT MIDDLE","NSLP_BREAKFAST_SEVERENEED",11,1206,233,224,1663
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"ROOSEVELT MIDDLE","NSLP_LUNCH",11,3577,1020,1539,6136
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"TEMPLE HEIGHTS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,1115,360,334,1809
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"TEMPLE HEIGHTS ELEMENTARY","NSLP_LUNCH",11,2430,843,885,4158
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"VISTA ACADEMY OF VISUAL AND PERFORMING ARTS","NSLP_BREAKFAST_SEVERENEED",11,2270,325,337,2932
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"VISTA ACADEMY OF VISUAL AND PERFORMING ARTS","NSLP_LUNCH",11,3899,615,640,5154
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"VISTA ADULT TRANSITION CENTER","NSLP_BREAKFAST_SEVERENEED",11,119,51,34,204
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"VISTA ADULT TRANSITION CENTER","NSLP_LUNCH",11,186,74,99,359
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"VISTA HIGH","NSLP_BREAKFAST_SEVERENEED",11,5593,1135,452,7180
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"VISTA HIGH","NSLP_LUNCH",11,8578,1642,984,11204
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"VISTA INNOVATION AND DESIGN ACADEMY","NSLP_BREAKFAST_SEVERENEED",11,1257,207,269,1733
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"VISTA INNOVATION AND DESIGN ACADEMY","NSLP_LUNCH",11,3374,710,807,4891
2015-08-01,"2015-2016","NSLP",2016,"SAN DIEGO","VISTA UNIFIED",NA,"VISTA MAGNET MIDDLE SCHOOL OF TECHNOLOGY, SCIENCE, AND MATH","NSLP_BREAKFAST_SEVERENEED",11,1015,192,190,1397
