"academicyear","countycode","districtcode","schoolcode","countyname","districname","schoolname","districttype","schooltype","educationaloptiontype","nslpstatus","ischarterschool","charterschoolnumber","charterfundingtype","isirc","lowgrade","highgrade","enrollment_k-12","freemealcount_k-12","percenteligiblefree_k-12","frpmcount_k-12","percenteligiblefrpm_k-12","enrollment_5-17","freemealcount_5-17","percenteligiblefree_5-17","frpmcount_5-17","percenteligiblefrpm_5-17","iscalpadscertified","schooltypegroup"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
"",NA,NA,NA,"","","","","","","",NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other"
