"fnsreportdate","academicyear","programcode","programgroupyear","county","sponsorname","siteid","sitename","mealtypecode","daysservedqty","mlsservedfree","mlsservedredc","mlsservedpaid","mlsservedtotal"
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"SUNSET HILLS ELEMENTARY","NSLP_LUNCH","23",397,200,1880,2477
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"TIERRA BONITA ELEMENTARY","NSLP_LUNCH","8",217,54,419,690
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"TIERRA BONITA ELEMENTARY","NSLP_LUNCH","18",610,140,1208,1958
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"TIERRA BONITA ELEMENTARY","NSLP_LUNCH","23",885,152,1671,2708
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"TURTLEBACK ELEMENTARY","NSLP_LUNCH","8",325,104,620,1049
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"TURTLEBACK ELEMENTARY","NSLP_LUNCH","18",784,254,1802,2840
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"TURTLEBACK ELEMENTARY","NSLP_LUNCH","23",1036,276,2566,3878
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"TWIN PEAKS MIDDLE","NSLP_LUNCH","8",626,130,593,1349
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"TWIN PEAKS MIDDLE","NSLP_LUNCH","18",1437,369,1110,2916
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"TWIN PEAKS MIDDLE","NSLP_LUNCH","22",1605,391,1493,3489
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"VALLEY ELEMENTARY","NSLP_LUNCH","22",4073,846,1300,6219
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"VALLEY ELEMENTARY","NSLP_LUNCH","18",4051,782,1058,5891
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"VALLEY ELEMENTARY","NSLP_LUNCH","18",4171,708,1371,6250
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"WESTVIEW HIGH","NSLP_LUNCH","8",513,188,1079,1780
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"WESTVIEW HIGH","NSLP_LUNCH","18",1372,427,2409,4208
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"WESTVIEW HIGH","NSLP_LUNCH","23",1579,470,2983,5032
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"WESTWOOD ELEMENTARY","NSLP_LUNCH","8",394,137,1136,1667
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"WESTWOOD ELEMENTARY","NSLP_LUNCH","18",1031,376,2859,4266
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"WESTWOOD ELEMENTARY","NSLP_LUNCH","23",1404,487,4406,6297
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"WILLOW GROVE ELEMENTARY","NSLP_LUNCH","8",237,42,1238,1517
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"WILLOW GROVE ELEMENTARY","NSLP_LUNCH","18",752,118,3329,4199
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","POWAY UNIFIED",NA,"WILLOW GROVE ELEMENTARY","NSLP_LUNCH","23",1012,189,4788,5989
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"BARNETT ELEMENTARY","NSLP_LUNCH","23",515,204,688,1407
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"BARNETT ELEMENTARY","NSLP_LUNCH","19",1209,450,1677,3336
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"BARNETT ELEMENTARY","NSLP_LUNCH","22",1432,571,2058,4061
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"HANSON ELEMENTARY","NSLP_LUNCH","23",1965,386,367,2718
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"HANSON ELEMENTARY","NSLP_LUNCH","19",4045,985,971,6001
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"HANSON ELEMENTARY","NSLP_LUNCH","22",4603,1232,1430,7265
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"JAMES DUKES ELEMENTARY","NSLP_LUNCH","23",594,134,778,1506
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"JAMES DUKES ELEMENTARY","NSLP_LUNCH","19",1191,316,2116,3623
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"JAMES DUKES ELEMENTARY","NSLP_LUNCH","22",1303,518,2735,4556
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"MONTECITO HIGH (CONTINUATION)","NSLP_LUNCH","23",181,11,31,223
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"MONTECITO HIGH (CONTINUATION)","NSLP_LUNCH","19",390,20,62,472
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"MONTECITO HIGH (CONTINUATION)","NSLP_LUNCH","22",468,33,88,589
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"MT. WOODSON ELEMENTARY","NSLP_LUNCH","23",1493,248,507,2248
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"MT. WOODSON ELEMENTARY","NSLP_LUNCH","19",3206,621,1131,4958
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"MT. WOODSON ELEMENTARY","NSLP_LUNCH","22",3668,688,1633,5989
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"OLIVE PEIRCE MIDDLE","NSLP_LUNCH","23",1056,226,743,2025
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"OLIVE PEIRCE MIDDLE","NSLP_LUNCH","19",2558,577,1705,4840
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"OLIVE PEIRCE MIDDLE","NSLP_LUNCH","22",3077,663,2094,5834
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"RAMONA COMMUNITY","NSLP_LUNCH","23",428,93,292,813
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"RAMONA COMMUNITY","NSLP_LUNCH","19",838,294,819,1951
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"RAMONA COMMUNITY","NSLP_LUNCH","22",964,342,1016,2322
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"RAMONA ELEMENTARY","NSLP_LUNCH","23",1895,307,178,2380
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"RAMONA ELEMENTARY","NSLP_LUNCH","19",3775,811,452,5038
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"RAMONA ELEMENTARY","NSLP_LUNCH","22",4562,1011,619,6192
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"RAMONA HIGH","NSLP_LUNCH","23",1342,315,616,2273
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"RAMONA HIGH","NSLP_LUNCH","19",3140,746,1249,5135
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","RAMONA CITY UNIFIED",NA,"RAMONA HIGH","NSLP_LUNCH","22",3777,865,1701,6343
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"S.D.C.F.C.-SAN DIEGO CENTER FOR CHILDREN","NSLP_LUNCH","31",517,0,0,517
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"S.D.C.F.C.-SAN DIEGO CENTER FOR CHILDREN","NSLP_LUNCH","31",648,0,0,648
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"S.D.C.F.C.-SAN DIEGO CENTER FOR CHILDREN","NSLP_LUNCH","30",194,0,0,194
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"S.D.C.F.C.-SAN DIEGO CENTER FOR CHILDREN","NSLP_LUNCH","31",196,0,0,196
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"SAN DIEGO CENTER FOR CHILDREN","NSLP_LUNCH","31",434,0,0,434
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"SAN DIEGO CENTER FOR CHILDREN","NSLP_LUNCH","21",756,30,184,970
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"SAN DIEGO CENTER FOR CHILDREN","NSLP_LUNCH","31",492,0,0,492
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"SAN DIEGO CENTER FOR CHILDREN","NSLP_LUNCH","3",104,2,22,128
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"SAN DIEGO CENTER FOR CHILDREN","NSLP_LUNCH","30",219,0,0,219
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"SAN DIEGO CENTER FOR CHILDREN","NSLP_LUNCH","19",614,92,143,849
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"SAN DIEGO CENTER FOR CHILDREN","NSLP_LUNCH","23",760,127,197,1084
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"SAN DIEGO CENTER FOR CHILDREN","NSLP_LUNCH","31",210,0,0,210
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"BARRETT","NSLP_LUNCH","31",1890,0,0,1890
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"BARRETT","NSLP_LUNCH","31",1751,0,0,1751
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"BARRETT","NSLP_LUNCH","30",1435,0,0,1435
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"BARRETT","NSLP_LUNCH","31",2051,0,0,2051
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"EAST MESA JUVENILE DETENTION FACILITY","NSLP_LUNCH","31",3284,0,0,3284
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"EAST MESA JUVENILE DETENTION FACILITY","NSLP_LUNCH","31",3398,0,0,3398
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"EAST MESA JUVENILE DETENTION FACILITY","NSLP_LUNCH","30",3529,0,0,3529
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"EAST MESA JUVENILE DETENTION FACILITY","NSLP_LUNCH","31",3385,0,0,3385
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"GIRLS REHABILITATION","NSLP_LUNCH","31",746,0,0,746
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"GIRLS REHABILITATION","NSLP_LUNCH","31",709,0,0,709
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"GIRLS REHABILITATION","NSLP_LUNCH","30",624,0,0,624
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"GIRLS REHABILITATION","NSLP_LUNCH","31",580,0,0,580
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"JUVENILE HALL","NSLP_LUNCH","31",3863,0,0,3863
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"JUVENILE HALL","NSLP_LUNCH","31",4105,0,0,4105
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"JUVENILE HALL","NSLP_LUNCH","30",3783,0,0,3783
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"JUVENILE HALL","NSLP_LUNCH","31",3922,0,0,3922
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY DEPT. OF SOCIAL SERVICES",NA,"A.B & JESSIE POLINSKY CHILDREN'S CENTER","NSLP_LUNCH","31",658,0,0,658
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY DEPT. OF SOCIAL SERVICES",NA,"A.B & JESSIE POLINSKY CHILDREN'S CENTER","NSLP_LUNCH","31",729,0,0,729
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY DEPT. OF SOCIAL SERVICES",NA,"A.B & JESSIE POLINSKY CHILDREN'S CENTER","NSLP_LUNCH","30",809,0,0,809
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY DEPT. OF SOCIAL SERVICES",NA,"A.B & JESSIE POLINSKY CHILDREN'S CENTER","NSLP_LUNCH","31",976,0,0,976
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"37 ECB","NSLP_LUNCH","21",532,0,0,532
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"37 ECB","NSLP_LUNCH","20",537,0,0,537
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"37 ECB","NSLP_LUNCH","19",582,0,0,582
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"37 ECB","NSLP_LUNCH","23",674,0,0,674
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"BAYSIDE BLENDED COMMUNITY SCHOOL","NSLP_LUNCH","21",309,0,0,309
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"BAYSIDE BLENDED COMMUNITY SCHOOL","NSLP_LUNCH","18",302,0,0,302
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"BAYSIDE BLENDED COMMUNITY SCHOOL","NSLP_LUNCH","19",344,0,0,344
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"BAYSIDE BLENDED COMMUNITY SCHOOL","NSLP_LUNCH","23",403,0,0,403
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"CAMP CUYAMACA","NSLP_LUNCH","15",1435,324,1504,3263
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"CAMP CUYAMACA","NSLP_LUNCH","26",686,282,5264,6232
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"CTEC INDEPENDENT STUDY","NSLP_LUNCH","21",288,0,0,288
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"CTEC INDEPENDENT STUDY","NSLP_LUNCH","20",237,0,0,237
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"CTEC INDEPENDENT STUDY","NSLP_LUNCH","19",239,0,0,239
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"CTEC INDEPENDENT STUDY","NSLP_LUNCH","23",215,0,0,215
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"CUYAMACHA PREP COMMUNITY SCHOOL","NSLP_LUNCH","18",216,0,0,216
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"CUYAMACHA PREP COMMUNITY SCHOOL","NSLP_LUNCH","17",207,0,0,207
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"CUYAMACHA PREP COMMUNITY SCHOOL","NSLP_LUNCH","18",212,0,0,212
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"CUYAMACHA PREP COMMUNITY SCHOOL","NSLP_LUNCH","20",238,0,0,238
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"EAST COUNTY COMMUNITY SCHOOL","NSLP_LUNCH","21",306,0,0,306
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"EAST COUNTY COMMUNITY SCHOOL","NSLP_LUNCH","20",245,0,0,245
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"EAST COUNTY COMMUNITY SCHOOL","NSLP_LUNCH","19",269,0,0,269
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"EAST COUNTY COMMUNITY SCHOOL","NSLP_LUNCH","23",354,0,0,354
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"ESCONDIDO COMMUNITY BLENDED","NSLP_LUNCH","21",188,0,0,188
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"ESCONDIDO COMMUNITY BLENDED","NSLP_LUNCH","20",163,0,0,163
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"ESCONDIDO COMMUNITY BLENDED","NSLP_LUNCH","19",173,0,0,173
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"ESCONDIDO COMMUNITY BLENDED","NSLP_LUNCH","23",206,0,0,206
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"INNOVATIONS ACADEMY OF EMPOWERMENT","NSLP_LUNCH","21",409,0,0,409
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"INNOVATIONS ACADEMY OF EMPOWERMENT","NSLP_LUNCH","20",375,0,0,375
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"INNOVATIONS ACADEMY OF EMPOWERMENT","NSLP_LUNCH","19",298,0,0,298
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"INNOVATIONS ACADEMY OF EMPOWERMENT","NSLP_LUNCH","22",344,0,0,344
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"LA MESA COMMUNITY SCHOOL","NSLP_LUNCH","21",365,0,0,365
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"LA MESA COMMUNITY SCHOOL","NSLP_LUNCH","20",420,0,0,420
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"LA MESA COMMUNITY SCHOOL","NSLP_LUNCH","19",542,0,0,542
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"LA MESA COMMUNITY SCHOOL","NSLP_LUNCH","23",574,0,0,574
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"LINDSAY COMMUNITY","NSLP_LUNCH","21",206,0,0,206
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"LINDSAY COMMUNITY","NSLP_LUNCH","20",176,0,0,176
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"LINDSAY COMMUNITY","NSLP_LUNCH","17",210,0,0,210
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"LINDSAY COMMUNITY","NSLP_LUNCH","20",479,0,0,479
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"NORTH COUNTY TECH & SCIENCE ACADEMY (NCTSA)","NSLP_LUNCH","21",372,0,0,372
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"NORTH COUNTY TECH & SCIENCE ACADEMY (NCTSA)","NSLP_LUNCH","20",311,0,0,311
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"NORTH COUNTY TECH & SCIENCE ACADEMY (NCTSA)","NSLP_LUNCH","19",292,0,0,292
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"NORTH COUNTY TECH & SCIENCE ACADEMY (NCTSA)","NSLP_LUNCH","22",355,0,0,355
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"REFLECTIONS CENTRAL SCHOOL","NSLP_LUNCH","21",413,0,0,413
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"REFLECTIONS CENTRAL SCHOOL","NSLP_LUNCH","20",363,0,0,363
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"REFLECTIONS CENTRAL SCHOOL","NSLP_LUNCH","19",382,0,0,382
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"REFLECTIONS CENTRAL SCHOOL","NSLP_LUNCH","23",512,0,0,512
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"REFLECTIONS NORTH","NSLP_LUNCH","26",410,0,0,410
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"REFLECTIONS NORTH","NSLP_LUNCH","24",320,0,0,320
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"REFLECTIONS NORTH","NSLP_LUNCH","21",338,0,0,338
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"REFLECTIONS NORTH","NSLP_LUNCH","22",325,0,0,325
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"SECOND CHANCE INDEPENDENT STUDY","NSLP_LUNCH","21",464,0,0,464
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"SECOND CHANCE INDEPENDENT STUDY","NSLP_LUNCH","18",459,0,0,459
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"SECOND CHANCE INDEPENDENT STUDY","NSLP_LUNCH","18",396,0,0,396
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"SECOND CHANCE INDEPENDENT STUDY","NSLP_LUNCH","22",498,0,0,498
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"SOUTH BAY COUNTY BLENDED COMM SCHOOL","NSLP_LUNCH","21",463,0,0,463
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"SOUTH BAY COUNTY BLENDED COMM SCHOOL","NSLP_LUNCH","20",451,0,0,451
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"SOUTH BAY COUNTY BLENDED COMM SCHOOL","NSLP_LUNCH","19",566,0,0,566
2018-10-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"SOUTH BAY COUNTY BLENDED COMM SCHOOL","NSLP_LUNCH","23",681,0,0,681
2018-07-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"SOUTHLAND BLENDED COMM SCHOOL","NSLP_LUNCH","21",146,0,0,146
2018-08-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"SOUTHLAND BLENDED COMM SCHOOL","NSLP_LUNCH","20",155,0,0,155
2018-09-01,"2018-2019","NSLP",NA,"SAN DIEGO","SAN DIEGO COUNTY OFFICE OF EDUCATION",NA,"SOUTHLAND BLENDED COMM SCHOOL","NSLP_LUNCH","19",158,0,0,158
