County,Claim Month/ Year,ProgramCode,Year,Name,Meal Group,Days Served,Free Eligible,Reduced Eligible,Paid Eligible,Enroll,Free Meals,Reduced Meals,Paid Meals,Total Meals,Average Daily Meals
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,25,0,0,0,0,51374,0,0,51374,2054.96
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,,0,0,0,0,0,123,5750,5873,0
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,,0,0,0,0,0,123,329,452,0
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,25,0,0,0,0,12311,0,0,12311,492.44
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,25,0,0,0,0,111914,0,0,111914,4476.56
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,,0,0,0,0,0,288,7594,7882,0
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,25,0,0,0,0,84835,0,0,84835,3393.4
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,,0,0,0,0,0,307,5093,5400,0
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2016,CACF,2016,CHILD DEVELOPMENT ASSOC INC ,CHILD_BREAKFAST,23,140,63,47,250,1707,768,574,3049,132.5652
SAN DIEGO,Mar 2016,CACF,2016,CHILD DEVELOPMENT ASSOC INC ,CHILD_LUNCH,23,140,63,47,250,2200,990,738,3928,170.7826
SAN DIEGO,Mar 2016,CACF,2016,CHILD DEVELOPMENT ASSOC INC ,CHILD_SNACK_PM,23,140,63,47,250,1872,842,629,3343,145.3478
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,27,0,0,0,0,107980,0,0,107980,3999.2593
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,23,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,27,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,,0,0,0,0,0,111,6532,6643,0
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,27,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,23,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,,0,0,0,0,0,125,11965,12090,0
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,27,0,0,0,0,137434,0,0,137434,5090.1481
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,23,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,27,0,0,0,0,60818,0,0,60818,2252.5185
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,27,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,,0,0,0,0,0,62,6708,6770,0
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,23,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,27,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,27,0,0,0,0,12482,0,0,12482,462.2963
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,,0,0,0,0,0,13,354,367,0
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,,0,0,0,0,0,168,8102,8270,0
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,23,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,27,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,27,0,0,0,0,122586,0,0,122586,4540.2222
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,27,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,,0,0,0,0,0,206,5548,5754,0
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,27,0,0,0,0,91485,0,0,91485,3388.3333
SAN DIEGO,Mar 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,23,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2016,CACF,2016,CHILD DEVELOPMENT ASSOC INC ,CHILD_BREAKFAST,21,140,63,47,250,1701,766,571,3038,144.6667
SAN DIEGO,Apr 2016,CACF,2016,CHILD DEVELOPMENT ASSOC INC ,CHILD_LUNCH,21,140,63,47,250,2182,982,732,3896,185.5238
SAN DIEGO,Apr 2016,CACF,2016,CHILD DEVELOPMENT ASSOC INC ,CHILD_SNACK_PM,21,140,63,47,250,1844,830,619,3293,156.8095
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,26,0,0,0,0,104359,0,0,104359,4013.8077
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,,0,0,0,0,0,82,6057,6139,0
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,26,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,26,0,0,0,0,124817,0,0,124817,4800.6538
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,,0,0,0,0,0,121,11249,11370,0
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,26,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,,0,0,0,0,0,53,6323,6376,0
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,26,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,26,0,0,0,0,55832,0,0,55832,2147.3846
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,26,0,0,0,0,12643,0,0,12643,486.2692
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,,0,0,0,0,0,12,336,348,0
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,26,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,26,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,26,0,0,0,0,116251,0,0,116251,4471.1923
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,,0,0,0,0,0,161,7658,7819,0
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,26,0,0,0,0,86906,0,0,86906,3342.5385
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,,0,0,0,0,0,179,5090,5269,0
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,26,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2016,CACF,2016,CHILD DEVELOPMENT ASSOC INC ,CHILD_BREAKFAST,21,140,63,47,250,1681,756,564,3001,142.9048
SAN DIEGO,May 2016,CACF,2016,CHILD DEVELOPMENT ASSOC INC ,CHILD_LUNCH,21,140,63,47,250,2205,992,740,3937,187.4762
SAN DIEGO,May 2016,CACF,2016,CHILD DEVELOPMENT ASSOC INC ,CHILD_SNACK_PM,21,140,63,47,250,1872,842,628,3342,159.1429
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,,0,0,0,0,0,78,6364,6442,0
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,25,0,0,0,0,104155,0,0,104155,4166.2
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,25,0,0,0,0,121780,0,0,121780,4871.2
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,,0,0,0,0,0,136,11546,11682,0
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,25,0,0,0,0,55008,0,0,55008,2200.32
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,,0,0,0,0,0,54,6342,6396,0
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,,0,0,0,0,0,12,359,371,0
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,25,0,0,0,0,12940,0,0,12940,517.6
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,25,0,0,0,0,115914,0,0,115914,4636.56
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,,0,0,0,0,0,180,8080,8260,0
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,25,0,0,0,0,87058,0,0,87058,3482.32
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,,0,0,0,0,0,179,5062,5241,0
SAN DIEGO,May 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jun 2016,CACF,2016,CHILD DEVELOPMENT ASSOC INC ,CHILD_BREAKFAST,22,140,63,47,250,1446,651,485,2582,117.3636
SAN DIEGO,Jun 2016,CACF,2016,CHILD DEVELOPMENT ASSOC INC ,CHILD_LUNCH,22,140,63,47,250,1991,896,669,3556,161.6364
SAN DIEGO,Jun 2016,CACF,2016,CHILD DEVELOPMENT ASSOC INC ,CHILD_SNACK_PM,22,140,63,47,250,1640,738,551,2929,133.1364
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,26,0,0,0,0,100546,0,0,100546,3867.1538
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,,0,0,0,0,0,138,5805,5943,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,26,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,,0,0,0,0,0,224,12071,12295,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,26,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,26,0,0,0,0,149939,0,0,149939,5766.8846
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,26,0,0,0,0,66234,0,0,66234,2547.4615
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,,0,0,0,0,0,140,6785,6925,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,26,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,,0,0,0,0,0,3,192,195,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,26,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,26,0,0,0,0,10598,0,0,10598,407.6154
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,26,0,0,0,0,114747,0,0,114747,4413.3462
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,,0,0,0,0,0,224,7222,7446,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,26,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,,0,0,0,0,0,211,5120,5331,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,26,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jun 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,26,0,0,0,0,85633,0,0,85633,3293.5769
SAN DIEGO,Jul 2016,CACF,2016,CHILD DEVELOPMENT ASSOC INC ,CHILD_BREAKFAST,20,192,65,60,317,1410,477,441,2328,116.4
SAN DIEGO,Jul 2016,CACF,2016,CHILD DEVELOPMENT ASSOC INC ,CHILD_LUNCH,20,192,65,60,317,1972,667,616,3255,162.75
SAN DIEGO,Jul 2016,CACF,2016,CHILD DEVELOPMENT ASSOC INC ,CHILD_SNACK_PM,20,192,65,60,317,1619,548,506,2673,133.65
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,25,0,0,0,0,84561,0,0,84561,3382.44
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_BREAKFAST,,0,0,0,0,0,88,4611,4699,0
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,,0,0,0,0,0,113,9705,9818,0
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_LUNCH,25,0,0,0,0,140418,0,0,140418,5616.72
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,,0,0,0,0,0,71,5517,5588,0
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_AM,25,0,0,0,0,61262,0,0,61262,2450.48
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,25,0,0,0,0,8281,0,0,8281,331.24
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,,0,0,0,0,0,7,35,42,0
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_NT,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,,0,0,0,0,0,123,5394,5517,0
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SNACK_PM,25,0,0,0,0,97737,0,0,97737,3909.48
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,,0,0,0,0,0,111,4238,4349,0
SAN DIEGO,Jul 2016,DCH,2016,CHILD DEVELOPMENT ASSOC INC ,DCH_SUPPER,25,0,0,0,0,74301,0,0,74301,2972.04
SAN DIEGO,Oct 2015,DCH,2016,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2015,DCH,2016,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,19,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2015,DCH,2016,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,,0,0,0,0,0,338,13264,13602,0
SAN DIEGO,Oct 2015,DCH,2016,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,22,0,0,0,0,73769,0,0,73769,3353.1364
SAN DIEGO,Oct 2015,DCH,2016,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2015,DCH,2016,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2015,DCH,2016,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,,0,0,0,0,0,412,16808,17220,0
SAN DIEGO,Oct 2015,DCH,2016,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,22,0,0,0,0,78416,0,0,78416,3564.3636
SAN DIEGO,Oct 2015,DCH,2016,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2015,DCH,2016,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,19,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2015,DCH,2016,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,22,0,0,0,0,33340,0,0,33340,1515.4545
SAN DIEGO,Oct 2015,DCH,2016,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,,0,0,0,0,0,234,8123,8357,0
SAN DIEGO,Oct 2015,DCH,2016,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2015,DCH,2016,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,22,0,0,0,0,0,0,0,0,0
