siteid,reportdate,ProgramGroupYear,SiteName,sponsorname,sponsor_id,MealGroupCode,MealTypeCode,DaysServedQty,MlsServedFree
5033,2016-01-01,2016,SOUTH CREST REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,400
169,2016-03-01,2016,AVONDALE ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,8,315
169,2016-03-01,2016,AVONDALE ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_SNACKPM,SSFO_SNACKPM,8,324
529,2016-03-01,2016,CASA DE ORO ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,8,482
529,2016-03-01,2016,CASA DE ORO ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_SNACKPM,SSFO_SNACKPM,8,736
1549,2016-03-01,2016,HIGHLANDS ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,8,566
1549,2016-03-01,2016,HIGHLANDS ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_SNACKPM,SSFO_SNACKPM,8,680
1977,2016-03-01,2016,LA MESA DALE ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,8,500
1977,2016-03-01,2016,LA MESA DALE ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_SNACKPM,SSFO_SNACKPM,8,631
2005,2016-03-01,2016,LA PRESA ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,8,207
2005,2016-03-01,2016,LA PRESA ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_SNACKPM,SSFO_SNACKPM,8,231
3717,2016-03-01,2016,SPRING VALLEY ACADEMY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,8,93
3717,2016-03-01,2016,SPRING VALLEY ACADEMY,LA MESA-SPRING VALLEY,240,SSFO_SNACKPM,SSFO_SNACKPM,8,93
4909,2016-03-01,2016,CITY HEIGHTS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,4,104
4909,2016-03-01,2016,CITY HEIGHTS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,4,118
4913,2016-03-01,2016,COLINA DEL SOL PARK & REC,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,4,139
4941,2016-03-01,2016,LINDA VISTA REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,4,71
4941,2016-03-01,2016,LINDA VISTA REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,4,70
4949,2016-03-01,2016,LOGAN HEIGHTS PUBLIC LIBRARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,4,114
4949,2016-03-01,2016,LOGAN HEIGHTS PUBLIC LIBRARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,4,115
4969,2016-03-01,2016,MOUNTAIN VIEW COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,4,150
4969,2016-03-01,2016,MOUNTAIN VIEW COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,4,167
4985,2016-03-01,2016,NORTH PARK REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,4,100
4985,2016-03-01,2016,NORTH PARK REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,4,100
4997,2016-03-01,2016,PARADISE HILLS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,4,89
4997,2016-03-01,2016,PARADISE HILLS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,4,120
5005,2016-03-01,2016,PENN ATHLETIC FIELD,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,4,91
5005,2016-03-01,2016,PENN ATHLETIC FIELD,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,4,91
5021,2016-03-01,2016,SHERMAN HEIGHTS COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,4,165
5021,2016-03-01,2016,SHERMAN HEIGHTS COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,4,158
5033,2016-03-01,2016,SOUTH CREST REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,4,160
5033,2016-03-01,2016,SOUTH CREST REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,4,120
169,2016-04-01,2016,AVONDALE ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_SNACKPM,SSFO_SNACKPM,1,39
529,2016-04-01,2016,CASA DE ORO ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,1,62
529,2016-04-01,2016,CASA DE ORO ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_SNACKPM,SSFO_SNACKPM,1,80
1549,2016-04-01,2016,HIGHLANDS ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_SNACKPM,SSFO_SNACKPM,1,90
1977,2016-04-01,2016,LA MESA DALE ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_SNACKPM,SSFO_SNACKPM,1,62
2005,2016-04-01,2016,LA PRESA ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,1,27
2005,2016-04-01,2016,LA PRESA ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_SNACKPM,SSFO_SNACKPM,1,31
3717,2016-04-01,2016,SPRING VALLEY ACADEMY,LA MESA-SPRING VALLEY,240,SSFO_SNACKPM,SSFO_SNACKPM,1,10
4909,2016-04-01,2016,CITY HEIGHTS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,279
4909,2016-04-01,2016,CITY HEIGHTS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,273
4913,2016-04-01,2016,COLINA DEL SOL PARK & REC,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,646
4941,2016-04-01,2016,LINDA VISTA REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,155
4941,2016-04-01,2016,LINDA VISTA REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,190
4949,2016-04-01,2016,LOGAN HEIGHTS PUBLIC LIBRARY,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,288
4949,2016-04-01,2016,LOGAN HEIGHTS PUBLIC LIBRARY,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,294
4969,2016-04-01,2016,MOUNTAIN VIEW COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,374
4969,2016-04-01,2016,MOUNTAIN VIEW COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,438
4985,2016-04-01,2016,NORTH PARK REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,250
4985,2016-04-01,2016,NORTH PARK REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,250
4997,2016-04-01,2016,PARADISE HILLS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,182
4997,2016-04-01,2016,PARADISE HILLS REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,280
5005,2016-04-01,2016,PENN ATHLETIC FIELD,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,250
5005,2016-04-01,2016,PENN ATHLETIC FIELD,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,250
5021,2016-04-01,2016,SHERMAN HEIGHTS COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,500
5021,2016-04-01,2016,SHERMAN HEIGHTS COMMUNITY CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,400
5033,2016-04-01,2016,SOUTH CREST REC CENTER,SAN DIEGO UNIFIED,340,SSFO_LUNCH,SSFO_LUNCH,10,400
5033,2016-04-01,2016,SOUTH CREST REC CENTER,SAN DIEGO UNIFIED,340,SSFO_SNACKPM,SSFO_SNACKPM,10,300
269,2016-06-01,2016,BELLA MENTE MONTESSORI ACADEMY,BELLA MENTE CHARTER SCHOOL,48,SSFO_BREAKFAST,SSFO_BREAKFAST,12,152
269,2016-06-01,2016,BELLA MENTE MONTESSORI ACADEMY,BELLA MENTE CHARTER SCHOOL,48,SSFO_LUNCH,SSFO_LUNCH,12,371
397,2016-06-01,2016,CAJON VALLEY MIDDLE,CAJON VALLEY UNION,80,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,4,414
397,2016-06-01,2016,CAJON VALLEY MIDDLE,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,9,619
609,2016-06-01,2016,CHASE AVENUE ELEMENTARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,9,1046
609,2016-06-01,2016,CHASE AVENUE ELEMENTARY,CAJON VALLEY UNION,80,SSFO_SNACKPM,SSFO_SNACKPM,8,537
4317,2016-06-01,2016,EL CAJON PUBLIC LIBRARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,9,1769
4317,2016-06-01,2016,EL CAJON PUBLIC LIBRARY,CAJON VALLEY UNION,80,SSFO_SNACKPM,SSFO_SNACKPM,9,675
1365,2016-06-01,2016,GREENFIELD MIDDLE,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,9,527
4321,2016-06-01,2016,JF KENNEDY PARK,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,9,813
2093,2016-06-01,2016,LEXINGTON ELEMENTARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,9,1526
2349,2016-06-01,2016,MERIDIAN ELEMENTARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,9,326
2565,2016-06-01,2016,NARANCA ELEMENTARY,CAJON VALLEY UNION,80,SSFO_LUNCH,SSFO_LUNCH,9,610
4333,2016-06-01,2016,CARLSBAD BOYS & GIRLS CLUB,CARLSBAD UNIFIED,96,SSFO_LUNCH,SSFO_LUNCH,9,1585
4333,2016-06-01,2016,CARLSBAD BOYS & GIRLS CLUB,CARLSBAD UNIFIED,96,SSFO_SNACKPM,SSFO_SNACKPM,9,1408
1729,2016-06-01,2016,JEFFERSON ELEMENTARY,CARLSBAD UNIFIED,96,SSFO_LUNCH,SSFO_LUNCH,8,202
4341,2016-06-01,2016,CITY OF CHULA VISTA CIVIC CENTER LIBRARY,CHULA VISTA ELEMENTARY,104,SSFO_LUNCH,SSFO_LUNCH,19,718
4341,2016-06-01,2016,CITY OF CHULA VISTA CIVIC CENTER LIBRARY,CHULA VISTA ELEMENTARY,104,SSFO_SNACKPM,SSFO_SNACKPM,19,323
4345,2016-06-01,2016,CITY OF CHULA VISTA SOUTH CV LIBRARY,CHULA VISTA ELEMENTARY,104,SSFO_LUNCH,SSFO_LUNCH,19,863
4345,2016-06-01,2016,CITY OF CHULA VISTA SOUTH CV LIBRARY,CHULA VISTA ELEMENTARY,104,SSFO_SNACKPM,SSFO_SNACKPM,19,320
2197,2016-06-01,2016,LOMA VERDE ELEMENTARY,CHULA VISTA ELEMENTARY,104,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,8,920
2197,2016-06-01,2016,LOMA VERDE ELEMENTARY,CHULA VISTA ELEMENTARY,104,SSFO_LUNCH,SSFO_LUNCH,8,1292
3313,2016-06-01,2016,ROGERS (GREG) ELEMENTARY,CHULA VISTA ELEMENTARY,104,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,8,1048
3313,2016-06-01,2016,ROGERS (GREG) ELEMENTARY,CHULA VISTA ELEMENTARY,104,SSFO_LUNCH,SSFO_LUNCH,8,931
3305,2016-06-01,2016,ROCK SPRINGS ELEMENTARY,ESCONDIDO UNION,156,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,4,22
3305,2016-06-01,2016,ROCK SPRINGS ELEMENTARY,ESCONDIDO UNION,156,SSFO_LUNCH,SSFO_LUNCH,4,552
1181,2016-06-01,2016,FALLBROOK STEM ACADEMY,FALLBROOK UNION ELEMENTARY,168,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,15,1354
1181,2016-06-01,2016,FALLBROOK STEM ACADEMY,FALLBROOK UNION ELEMENTARY,168,SSFO_LUNCH,SSFO_LUNCH,15,3455
4377,2016-06-01,2016,NORTH COUNTY BOYS AND GIRLS CLUB,FALLBROOK UNION ELEMENTARY,168,SSFO_LUNCH,SSFO_LUNCH,15,1638
4501,2016-06-01,2016,BOYS AND GIRLS CLUB OF EAST COUNTY,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,9,738
4501,2016-06-01,2016,BOYS AND GIRLS CLUB OF EAST COUNTY,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,9,1326
4505,2016-06-01,2016,BOYS AND GIRLS CLUB SANTEE,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,4,287
4505,2016-06-01,2016,BOYS AND GIRLS CLUB SANTEE,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,4,300
601,2016-06-01,2016,CHAPARRAL HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,9,323
601,2016-06-01,2016,CHAPARRAL HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,9,732
1053,2016-06-01,2016,EL CAJON VALLEY HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,9,1036
1053,2016-06-01,2016,EL CAJON VALLEY HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,9,4591
1065,2016-06-01,2016,EL CAPITAN HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,9,383
1065,2016-06-01,2016,EL CAPITAN HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,9,1144
1341,2016-06-01,2016,GRANITE HILLS HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,9,785
1341,2016-06-01,2016,GRANITE HILLS HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,9,2810
1373,2016-06-01,2016,GROSSMONT HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,9,954
1373,2016-06-01,2016,GROSSMONT HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,9,3243
1465,2016-06-01,2016,HELIX HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,19,1059
1465,2016-06-01,2016,HELIX HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,19,1954
4513,2016-06-01,2016,LAKESIDE CLUBHOUSE,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,6,318
4513,2016-06-01,2016,LAKESIDE CLUBHOUSE,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,6,360
2157,2016-06-01,2016,LITERACY FIRST CHARTER,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,9,440
2157,2016-06-01,2016,LITERACY FIRST CHARTER,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,9,440
2453,2016-06-01,2016,MONTE VISTA HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,9,1010
2453,2016-06-01,2016,MONTE VISTA HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,9,2535
2509,2016-06-01,2016,MOUNT MIGUEL HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,9,543
2509,2016-06-01,2016,MOUNT MIGUEL HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,9,1957
3249,2016-06-01,2016,REACH ACADEMY,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,11,500
3249,2016-06-01,2016,REACH ACADEMY,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,11,533
3553,2016-06-01,2016,SANTANA HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,9,419
3553,2016-06-01,2016,SANTANA HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,9,1465
4521,2016-06-01,2016,SANTEE ASES PROGRAM,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,4,1050
4521,2016-06-01,2016,SANTEE ASES PROGRAM,GROSSMONT UNION HIGH,188,SSFO_SNACKPM,SSFO_SNACKPM,4,1110
4525,2016-06-01,2016,SANTEE RECREATION CENTER,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,6,195
4525,2016-06-01,2016,SANTEE RECREATION CENTER,GROSSMONT UNION HIGH,188,SSFO_SNACKPM,SSFO_SNACKPM,6,195
3765,2016-06-01,2016,STEELE CANYON HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,14,442
3765,2016-06-01,2016,STEELE CANYON HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,14,1450
4017,2016-06-01,2016,VALHALLA HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,9,478
4017,2016-06-01,2016,VALHALLA HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,9,1439
4197,2016-06-01,2016,WEST HILLS HIGH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,9,554
4197,2016-06-01,2016,WEST HILLS HIGH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,9,1349
4537,2016-06-01,2016,YMCA - LA MESA,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,4,600
4537,2016-06-01,2016,YMCA - LA MESA,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,4,482
4541,2016-06-01,2016,YMCA - MCGRATH,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST,4,976
4541,2016-06-01,2016,YMCA - MCGRATH,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,4,765
4545,2016-06-01,2016,YMCA - SANTEE,GROSSMONT UNION HIGH,188,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,4,1100
4545,2016-06-01,2016,YMCA - SANTEE,GROSSMONT UNION HIGH,188,SSFO_LUNCH,SSFO_LUNCH,4,995
193,2016-06-01,2016,BANCROFT ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,9,382
193,2016-06-01,2016,BANCROFT ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_SNACKPM,SSFO_SNACKPM,9,454
2005,2016-06-01,2016,LA PRESA ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,9,141
2005,2016-06-01,2016,LA PRESA ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_SNACKPM,SSFO_SNACKPM,9,175
2553,2016-06-01,2016,MURDOCK ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,9,639
2553,2016-06-01,2016,MURDOCK ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_SNACKPM,SSFO_SNACKPM,9,904
3321,2016-06-01,2016,ROLANDO ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,9,448
3321,2016-06-01,2016,ROLANDO ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_SNACKPM,SSFO_SNACKPM,9,505
3717,2016-06-01,2016,SPRING VALLEY ACADEMY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,9,286
3717,2016-06-01,2016,SPRING VALLEY ACADEMY,LA MESA-SPRING VALLEY,240,SSFO_SNACKPM,SSFO_SNACKPM,9,238
4741,2016-06-01,2016,SPRING VALLEY COMMUNITY CENTER,LA MESA-SPRING VALLEY,240,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,9,378
4741,2016-06-01,2016,SPRING VALLEY COMMUNITY CENTER,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,9,428
4745,2016-06-01,2016,SPRING VALLEY LIBRARY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,9,426
3833,2016-06-01,2016,SWEETWATER SPRINGS ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_LUNCH,SSFO_LUNCH,9,527
3833,2016-06-01,2016,SWEETWATER SPRINGS ELEMENTARY,LA MESA-SPRING VALLEY,240,SSFO_SNACKPM,SSFO_SNACKPM,9,612
2145,2016-06-01,2016,LINDO PARK ELEMENTARY,LAKESIDE UNION ELEMENTARY,244,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,4,701
2145,2016-06-01,2016,LINDO PARK ELEMENTARY,LAKESIDE UNION ELEMENTARY,244,SSFO_LUNCH,SSFO_LUNCH,4,853
2077,2016-06-01,2016,LEMON GROVE ACADEMY FOR THE SCIENCES AND HUMANITIES,LEMON GROVE,248,SSFO_LUNCH,SSFO_LUNCH,9,805
3389,2016-06-01,2016,SAN ALTOS ELEMENTARY,LEMON GROVE,248,SSFO_LUNCH,SSFO_LUNCH,9,1031
4129,2016-06-01,2016,VISTA LA MESA ACADEMY,LEMON GROVE,248,SSFO_LUNCH,SSFO_LUNCH,14,1188
461,2016-06-01,2016,CAMPO ELEMENTARY,MOUNTAIN EMPIRE UNIFIED,256,SSFO_LUNCH,SSFO_LUNCH,4,148
4785,2016-06-01,2016,ABBY REINKE YOUTH CENTER,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,19,1465
4785,2016-06-01,2016,ABBY REINKE YOUTH CENTER,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,19,2079
4801,2016-06-01,2016,BOYS/GIRLS CLUB COUNTRY CLUB LANE,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,19,4629
4801,2016-06-01,2016,BOYS/GIRLS CLUB COUNTRY CLUB LANE,OCEANSIDE UNIFIED,284,SSFO_SNACKPM,SSFO_SNACKPM,19,3694
4809,2016-06-01,2016,CROWN HEIGHTS RESOURCE CENTER,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,19,2529
4809,2016-06-01,2016,CROWN HEIGHTS RESOURCE CENTER,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,19,4196
893,2016-06-01,2016,DEL RIO ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,19,711
893,2016-06-01,2016,DEL RIO ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,19,1705
989,2016-06-01,2016,E. G. GARRISON ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,19,279
989,2016-06-01,2016,E. G. GARRISON ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,19,1103
1061,2016-06-01,2016,EL CAMINO HIGH,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,16,687
1061,2016-06-01,2016,EL CAMINO HIGH,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,16,1943
4813,2016-06-01,2016,FIRESIDE PARK,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,19,244
4813,2016-06-01,2016,FIRESIDE PARK,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,19,1834
2045,2016-06-01,2016,LAUREL ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,19,1439
2045,2016-06-01,2016,LAUREL ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,19,2632
2097,2016-06-01,2016,LIBBY ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,19,2067
2097,2016-06-01,2016,LIBBY ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,19,2751
4817,2016-06-01,2016,LIBBY LAKE PARK,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,19,655
4817,2016-06-01,2016,LIBBY LAKE PARK,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,19,3946
2221,2016-06-01,2016,LOUISE FOUSSAT ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,19,758
2221,2016-06-01,2016,LOUISE FOUSSAT ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,19,1302
2413,2016-06-01,2016,MISSION ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,19,1361
2413,2016-06-01,2016,MISSION ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,19,2823
2597,2016-06-01,2016,NICHOLS ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,19,1270
2597,2016-06-01,2016,NICHOLS ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,19,1962
2849,2016-06-01,2016,NORTH TERRACE ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,8,466
2849,2016-06-01,2016,NORTH TERRACE ELEMENTARY,OCEANSIDE UNIFIED,284,SSFO_LUNCH,SSFO_LUNCH,8,1446
2913,2016-06-01,2016,OCEANSIDE HIGH,OCEANSIDE UNIFIED,284,SSFO_BREAKFAST,SSFO_BREAKFAST_SEVERENEED,19,2067
