sponsor_id,report_date,academic_year,programgroupyear,sponsorname,meals_group,meals_type,days_served,freeeligible,reducedeligible,paideligible,enrollment,meals_free,meals_reduced,meals_paid,meals_total,freeligible
47,2015-10-01,2015-2016,2016,ESCONDIDO COMMUNITY CHILD DEVELOPMENT CTR,CHILD_BREAKFAST,CHILD_BREAKFAST,21,257,46,3,306,3868,692,45,4605,
47,2015-10-01,2015-2016,2016,ESCONDIDO COMMUNITY CHILD DEVELOPMENT CTR,CHILD_LUNCH,CHILD_LUNCH,21,257,46,3,306,4316,772,51,5139,
47,2015-10-01,2015-2016,2016,ESCONDIDO COMMUNITY CHILD DEVELOPMENT CTR,CHILD_SNACK_PM,CHILD_SNACK_PM,21,257,46,3,306,3678,658,43,4379,
49,2015-10-01,2015-2016,2016,FALLBROOK CHILD DEVELOP CENTER ,CHILD_BREAKFAST,CHILD_BREAKFAST,22,42,3,2,47,734,52,35,821,
49,2015-10-01,2015-2016,2016,FALLBROOK CHILD DEVELOP CENTER ,CHILD_LUNCH,CHILD_LUNCH,22,42,3,2,47,726,52,34,812,
49,2015-10-01,2015-2016,2016,FALLBROOK CHILD DEVELOP CENTER ,CHILD_SNACK_PM,CHILD_SNACK_PM,22,42,3,2,47,526,38,25,589,
50,2015-10-01,2015-2016,2016,FEEDING AMERICA SAN DIEGO,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,22,404,0,0,404,5913,0,0,5913,
52,2015-10-01,2015-2016,2016,GENAVEVES PLAYHOUSE PRESCHOOL,CHILD_BREAKFAST,CHILD_BREAKFAST,22,54,26,20,100,947,456,351,1754,
52,2015-10-01,2015-2016,2016,GENAVEVES PLAYHOUSE PRESCHOOL,CHILD_LUNCH,CHILD_LUNCH,22,54,26,20,100,955,460,353,1768,
52,2015-10-01,2015-2016,2016,GENAVEVES PLAYHOUSE PRESCHOOL,CHILD_SNACK_AM,CHILD_SNACK_AM,22,54,26,20,100,950,458,352,1760,
52,2015-10-01,2015-2016,2016,GENAVEVES PLAYHOUSE PRESCHOOL,CHILD_SNACK_PM,CHILD_SNACK_PM,22,54,26,20,100,6,3,2,11,
53,2015-10-01,2015-2016,2016,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_BREAKFAST,ADULT_BREAKFAST,22,26,7,71,104,214,57,583,854,
53,2015-10-01,2015-2016,2016,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_LUNCH,ADULT_LUNCH,22,26,7,71,104,336,90,918,1344,
53,2015-10-01,2015-2016,2016,GEORGE G GLENNER ALZHEIMERS FM CTR INC,ADULT_SNACK_PM,ADULT_SNACK_PM,22,26,7,71,104,207,56,564,827,
54,2015-10-01,2015-2016,2016,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_BREAKFAST,CHILD_BREAKFAST,22,11,9,52,72,190,156,898,1244,
54,2015-10-01,2015-2016,2016,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_LUNCH,CHILD_LUNCH,22,11,9,52,72,200,164,947,1311,
54,2015-10-01,2015-2016,2016,GIGGLES & SMILES CHILD CARE CENTER  ,CHILD_SNACK_PM,CHILD_SNACK_PM,22,11,9,52,72,187,153,887,1227,
56,2015-10-01,2015-2016,2016,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_BREAKFAST,CHILD_BREAKFAST,22,75,1,48,124,668,9,427,1104,
56,2015-10-01,2015-2016,2016,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_LUNCH,CHILD_LUNCH,22,75,1,48,124,1170,16,748,1934,
56,2015-10-01,2015-2016,2016,GROSSMONT CUYAMACA COMMUNITY COLLEGE DISTRICT ,CHILD_SNACK_PM,CHILD_SNACK_PM,22,75,1,48,124,574,8,367,949,
57,2015-10-01,2015-2016,2016,GSCA INC ,CHILD_BREAKFAST,CHILD_BREAKFAST,22,137,14,27,178,1674,171,330,2175,
57,2015-10-01,2015-2016,2016,GSCA INC ,CHILD_LUNCH,CHILD_LUNCH,22,137,14,27,178,2575,263,507,3345,
57,2015-10-01,2015-2016,2016,GSCA INC ,CHILD_SNACK_AM,CHILD_SNACK_AM,22,137,14,27,178,2566,262,506,3334,
57,2015-10-01,2015-2016,2016,GSCA INC ,CHILD_SUPPER,CHILD_SUPPER,22,137,14,27,178,837,86,165,1088,
59,2015-10-01,2015-2016,2016,HAGAR & SHRYOCK,CHILD_BREAKFAST,CHILD_BREAKFAST,22,23,11,22,56,314,150,301,765,
59,2015-10-01,2015-2016,2016,HAGAR & SHRYOCK,CHILD_LUNCH,CHILD_LUNCH,22,23,11,22,56,339,162,325,826,
59,2015-10-01,2015-2016,2016,HAGAR & SHRYOCK,CHILD_SNACK_PM,CHILD_SNACK_PM,22,23,11,22,56,399,191,381,971,
63,2015-10-01,2015-2016,2016,HEAVEN'S WINDOWS,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,17,315,0,0,315,1536,0,0,1536,
63,2015-10-01,2015-2016,2016,HEAVEN'S WINDOWS,ATRISK_CHILD_SNACK_AM,ATRISK_CHILD_SNACK_AM,17,315,0,0,315,290,0,0,290,
63,2015-10-01,2015-2016,2016,HEAVEN'S WINDOWS,ATRISK_CHILD_SNACK_NT,ATRISK_CHILD_SNACK_NT,17,315,0,0,315,468,0,0,468,
63,2015-10-01,2015-2016,2016,HEAVEN'S WINDOWS,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,17,315,0,0,315,977,0,0,977,
64,2015-10-01,2015-2016,2016,HIGHER LEARNING ACADEMY INC,CHILD_LUNCH,CHILD_LUNCH,22,61,15,17,93,634,156,176,966,
64,2015-10-01,2015-2016,2016,HIGHER LEARNING ACADEMY INC,CHILD_SNACK_AM,CHILD_SNACK_AM,22,61,15,17,93,562,138,157,857,
64,2015-10-01,2015-2016,2016,HIGHER LEARNING ACADEMY INC,CHILD_SUPPER,CHILD_SUPPER,22,61,15,17,93,650,160,181,991,
66,2015-10-01,2015-2016,2016,HORIZONS ADHC CENTER INC,ADULT_BREAKFAST,ADULT_BREAKFAST,22,263,0,4,267,2853,0,43,2896,
66,2015-10-01,2015-2016,2016,HORIZONS ADHC CENTER INC,ADULT_LUNCH,ADULT_LUNCH,22,263,0,4,267,3203,0,49,3252,
66,2015-10-01,2015-2016,2016,HORIZONS ADHC CENTER INC,ADULT_SNACK_AM,ADULT_SNACK_AM,22,263,0,4,267,351,0,5,356,
66,2015-10-01,2015-2016,2016,HORIZONS ADHC CENTER INC,ADULT_SNACK_PM,ADULT_SNACK_PM,22,263,0,4,267,1290,0,20,1310,
69,2015-10-01,2015-2016,2016,J GELT CORPORATION CASA PACIFICA ADHC,ADULT_BREAKFAST,ADULT_BREAKFAST,22,239,0,1,240,1530,0,6,1536,
69,2015-10-01,2015-2016,2016,J GELT CORPORATION CASA PACIFICA ADHC,ADULT_LUNCH,ADULT_LUNCH,22,239,0,1,240,3535,0,15,3550,
69,2015-10-01,2015-2016,2016,J GELT CORPORATION CASA PACIFICA ADHC,ADULT_SNACK_AM,ADULT_SNACK_AM,22,239,0,1,240,836,0,4,840,
69,2015-10-01,2015-2016,2016,J GELT CORPORATION CASA PACIFICA ADHC,ADULT_SNACK_PM,ADULT_SNACK_PM,22,239,0,1,240,1261,0,5,1266,
73,2015-10-01,2015-2016,2016,LA JOLLA BAND OF LUISENO,ATRISK_CHILD_SUPPER,ATRISK_CHILD_SUPPER,17,40,0,0,40,432,0,0,432,
75,2015-10-01,2015-2016,2016,LIFEBRIDGE CHURCH,CHILD_LUNCH,CHILD_LUNCH,22,0,0,125,125,0,0,1706,1706,
75,2015-10-01,2015-2016,2016,LIFEBRIDGE CHURCH,CHILD_SNACK_AM,CHILD_SNACK_AM,22,0,0,125,125,0,0,1785,1785,
75,2015-10-01,2015-2016,2016,LIFEBRIDGE CHURCH,CHILD_SNACK_PM,CHILD_SNACK_PM,22,0,0,125,125,0,0,1469,1469,
76,2015-10-01,2015-2016,2016,LINERS CORP ,ADULT_BREAKFAST,ADULT_BREAKFAST,22,122,0,4,126,1517,0,50,1567,
76,2015-10-01,2015-2016,2016,LINERS CORP ,ADULT_LUNCH,ADULT_LUNCH,22,122,0,4,126,1710,0,56,1766,
76,2015-10-01,2015-2016,2016,LINERS CORP ,ADULT_SNACK_PM,ADULT_SNACK_PM,22,122,0,4,126,873,0,29,902,
79,2015-10-01,2015-2016,2016,LOVING CARE ADHC LIMITED ,ADULT_BREAKFAST,ADULT_BREAKFAST,22,139,0,1,140,1400,0,10,1410,
79,2015-10-01,2015-2016,2016,LOVING CARE ADHC LIMITED ,ADULT_LUNCH,ADULT_LUNCH,22,139,0,1,140,1400,0,10,1410,
79,2015-10-01,2015-2016,2016,LOVING CARE ADHC LIMITED ,ADULT_SNACK_AM,ADULT_SNACK_AM,22,139,0,1,140,1400,0,10,1410,
80,2015-10-01,2015-2016,2016,MARANGELYS KIDS INC KIDDIE ACADEMY CHILD CARE CTR,CHILD_BREAKFAST,CHILD_BREAKFAST,22,58,8,31,97,752,104,402,1258,
80,2015-10-01,2015-2016,2016,MARANGELYS KIDS INC KIDDIE ACADEMY CHILD CARE CTR,CHILD_LUNCH,CHILD_LUNCH,22,58,8,31,97,912,126,487,1525,
80,2015-10-01,2015-2016,2016,MARANGELYS KIDS INC KIDDIE ACADEMY CHILD CARE CTR,CHILD_SNACK_PM,CHILD_SNACK_PM,22,58,8,31,97,799,110,428,1337,
80,2015-10-01,2015-2016,2016,MARANGELYS KIDS INC KIDDIE ACADEMY CHILD CARE CTR,OSCH_CHILD_BREAKFAST,OSCH_CHILD_BREAKFAST,22,83,5,20,108,832,50,200,1082,
80,2015-10-01,2015-2016,2016,MARANGELYS KIDS INC KIDDIE ACADEMY CHILD CARE CTR,OSCH_CHILD_LUNCH,OSCH_CHILD_LUNCH,22,83,5,20,108,182,11,44,237,
80,2015-10-01,2015-2016,2016,MARANGELYS KIDS INC KIDDIE ACADEMY CHILD CARE CTR,OSCH_CHILD_SNACK_PM,OSCH_CHILD_SNACK_PM,22,83,5,20,108,1228,74,296,1598,
81,2015-10-01,2015-2016,2016,MARINE CORPS AIR STATION,ATRISK_CHILD_SNACK,ATRISK_CHILD_SNACK,20,122,0,0,122,2180,0,0,2180,
81,2015-10-01,2015-2016,2016,MARINE CORPS AIR STATION,CHILD_BREAKFAST,CHILD_BREAKFAST,21,0,1,32,33,0,11,356,367,
81,2015-10-01,2015-2016,2016,MARINE CORPS AIR STATION,CHILD_LUNCH,CHILD_LUNCH,21,0,1,32,33,0,15,465,480,
81,2015-10-01,2015-2016,2016,MARINE CORPS AIR STATION,CHILD_SNACK_PM,CHILD_SNACK_PM,21,0,1,32,33,0,14,460,474,
82,2015-10-01,2015-2016,2016,MARINE CORPS COMMUNITY SERVICES,CHILD_BREAKFAST,CHILD_BREAKFAST,21,27,38,574,639,348,489,7379,8216,
82,2015-10-01,2015-2016,2016,MARINE CORPS COMMUNITY SERVICES,CHILD_LUNCH,CHILD_LUNCH,21,27,38,574,639,399,562,8479,9440,
82,2015-10-01,2015-2016,2016,MARINE CORPS COMMUNITY SERVICES,CHILD_SNACK_AM,CHILD_SNACK_AM,21,27,38,574,639,18,25,380,423,
82,2015-10-01,2015-2016,2016,MARINE CORPS COMMUNITY SERVICES,CHILD_SNACK_PM,CHILD_SNACK_PM,21,27,38,574,639,385,541,8173,9099,
82,2015-10-01,2015-2016,2016,MARINE CORPS COMMUNITY SERVICES,OSCH_CHILD_BREAKFAST,OSCH_CHILD_BREAKFAST,21,2,13,198,213,8,50,759,817,
82,2015-10-01,2015-2016,2016,MARINE CORPS COMMUNITY SERVICES,OSCH_CHILD_LUNCH,OSCH_CHILD_LUNCH,21,2,13,198,213,5,31,473,509,
82,2015-10-01,2015-2016,2016,MARINE CORPS COMMUNITY SERVICES,OSCH_CHILD_SNACK_PM,OSCH_CHILD_SNACK_PM,21,2,13,198,213,25,164,2493,2682,
83,2015-10-01,2015-2016,2016,MARTHA'S VILLAGE & KITCHEN INC ,ES_CHILD_BREAKFAST,ES_CHILD_BREAKFAST,31,106,0,0,106,1722,0,0,1722,
83,2015-10-01,2015-2016,2016,MARTHA'S VILLAGE & KITCHEN INC ,ES_CHILD_LUNCH,ES_CHILD_LUNCH,31,106,0,0,106,1690,0,0,1690,
83,2015-10-01,2015-2016,2016,MARTHA'S VILLAGE & KITCHEN INC ,ES_CHILD_SUPPER,ES_CHILD_SUPPER,31,106,0,0,106,1248,0,0,1248,
84,2015-10-01,2015-2016,2016,METROPOLITAN AREA ADVISORY COMMITTEE-MAAC-PROJ HEADSTART,CHILD_BREAKFAST,CHILD_BREAKFAST,20,334,0,0,334,5603,0,0,5603,
84,2015-10-01,2015-2016,2016,METROPOLITAN AREA ADVISORY COMMITTEE-MAAC-PROJ HEADSTART,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,20,1495,0,0,1495,7712,0,0,7712,
84,2015-10-01,2015-2016,2016,METROPOLITAN AREA ADVISORY COMMITTEE-MAAC-PROJ HEADSTART,HS_CHILD_LUNCH,HS_CHILD_LUNCH,20,1495,0,0,1495,18363,0,0,18363,
84,2015-10-01,2015-2016,2016,METROPOLITAN AREA ADVISORY COMMITTEE-MAAC-PROJ HEADSTART,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,20,1495,0,0,1495,11792,0,0,11792,
87,2015-10-01,2015-2016,2016,NEIGHBORHOOD HOUSE ASSOCIATION ,ADULT_LUNCH,ADULT_LUNCH,22,65,0,11,76,891,0,151,1042,
87,2015-10-01,2015-2016,2016,NEIGHBORHOOD HOUSE ASSOCIATION ,ADULT_SNACK_AM,ADULT_SNACK_AM,22,65,0,11,76,878,0,148,1026,
87,2015-10-01,2015-2016,2016,NEIGHBORHOOD HOUSE ASSOCIATION ,ADULT_SNACK_PM,ADULT_SNACK_PM,22,65,0,11,76,850,0,144,994,
87,2015-10-01,2015-2016,2016,NEIGHBORHOOD HOUSE ASSOCIATION ,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,22,2221,0,0,2221,25002,0,0,25002,
87,2015-10-01,2015-2016,2016,NEIGHBORHOOD HOUSE ASSOCIATION ,HS_CHILD_LUNCH,HS_CHILD_LUNCH,22,2221,0,0,2221,32762,0,0,32762,
87,2015-10-01,2015-2016,2016,NEIGHBORHOOD HOUSE ASSOCIATION ,HS_CHILD_SNACK_AM,HS_CHILD_SNACK_AM,22,2221,0,0,2221,325,0,0,325,
87,2015-10-01,2015-2016,2016,NEIGHBORHOOD HOUSE ASSOCIATION ,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,22,2221,0,0,2221,19076,0,0,19076,
90,2015-10-01,2015-2016,2016,NEXT GENERATION EDUC CTR INC,CHILD_BREAKFAST,CHILD_BREAKFAST,21,36,1,62,99,295,8,507,810,
90,2015-10-01,2015-2016,2016,NEXT GENERATION EDUC CTR INC,CHILD_LUNCH,CHILD_LUNCH,21,36,1,62,99,570,16,983,1569,
90,2015-10-01,2015-2016,2016,NEXT GENERATION EDUC CTR INC,CHILD_SNACK_AM,CHILD_SNACK_AM,21,36,1,62,99,531,15,914,1460,
90,2015-10-01,2015-2016,2016,NEXT GENERATION EDUC CTR INC,CHILD_SNACK_PM,CHILD_SNACK_PM,21,36,1,62,99,254,7,437,698,
90,2015-10-01,2015-2016,2016,NEXT GENERATION EDUC CTR INC,OSCH_CHILD_BREAKFAST,OSCH_CHILD_BREAKFAST,21,13,0,12,25,87,0,80,167,
90,2015-10-01,2015-2016,2016,NEXT GENERATION EDUC CTR INC,OSCH_CHILD_LUNCH,OSCH_CHILD_LUNCH,21,13,0,12,25,2,0,2,4,
90,2015-10-01,2015-2016,2016,NEXT GENERATION EDUC CTR INC,OSCH_CHILD_SNACK_AM,OSCH_CHILD_SNACK_AM,21,13,0,12,25,2,0,1,3,
90,2015-10-01,2015-2016,2016,NEXT GENERATION EDUC CTR INC,OSCH_CHILD_SNACK_PM,OSCH_CHILD_SNACK_PM,21,13,0,12,25,185,0,170,355,
91,2015-10-01,2015-2016,2016,NORTH COUNTY COMMUNITY SERVICE ,CHILD_BREAKFAST,CHILD_BREAKFAST,22,222,92,35,349,3226,1337,508,5071,
91,2015-10-01,2015-2016,2016,NORTH COUNTY COMMUNITY SERVICE ,CHILD_LUNCH,CHILD_LUNCH,22,222,92,35,349,2796,1159,440,4395,
91,2015-10-01,2015-2016,2016,NORTH COUNTY COMMUNITY SERVICE ,CHILD_SNACK_PM,CHILD_SNACK_PM,22,222,92,35,349,2726,1130,430,4286,
92,2015-10-01,2015-2016,2016,NORTH COUNTY SERENITY HOUSE INC ,CHILD_BREAKFAST,CHILD_BREAKFAST,20,50,6,1,57,678,81,14,773,
92,2015-10-01,2015-2016,2016,NORTH COUNTY SERENITY HOUSE INC ,CHILD_LUNCH,CHILD_LUNCH,20,50,6,1,57,819,98,17,934,
92,2015-10-01,2015-2016,2016,NORTH COUNTY SERENITY HOUSE INC ,CHILD_SNACK_PM,CHILD_SNACK_PM,20,50,6,1,57,611,73,13,697,
94,2015-10-01,2015-2016,2016,OAK TREE ACADEMY LLC,CHILD_BREAKFAST,CHILD_BREAKFAST,22,37,2,24,63,411,22,266,699,
94,2015-10-01,2015-2016,2016,OAK TREE ACADEMY LLC,CHILD_LUNCH,CHILD_LUNCH,22,37,2,24,63,601,32,391,1024,
94,2015-10-01,2015-2016,2016,OAK TREE ACADEMY LLC,CHILD_SNACK_PM,CHILD_SNACK_PM,22,37,2,24,63,503,27,326,856,
95,2015-10-01,2015-2016,2016,OCEAN BEACH CHILD CARE PROJECT CHILDRENS CIRCLE,CHILD_BREAKFAST,CHILD_BREAKFAST,22,28,7,1,36,399,100,14,513,
95,2015-10-01,2015-2016,2016,OCEAN BEACH CHILD CARE PROJECT CHILDRENS CIRCLE,CHILD_LUNCH,CHILD_LUNCH,22,28,7,1,36,502,126,18,646,
95,2015-10-01,2015-2016,2016,OCEAN BEACH CHILD CARE PROJECT CHILDRENS CIRCLE,CHILD_SNACK_PM,CHILD_SNACK_PM,22,28,7,1,36,468,117,17,602,
97,2015-10-01,2015-2016,2016,OPEN ARMS ADHC INC,ADULT_BREAKFAST,ADULT_BREAKFAST,22,158,0,0,158,1476,0,0,1476,
97,2015-10-01,2015-2016,2016,OPEN ARMS ADHC INC,ADULT_LUNCH,ADULT_LUNCH,22,158,0,0,158,1476,0,0,1476,
97,2015-10-01,2015-2016,2016,OPEN ARMS ADHC INC,ADULT_SNACK_PM,ADULT_SNACK_PM,22,158,0,0,158,709,0,0,709,
99,2015-10-01,2015-2016,2016,PALOMAR COMMUNITY COLLEGE DISTRICT CDC,CHILD_BREAKFAST,CHILD_BREAKFAST,22,56,29,111,196,562,291,1113,1966,
99,2015-10-01,2015-2016,2016,PALOMAR COMMUNITY COLLEGE DISTRICT CDC,CHILD_LUNCH,CHILD_LUNCH,22,56,29,111,196,394,204,781,1379,
99,2015-10-01,2015-2016,2016,PALOMAR COMMUNITY COLLEGE DISTRICT CDC,CHILD_SNACK_PM,CHILD_SNACK_PM,22,56,29,111,196,498,258,988,1744,
103,2015-10-01,2015-2016,2016,POWAY ADHC CENTER ,ADULT_BREAKFAST,ADULT_BREAKFAST,22,145,0,26,171,1097,0,197,1294,
103,2015-10-01,2015-2016,2016,POWAY ADHC CENTER ,ADULT_LUNCH,ADULT_LUNCH,22,145,0,26,171,1332,0,239,1571,
103,2015-10-01,2015-2016,2016,POWAY ADHC CENTER ,ADULT_SNACK_PM,ADULT_SNACK_PM,22,145,0,26,171,159,0,29,188,
106,2015-10-01,2015-2016,2016,QUALITY CHILDREN'S SERVICES ,CHILD_BREAKFAST,CHILD_BREAKFAST,22,962,246,71,1279,10956,2801,808,14565,
106,2015-10-01,2015-2016,2016,QUALITY CHILDREN'S SERVICES ,CHILD_LUNCH,CHILD_LUNCH,22,962,246,71,1279,10934,2795,807,14536,
106,2015-10-01,2015-2016,2016,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_AM,CHILD_SNACK_AM,22,962,246,71,1279,11774,3010,869,15653,
106,2015-10-01,2015-2016,2016,QUALITY CHILDREN'S SERVICES ,CHILD_SNACK_PM,CHILD_SNACK_PM,22,962,246,71,1279,5978,1528,441,7947,
108,2015-10-01,2015-2016,2016,READY SET GROW,CHILD_BREAKFAST,CHILD_BREAKFAST,22,14,3,40,57,177,38,504,719,
108,2015-10-01,2015-2016,2016,READY SET GROW,CHILD_LUNCH,CHILD_LUNCH,22,14,3,40,57,180,39,515,734,
108,2015-10-01,2015-2016,2016,READY SET GROW,CHILD_SNACK_PM,CHILD_SNACK_PM,22,14,3,40,57,183,39,524,746,
108,2015-10-01,2015-2016,2016,READY SET GROW,OSCH_CHILD_BREAKFAST,OSCH_CHILD_BREAKFAST,22,7,1,3,11,28,4,12,44,
108,2015-10-01,2015-2016,2016,READY SET GROW,OSCH_CHILD_LUNCH,OSCH_CHILD_LUNCH,22,7,1,3,11,1,0,0,1,
108,2015-10-01,2015-2016,2016,READY SET GROW,OSCH_CHILD_SNACK_PM,OSCH_CHILD_SNACK_PM,22,7,1,3,11,87,12,37,136,
111,2015-10-01,2015-2016,2016,SAINT VINCENT DE PAUL VILLAGE,ES_CHILD_BREAKFAST,ES_CHILD_BREAKFAST,31,621,0,0,621,1611,0,0,1611,
111,2015-10-01,2015-2016,2016,SAINT VINCENT DE PAUL VILLAGE,ES_CHILD_LUNCH,ES_CHILD_LUNCH,31,621,0,0,621,1465,0,0,1465,
111,2015-10-01,2015-2016,2016,SAINT VINCENT DE PAUL VILLAGE,ES_CHILD_SUPPER,ES_CHILD_SUPPER,31,621,0,0,621,2621,0,0,2621,
115,2015-10-01,2015-2016,2016,SAN DIEGO COMMUNITY COLL DIST ,CHILD_BREAKFAST,CHILD_BREAKFAST,22,30,2,5,37,431,29,71,531,
115,2015-10-01,2015-2016,2016,SAN DIEGO COMMUNITY COLL DIST ,CHILD_LUNCH,CHILD_LUNCH,22,30,2,5,37,482,32,80,594,
115,2015-10-01,2015-2016,2016,SAN DIEGO COMMUNITY COLL DIST ,CHILD_SNACK_PM,CHILD_SNACK_PM,22,30,2,5,37,178,12,30,220,
115,2015-10-01,2015-2016,2016,SAN DIEGO COMMUNITY COLL DIST ,HS_CHILD_BREAKFAST,HS_CHILD_BREAKFAST,22,116,0,0,116,1605,0,0,1605,
115,2015-10-01,2015-2016,2016,SAN DIEGO COMMUNITY COLL DIST ,HS_CHILD_LUNCH,HS_CHILD_LUNCH,22,116,0,0,116,1866,0,0,1866,
115,2015-10-01,2015-2016,2016,SAN DIEGO COMMUNITY COLL DIST ,HS_CHILD_SNACK_PM,HS_CHILD_SNACK_PM,22,116,0,0,116,973,0,0,973,
120,2015-10-01,2015-2016,2016,SELF DISCOVERY INC,CHILD_BREAKFAST,CHILD_BREAKFAST,21,44,5,11,60,198,22,50,270,
120,2015-10-01,2015-2016,2016,SELF DISCOVERY INC,CHILD_LUNCH,CHILD_LUNCH,21,44,5,11,60,738,84,184,1006,
120,2015-10-01,2015-2016,2016,SELF DISCOVERY INC,CHILD_SNACK_AM,CHILD_SNACK_AM,21,44,5,11,60,329,37,83,449,
120,2015-10-01,2015-2016,2016,SELF DISCOVERY INC,CHILD_SNACK_PM,CHILD_SNACK_PM,21,44,5,11,60,473,54,118,645,
120,2015-10-01,2015-2016,2016,SELF DISCOVERY INC,CHILD_SUPPER,CHILD_SUPPER,21,44,5,11,60,402,46,100,548,
122,2015-10-01,2015-2016,2016,SOUTHERN CALIF TRIBAL CHAIR ASSOC-RINCON COMM DAYCARE CTR,CHILD_BREAKFAST,CHILD_BREAKFAST,22,9,3,1,13,143,48,15,206,
122,2015-10-01,2015-2016,2016,SOUTHERN CALIF TRIBAL CHAIR ASSOC-RINCON COMM DAYCARE CTR,CHILD_LUNCH,CHILD_LUNCH,22,9,3,1,13,151,50,17,218,
122,2015-10-01,2015-2016,2016,SOUTHERN CALIF TRIBAL CHAIR ASSOC-RINCON COMM DAYCARE CTR,CHILD_SNACK_PM,CHILD_SNACK_PM,22,9,3,1,13,112,37,13,162,
127,2015-10-01,2015-2016,2016,SWEET BUSY BEES,CHILD_BREAKFAST,CHILD_BREAKFAST,22,8,3,1,12,173,65,21,259,
127,2015-10-01,2015-2016,2016,SWEET BUSY BEES,CHILD_LUNCH,CHILD_LUNCH,22,8,3,1,12,173,65,21,259,
127,2015-10-01,2015-2016,2016,SWEET BUSY BEES,CHILD_SNACK_AM,CHILD_SNACK_AM,22,8,3,1,12,173,65,21,259,
128,2015-10-01,2015-2016,2016,THE VINE LEARNING CENTER,CHILD_BREAKFAST,CHILD_BREAKFAST,22,16,0,30,46,215,0,404,619,
128,2015-10-01,2015-2016,2016,THE VINE LEARNING CENTER,CHILD_LUNCH,CHILD_LUNCH,22,16,0,30,46,287,0,539,826,
128,2015-10-01,2015-2016,2016,THE VINE LEARNING CENTER,CHILD_SNACK_PM,CHILD_SNACK_PM,22,16,0,30,46,271,0,509,780,
130,2015-10-01,2015-2016,2016,TODDLER TOWN LLC ,CHILD_BREAKFAST,CHILD_BREAKFAST,22,44,5,16,65,719,82,261,1062,
130,2015-10-01,2015-2016,2016,TODDLER TOWN LLC ,CHILD_LUNCH,CHILD_LUNCH,22,44,5,16,65,771,88,280,1139,
130,2015-10-01,2015-2016,2016,TODDLER TOWN LLC ,CHILD_SNACK_PM,CHILD_SNACK_PM,22,44,5,16,65,635,72,231,938,
131,2015-10-01,2015-2016,2016,TUTOR TIME LEARNING CENTERS LLC,CHILD_BREAKFAST,CHILD_BREAKFAST,22,155,18,194,367,1725,200,2160,4085,
131,2015-10-01,2015-2016,2016,TUTOR TIME LEARNING CENTERS LLC,CHILD_LUNCH,CHILD_LUNCH,22,155,18,194,367,2261,262,2831,5354,
131,2015-10-01,2015-2016,2016,TUTOR TIME LEARNING CENTERS LLC,CHILD_SNACK_PM,CHILD_SNACK_PM,22,155,18,194,367,1978,230,2477,4685,
131,2015-10-01,2015-2016,2016,TUTOR TIME LEARNING CENTERS LLC,OSCH_CHILD_BREAKFAST,OSCH_CHILD_BREAKFAST,22,55,11,74,140,123,25,164,312,
131,2015-10-01,2015-2016,2016,TUTOR TIME LEARNING CENTERS LLC,OSCH_CHILD_LUNCH,OSCH_CHILD_LUNCH,22,55,11,74,140,289,58,389,736,
131,2015-10-01,2015-2016,2016,TUTOR TIME LEARNING CENTERS LLC,OSCH_CHILD_SNACK_PM,OSCH_CHILD_SNACK_PM,22,55,11,74,140,807,161,1086,2054,
132,2015-10-01,2015-2016,2016,UNITED CHURCH/CHRIST LA MESA CHARLEY BROWNS CHILDREN CENTER,CHILD_BREAKFAST,CHILD_BREAKFAST,22,2,0,84,86,25,0,1050,1075,
132,2015-10-01,2015-2016,2016,UNITED CHURCH/CHRIST LA MESA CHARLEY BROWNS CHILDREN CENTER,CHILD_LUNCH,CHILD_LUNCH,22,2,0,84,86,29,0,1207,1236,
132,2015-10-01,2015-2016,2016,UNITED CHURCH/CHRIST LA MESA CHARLEY BROWNS CHILDREN CENTER,CHILD_SNACK_PM,CHILD_SNACK_PM,22,2,0,84,86,25,0,1059,1084,
133,2015-10-01,2015-2016,2016,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",CHILD_BREAKFAST,CHILD_BREAKFAST,22,34,10,139,183,354,104,1445,1903,
133,2015-10-01,2015-2016,2016,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",CHILD_LUNCH,CHILD_LUNCH,22,34,10,139,183,648,190,2651,3489,
133,2015-10-01,2015-2016,2016,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",CHILD_SNACK_PM,CHILD_SNACK_PM,22,34,10,139,183,618,182,2525,3325,
