"academicyear","countycode","districtcode","schoolcode","countyname","districname","schoolname","districttype","schooltype","educationaloptiontype","nslpstatus","ischarterschool","charterschoolnumber","charterfundingtype","isirc","lowgrade","highgrade","enrollment_k-12","freemealcount_k-12","percenteligiblefree_k-12","frpmcount_k-12","percenteligiblefrpm_k-12","enrollment_5-17","freemealcount_5-17","percenteligiblefree_5-17","frpmcount_5-17","percenteligiblefrpm_5-17","iscalpadscertified","schooltypegroup"
"2014-2015",37,68023,6070825,"SAN DIEGO","CHULA VISTA ELEMENTARY","LOS ALTOS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","6",391,266,68,338,86.4,379,260,68.6,328,86.5,TRUE,"Elementary School"
"2014-2015",37,68023,6095020,"SAN DIEGO","CHULA VISTA ELEMENTARY","TIFFANY (BURTON C.) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",568,139,24.5,199,35,568,139,24.5,199,35,TRUE,"Elementary School"
"2014-2015",37,68023,6095038,"SAN DIEGO","CHULA VISTA ELEMENTARY","OTAY ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","Provision 2",FALSE,NA,"",FALSE,"K","6",582,382,65.6,470,80.8,582,382,65.6,470,80.8,TRUE,"Elementary School"
"2014-2015",37,68023,6107775,"SAN DIEGO","CHULA VISTA ELEMENTARY","CHULA VISTA HILLS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",526,124,23.6,188,35.7,517,123,23.8,187,36.2,TRUE,"Elementary School"
"2014-2015",37,68023,6108492,"SAN DIEGO","CHULA VISTA ELEMENTARY","EASTLAKE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",561,131,23.4,185,33,532,129,24.2,183,34.4,TRUE,"Elementary School"
"2014-2015",37,68023,6109771,"SAN DIEGO","CHULA VISTA ELEMENTARY","CLEAR VIEW","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",500,120,24,185,37,485,120,24.7,183,37.7,TRUE,"Elementary School"
"2014-2015",37,68023,6111322,"SAN DIEGO","CHULA VISTA ELEMENTARY","DISCOVERY CHARTER","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",TRUE,54,"DIRECTLY FUNDED",FALSE,"K","8",889,178,20,282,31.7,889,178,20,282,31.7,TRUE,"Elementary School"
"2014-2015",37,68023,6113021,"SAN DIEGO","CHULA VISTA ELEMENTARY","OLYMPIC VIEW ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",833,174,20.9,246,29.5,833,174,20.9,246,29.5,TRUE,"Elementary School"
"2014-2015",37,68023,6115646,"SAN DIEGO","CHULA VISTA ELEMENTARY","CASILLAS (JOSEPH) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",560,149,26.6,216,38.6,559,149,26.7,216,38.6,TRUE,"Elementary School"
"2014-2015",37,68023,6115778,"SAN DIEGO","CHULA VISTA ELEMENTARY","CHULA VISTA LEARNING COMMUNITY CHARTER","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",TRUE,135,"DIRECTLY FUNDED",FALSE,"K","11",1325,570,43,879,66.3,1309,561,42.9,869,66.4,TRUE,"Elementary School"
"2014-2015",37,68023,6116396,"SAN DIEGO","CHULA VISTA ELEMENTARY","MARSHALL (THURGOOD) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",720,90,12.5,136,18.9,705,89,12.6,135,19.1,TRUE,"Elementary School"
"2014-2015",37,68023,6116859,"SAN DIEGO","CHULA VISTA ELEMENTARY","ARROYO VISTA CHARTER","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",TRUE,483,"DIRECTLY FUNDED",FALSE,"K","8",1037,100,9.6,176,17,1014,99,9.8,174,17.2,TRUE,"Elementary School"
"2014-2015",37,68023,6118970,"SAN DIEGO","CHULA VISTA ELEMENTARY","HERITAGE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",906,124,13.7,190,21,906,124,13.7,190,21,TRUE,"Elementary School"
"2014-2015",37,68023,6118988,"SAN DIEGO","CHULA VISTA ELEMENTARY","MCMILLIN (CORKY) ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",882,150,17,215,24.4,852,149,17.5,213,25,TRUE,"Elementary School"
"2014-2015",37,68031,1,"SAN DIEGO","CORONADO UNIFIED","NONPUBLIC, NONSECTARIAN SCHOOLS","Unified School District",NA,NA,"",NA,NA,NA,NA,"","",6,0,0,0,0,5,0,0,0,0,TRUE,NA
"2014-2015",37,68031,126110,"SAN DIEGO","CORONADO UNIFIED","CORONADO PATHWAYS CHARTER","Unified School District","K-12 Schools (Public)","TRADITIONAL","",TRUE,1421,"DIRECTLY FUNDED",TRUE,"K","12",49,2,4.1,2,4.1,47,2,4.3,2,4.3,TRUE,"Elementary School"
"2014-2015",37,68031,3731122,"SAN DIEGO","CORONADO UNIFIED","PALM ACADEMY FOR LEARNING","Unified School District","Continuation High Schools","CONTINUATION SCHOOL","",FALSE,NA,"",FALSE,"9","12",9,1,11.1,1,11.1,8,0,0,0,0,TRUE,"Other"
"2014-2015",37,68031,3731478,"SAN DIEGO","CORONADO UNIFIED","CORONADO HIGH","Unified School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",1193,32,2.7,59,4.9,1159,32,2.8,59,5.1,TRUE,"High School"
"2014-2015",37,68031,6038053,"SAN DIEGO","CORONADO UNIFIED","CORONADO VILLAGE ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",841,34,4,49,5.8,827,34,4.1,48,5.8,TRUE,"Elementary School"
"2014-2015",37,68031,6038087,"SAN DIEGO","CORONADO UNIFIED","SILVER STRAND ELEMENTARY","Unified School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",321,18,5.6,56,17.4,316,17,5.4,54,17.1,TRUE,"Elementary School"
"2014-2015",37,68031,6059570,"SAN DIEGO","CORONADO UNIFIED","CORONADO MIDDLE","Unified School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",750,30,4,54,7.2,750,30,4,54,7.2,TRUE,"Middle School"
"2014-2015",37,68049,119990,"SAN DIEGO","DEHESA ELEMENTARY","DIEGO HILLS CHARTER","Elementary School District","K-12 Schools (Public)","TRADITIONAL","",TRUE,1088,"DIRECTLY FUNDED",TRUE,"K","12",874,605,69.2,723,82.7,484,323,66.7,394,81.4,TRUE,"Elementary School"
"2014-2015",37,68049,127118,"SAN DIEGO","DEHESA ELEMENTARY","THE HEIGHTS CHARTER","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",TRUE,1488,"DIRECTLY FUNDED",TRUE,"K","8",166,19,11.4,29,17.5,166,19,11.4,29,17.5,TRUE,"Elementary School"
"2014-2015",37,68049,127167,"SAN DIEGO","DEHESA ELEMENTARY","COMMUNITY MONTESSORI CHARTER","Elementary School District","K-12 Schools (Public)","TRADITIONAL","",TRUE,1494,"DIRECTLY FUNDED",TRUE,"K","12",371,33,8.9,58,15.6,371,33,8.9,58,15.6,TRUE,"Elementary School"
"2014-2015",37,68049,129221,"SAN DIEGO","DEHESA ELEMENTARY","METHODSCHOOLS","Elementary School District","K-12 Schools (Public)","TRADITIONAL","",TRUE,1617,"DIRECTLY FUNDED",TRUE,"K","12",80,10,12.5,21,26.3,79,9,11.4,20,25.3,TRUE,"Elementary School"
"2014-2015",37,68049,131169,"SAN DIEGO","DEHESA ELEMENTARY","MOSAICA ONLINE ACADEMY OF SOUTHERN CALIFORNIA","Elementary School District","K-12 Schools (Public)","TRADITIONAL","",TRUE,1693,"DIRECTLY FUNDED",TRUE,"K","12",33,17,51.5,21,63.6,33,17,51.5,21,63.6,TRUE,"Elementary School"
"2014-2015",37,68049,6038095,"SAN DIEGO","DEHESA ELEMENTARY","DEHESA ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","8",183,65,35.5,87,47.5,182,65,35.7,87,47.8,TRUE,"Elementary School"
"2014-2015",37,68049,6119564,"SAN DIEGO","DEHESA ELEMENTARY","DEHESA CHARTER","Elementary School District","K-12 Schools (Public)","TRADITIONAL","",TRUE,419,"DIRECTLY FUNDED",TRUE,"K","12",1102,171,15.5,263,23.9,1085,167,15.4,258,23.8,TRUE,"Elementary School"
"2014-2015",37,68056,1,"SAN DIEGO","DEL MAR UNION ELEMENTARY","NONPUBLIC, NONSECTARIAN SCHOOLS","Elementary School District",NA,NA,"",NA,NA,NA,NA,"","",6,1,16.7,1,16.7,6,1,16.7,1,16.7,TRUE,NA
"2014-2015",37,68056,110114,"SAN DIEGO","DEL MAR UNION ELEMENTARY","SYCAMORE RIDGE","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",500,26,5.2,47,9.4,499,26,5.2,47,9.4,TRUE,"Elementary School"
"2014-2015",37,68056,114686,"SAN DIEGO","DEL MAR UNION ELEMENTARY","OCEAN AIR","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",786,6,0.8,13,1.7,786,6,0.8,13,1.7,TRUE,"Elementary School"
"2014-2015",37,68056,6038111,"SAN DIEGO","DEL MAR UNION ELEMENTARY","DEL MAR HEIGHTS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",443,18,4.1,20,4.5,440,18,4.1,20,4.5,TRUE,"Elementary School"
"2014-2015",37,68056,6088983,"SAN DIEGO","DEL MAR UNION ELEMENTARY","DEL MAR HILLS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",335,26,7.8,30,9,323,26,8,30,9.3,TRUE,"Elementary School"
"2014-2015",37,68056,6110696,"SAN DIEGO","DEL MAR UNION ELEMENTARY","CARMEL DEL MAR ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",560,32,5.7,43,7.7,547,32,5.9,43,7.9,TRUE,"Elementary School"
"2014-2015",37,68056,6115620,"SAN DIEGO","DEL MAR UNION ELEMENTARY","ASHLEY FALLS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",418,10,2.4,16,3.8,409,10,2.4,15,3.7,TRUE,"Elementary School"
"2014-2015",37,68056,6117923,"SAN DIEGO","DEL MAR UNION ELEMENTARY","SAGE CANYON","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",710,7,1,14,2,708,7,1,14,2,TRUE,"Elementary School"
"2014-2015",37,68056,6120596,"SAN DIEGO","DEL MAR UNION ELEMENTARY","TORREY HILLS","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",641,17,2.7,28,4.4,624,17,2.7,28,4.5,TRUE,"Elementary School"
"2014-2015",37,68080,1,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","NONPUBLIC, NONSECTARIAN SCHOOLS","Elementary School District",NA,NA,"",NA,NA,NA,NA,"","",1,0,0,0,0,1,0,0,0,0,TRUE,NA
"2014-2015",37,68080,6038145,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","PAUL ECKE-CENTRAL ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",569,124,21.8,144,25.3,569,124,21.8,144,25.3,TRUE,"Elementary School"
"2014-2015",37,68080,6038152,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","OCEAN KNOLL ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",590,135,22.9,162,27.5,589,135,22.9,162,27.5,TRUE,"Elementary School"
"2014-2015",37,68080,6066989,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","CAPRI ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",705,114,16.2,144,20.4,705,114,16.2,144,20.4,TRUE,"Elementary School"
"2014-2015",37,68080,6095046,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","PARK DALE LANE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",536,71,13.2,88,16.4,535,71,13.3,88,16.4,TRUE,"Elementary School"
"2014-2015",37,68080,6099402,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","FLORA VISTA ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",428,7,1.6,14,3.3,428,7,1.6,14,3.3,TRUE,"Elementary School"
"2014-2015",37,68080,6106132,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","LA COSTA HEIGHTS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",703,28,4,34,4.8,703,28,4,34,4.8,TRUE,"Elementary School"
"2014-2015",37,68080,6108534,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","MISSION ESTANCIA ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",541,23,4.3,35,6.5,541,23,4.3,35,6.5,TRUE,"Elementary School"
"2014-2015",37,68080,6112445,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","OLIVENHAIN PIONEER ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",667,13,1.9,15,2.2,644,13,2,15,2.3,TRUE,"Elementary School"
"2014-2015",37,68080,6117709,"SAN DIEGO","ENCINITAS UNION ELEMENTARY","EL CAMINO CREEK ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",705,12,1.7,12,1.7,693,12,1.7,12,1.7,TRUE,"Elementary School"
"2014-2015",37,68098,101535,"SAN DIEGO","ESCONDIDO UNION","HERITAGE K-8 CHARTER","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",TRUE,556,"DIRECTLY FUNDED",TRUE,"K","8",602,124,20.6,213,35.4,598,124,20.7,212,35.5,TRUE,"Elementary School"
"2014-2015",37,68098,102590,"SAN DIEGO","ESCONDIDO UNION","BEAR VALLEY MIDDLE","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1087,453,41.7,515,47.4,1087,453,41.7,515,47.4,TRUE,"Middle School"
"2014-2015",37,68098,102608,"SAN DIEGO","ESCONDIDO UNION","FARR AVENUE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",691,585,84.7,646,93.5,677,573,84.6,633,93.5,TRUE,"Elementary School"
"2014-2015",37,68098,107862,"SAN DIEGO","ESCONDIDO UNION","REIDY CREEK ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",654,159,24.3,202,30.9,638,156,24.5,199,31.2,TRUE,"Elementary School"
"2014-2015",37,68098,107870,"SAN DIEGO","ESCONDIDO UNION","BERNARDO ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",567,108,19,140,24.7,557,107,19.2,139,25,TRUE,"Elementary School"
"2014-2015",37,68098,111526,"SAN DIEGO","ESCONDIDO UNION","NICOLAYSEN COMMUNITY DAY","Elementary School District","District Community Day Schools","COMMUNITY DAY SCHOOL","",FALSE,NA,"",FALSE,"K","8",13,12,92.3,13,100,13,12,92.3,13,100,TRUE,"Other"
"2014-2015",37,68098,128769,"SAN DIEGO","ESCONDIDO UNION","HERITAGE DIGITAL ACADEMY CHARTER MIDDLE","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",TRUE,1603,"DIRECTLY FUNDED",TRUE,"6","8",286,61,21.3,107,37.4,286,61,21.3,107,37.4,TRUE,"Middle School"
"2014-2015",37,68098,6038178,"SAN DIEGO","ESCONDIDO UNION","CENTRAL ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",732,637,87,686,93.7,716,628,87.7,676,94.4,TRUE,"Elementary School"
"2014-2015",37,68098,6038186,"SAN DIEGO","ESCONDIDO UNION","CONWAY ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",693,486,70.1,557,80.4,680,480,70.6,549,80.7,TRUE,"Elementary School"
"2014-2015",37,68098,6038194,"SAN DIEGO","ESCONDIDO UNION","DEL DIOS ACADEMY OF ARTS AND SCIENCES","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",859,646,75.2,730,85,859,646,75.2,730,85,TRUE,"Middle School"
"2014-2015",37,68098,6038202,"SAN DIEGO","ESCONDIDO UNION","FELICITA ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",718,585,81.5,654,91.1,705,575,81.6,642,91.1,TRUE,"Elementary School"
"2014-2015",37,68098,6038210,"SAN DIEGO","ESCONDIDO UNION","MISSION MIDDLE","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",951,817,85.9,871,91.6,951,817,85.9,871,91.6,TRUE,"Middle School"
"2014-2015",37,68098,6038228,"SAN DIEGO","ESCONDIDO UNION","JUNIPER ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",726,551,75.9,641,88.3,710,542,76.3,629,88.6,TRUE,"Elementary School"
"2014-2015",37,68098,6038236,"SAN DIEGO","ESCONDIDO UNION","LINCOLN ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",685,599,87.4,647,94.5,670,585,87.3,633,94.5,TRUE,"Elementary School"
"2014-2015",37,68098,6038244,"SAN DIEGO","ESCONDIDO UNION","OAK HILL ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",926,727,78.5,833,90,909,716,78.8,818,90,TRUE,"Elementary School"
"2014-2015",37,68098,6038251,"SAN DIEGO","ESCONDIDO UNION","ROSE ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",580,448,77.2,515,88.8,572,444,77.6,510,89.2,TRUE,"Elementary School"
"2014-2015",37,68098,6038939,"SAN DIEGO","ESCONDIDO UNION","GLEN VIEW ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",746,520,69.7,605,81.1,726,510,70.2,590,81.3,TRUE,"Elementary School"
"2014-2015",37,68098,6038947,"SAN DIEGO","ESCONDIDO UNION","ORANGE GLEN ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",774,476,61.5,582,75.2,758,466,61.5,570,75.2,TRUE,"Elementary School"
"2014-2015",37,68098,6066997,"SAN DIEGO","ESCONDIDO UNION","MILLER ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",481,170,35.3,221,45.9,473,168,35.5,219,46.3,TRUE,"Elementary School"
"2014-2015",37,68098,6093215,"SAN DIEGO","ESCONDIDO UNION","HIDDEN VALLEY MIDDLE","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1153,817,70.9,938,81.4,1153,817,70.9,938,81.4,TRUE,"Middle School"
"2014-2015",37,68098,6102750,"SAN DIEGO","ESCONDIDO UNION","NORTH BROADWAY ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",626,260,41.5,312,49.8,610,252,41.3,303,49.7,TRUE,"Elementary School"
"2014-2015",37,68098,6105944,"SAN DIEGO","ESCONDIDO UNION","RINCON MIDDLE","Elementary School District","Intermediate/Middle Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"6","8",1304,682,52.3,805,61.7,1304,682,52.3,805,61.7,TRUE,"Middle School"
"2014-2015",37,68098,6107882,"SAN DIEGO","ESCONDIDO UNION","L. R. GREEN ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",682,154,22.6,188,27.6,672,153,22.8,186,27.7,TRUE,"Elementary School"
"2014-2015",37,68098,6110381,"SAN DIEGO","ESCONDIDO UNION","PIONEER ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",800,681,85.1,741,92.6,781,666,85.3,722,92.4,TRUE,"Elementary School"
"2014-2015",37,68098,6111769,"SAN DIEGO","ESCONDIDO UNION","ROCK SPRINGS ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","5",632,422,66.8,529,83.7,616,412,66.9,517,83.9,TRUE,"Elementary School"
"2014-2015",37,68098,6116776,"SAN DIEGO","ESCONDIDO UNION","CLASSICAL ACADEMY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",TRUE,199,"DIRECTLY FUNDED",TRUE,"K","8",1236,117,9.5,266,21.5,1236,117,9.5,266,21.5,TRUE,"Elementary School"
"2014-2015",37,68106,1,"SAN DIEGO","ESCONDIDO UNION HIGH","NONPUBLIC, NONSECTARIAN SCHOOLS","High School District",NA,NA,"",NA,NA,NA,NA,"","",10,2,20,2,20,9,2,22.2,2,22.2,TRUE,NA
"2014-2015",37,68106,111195,"SAN DIEGO","ESCONDIDO UNION HIGH","CLASSICAL ACADEMY HIGH","High School District","High Schools (Public)","TRADITIONAL","",TRUE,759,"DIRECTLY FUNDED",TRUE,"9","12",906,84,9.3,169,18.7,881,81,9.2,162,18.4,TRUE,"High School"
"2014-2015",37,68106,123430,"SAN DIEGO","ESCONDIDO UNION HIGH","ESCONDIDO COMMUNITY DAY","High School District","District Community Day Schools","COMMUNITY DAY SCHOOL","",FALSE,NA,"",FALSE,"9","12",18,11,61.1,14,77.8,18,11,61.1,14,77.8,TRUE,"Other"
"2014-2015",37,68106,127241,"SAN DIEGO","ESCONDIDO UNION HIGH","DEL LAGO ACADEMY - CAMPUS OF APPLIED SCIENCE","High School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",512,242,47.3,311,60.7,512,242,47.3,311,60.7,TRUE,"High School"
"2014-2015",37,68106,3730058,"SAN DIEGO","ESCONDIDO UNION HIGH","SAN PASQUAL HIGH","High School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",2237,982,43.9,1212,54.2,2159,946,43.8,1171,54.2,TRUE,"High School"
"2014-2015",37,68106,3731023,"SAN DIEGO","ESCONDIDO UNION HIGH","ESCONDIDO CHARTER HIGH","High School District","High Schools (Public)","TRADITIONAL","",TRUE,109,"DIRECTLY FUNDED",TRUE,"9","12",808,131,16.2,251,31.1,775,127,16.4,239,30.8,TRUE,"High School"
"2014-2015",37,68106,3732054,"SAN DIEGO","ESCONDIDO UNION HIGH","VALLEY HIGH (CONTINUATION)","High School District","Continuation High Schools","CONTINUATION SCHOOL","",FALSE,NA,"",FALSE,"9","12",335,253,75.5,276,82.4,250,192,76.8,207,82.8,TRUE,"Other"
"2014-2015",37,68106,3732062,"SAN DIEGO","ESCONDIDO UNION HIGH","ESCONDIDO HIGH","High School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",2493,1506,60.4,1784,71.6,2366,1434,60.6,1702,71.9,TRUE,"High School"
"2014-2015",37,68106,3735313,"SAN DIEGO","ESCONDIDO UNION HIGH","ORANGE GLEN HIGH","High School District","High Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"9","12",2123,1545,72.8,1857,87.5,2032,1477,72.7,1781,87.6,TRUE,"High School"
"2014-2015",37,68114,1,"SAN DIEGO","FALLBROOK UNION ELEMENTARY","NONPUBLIC, NONSECTARIAN SCHOOLS","Elementary School District",NA,NA,"",NA,NA,NA,NA,"","",4,0,0,0,0,4,0,0,0,0,TRUE,NA
"2014-2015",37,68114,115519,"SAN DIEGO","FALLBROOK UNION ELEMENTARY","SANTA MARGARITA ACADEMY","Elementary School District","District Community Day Schools","COMMUNITY DAY SCHOOL","",FALSE,NA,"",FALSE,"4","8",4,3,75,3,75,4,3,75,3,75,TRUE,"Other"
"2014-2015",37,68114,6038269,"SAN DIEGO","FALLBROOK UNION ELEMENTARY","LA PALOMA ELEMENTARY","Elementary School District","Elementary Schools (Public)","TRADITIONAL","",FALSE,NA,"",FALSE,"K","6",669,334,49.9,425,63.5,657,329,50.1,419,63.8,TRUE,"Elementary School"
