"ProgramCode","ProgramGroupYear","CountyDesc","ClaimDate","Name","SiteName","MealGroupCode","MealTypeCode","DaysServedQty","MlsServedFree"
"SFSP",2016,"SAN DIEGO","2016-06-01","ESCONDIDO UNION HIGH","DEL LAGO ACADEMY - CAMPUS OF APPLIED SCIENCE","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",18,1328
"SFSP",2016,"SAN DIEGO","2016-07-01","ESCONDIDO UNION HIGH","DEL LAGO ACADEMY - CAMPUS OF APPLIED SCIENCE","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",14,4
"SFSP",2016,"SAN DIEGO","2016-07-01","ESCONDIDO UNION HIGH","DEL LAGO ACADEMY - CAMPUS OF APPLIED SCIENCE","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",14,32
"SFSP",2016,"SAN DIEGO","2016-06-01","ESCONDIDO UNION HIGH","ESCONDIDO HIGH","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",18,172
"SFSP",2016,"SAN DIEGO","2016-06-01","ESCONDIDO UNION HIGH","ESCONDIDO HIGH","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",18,658
"SFSP",2016,"SAN DIEGO","2016-07-01","ESCONDIDO UNION HIGH","ESCONDIDO HIGH","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",14,19
"SFSP",2016,"SAN DIEGO","2016-07-01","ESCONDIDO UNION HIGH","ESCONDIDO HIGH","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",14,45
"SFSP",2016,"SAN DIEGO","2016-06-01","ESCONDIDO UNION HIGH","GROVE PARK","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",18,573
"SFSP",2016,"SAN DIEGO","2016-07-01","ESCONDIDO UNION HIGH","GROVE PARK","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",14,1106
"SFSP",2016,"SAN DIEGO","2016-08-01","ESCONDIDO UNION HIGH","GROVE PARK","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",4,224
"SFSP",2016,"SAN DIEGO","2016-06-01","ESCONDIDO UNION HIGH","IGLESIA LATINA EMANUEL","SFSP_SUPPER","SFSP_SUPPER_SELFPREP",5,347
"SFSP",2016,"SAN DIEGO","2016-06-01","ESCONDIDO UNION HIGH","ORANGE GLEN HIGH","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",18,3240
"SFSP",2016,"SAN DIEGO","2016-06-01","ESCONDIDO UNION HIGH","ORANGE GLEN HIGH","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",18,8771
"SFSP",2016,"SAN DIEGO","2016-07-01","ESCONDIDO UNION HIGH","ORANGE GLEN HIGH","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",14,1482
"SFSP",2016,"SAN DIEGO","2016-07-01","ESCONDIDO UNION HIGH","ORANGE GLEN HIGH","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",14,3409
"SFSP",2016,"SAN DIEGO","2016-06-01","ESCONDIDO UNION HIGH","SAN PASQUAL HIGH","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",18,274
"SFSP",2016,"SAN DIEGO","2016-06-01","ESCONDIDO UNION HIGH","SAN PASQUAL HIGH","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",18,958
"SFSP",2016,"SAN DIEGO","2016-07-01","ESCONDIDO UNION HIGH","SAN PASQUAL HIGH","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",14,32
"SFSP",2016,"SAN DIEGO","2016-07-01","ESCONDIDO UNION HIGH","SAN PASQUAL HIGH","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",14,67
"SFSP",2016,"SAN DIEGO","2016-06-01","ESCONDIDO UNION HIGH","SPECIAL EDUCATION TRANSITION CLASS","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",18,297
"SFSP",2016,"SAN DIEGO","2016-07-01","ESCONDIDO UNION HIGH","SPECIAL EDUCATION TRANSITION CLASS","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",14,152
"SFSP",2016,"SAN DIEGO","2016-06-01","ESCONDIDO UNION HIGH","VALLEY HIGH (CONTINUATION)","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",18,276
"SFSP",2016,"SAN DIEGO","2016-06-01","ESCONDIDO UNION HIGH","VALLEY HIGH (CONTINUATION)","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",18,1445
"SFSP",2016,"SAN DIEGO","2016-07-01","ESCONDIDO UNION HIGH","VALLEY HIGH (CONTINUATION)","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",14,91
"SFSP",2016,"SAN DIEGO","2016-07-01","ESCONDIDO UNION HIGH","VALLEY HIGH (CONTINUATION)","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",14,454
"SFSP",2016,"SAN DIEGO","2016-06-01","ESCONDIDO UNION HIGH","WASHINGTON PARK CENTER","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",18,1494
"SFSP",2016,"SAN DIEGO","2016-06-01","ESCONDIDO UNION HIGH","WASHINGTON PARK CENTER","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",18,3042
"SFSP",2016,"SAN DIEGO","2016-07-01","ESCONDIDO UNION HIGH","WASHINGTON PARK CENTER","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",14,1471
"SFSP",2016,"SAN DIEGO","2016-07-01","ESCONDIDO UNION HIGH","WASHINGTON PARK CENTER","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",14,2784
"SFSP",2016,"SAN DIEGO","2016-08-01","ESCONDIDO UNION HIGH","WASHINGTON PARK CENTER","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",4,395
"SFSP",2016,"SAN DIEGO","2016-08-01","ESCONDIDO UNION HIGH","WASHINGTON PARK CENTER","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",4,440
"SFSP",2016,"SAN DIEGO","2016-06-01","ESCONDIDO UNION HIGH","WESTSIDE PARK","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",18,532
"SFSP",2016,"SAN DIEGO","2016-07-01","ESCONDIDO UNION HIGH","WESTSIDE PARK","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",14,647
"SFSP",2016,"SAN DIEGO","2016-08-01","ESCONDIDO UNION HIGH","WESTSIDE PARK","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",4,145
"SFSP",2016,"SAN DIEGO","2016-07-01","ESCONDIDO UNION HIGH","YMCA ESCONDIDO","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",14,151
"SFSP",2016,"SAN DIEGO","2016-07-01","ESCONDIDO UNION HIGH","YMCA ESCONDIDO","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",14,116
"SFSP",2016,"SAN DIEGO","2016-08-01","ESCONDIDO UNION HIGH","YMCA ESCONDIDO","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",4,213
"SFSP",2016,"SAN DIEGO","2016-08-01","ESCONDIDO UNION HIGH","YMCA ESCONDIDO","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",4,207
"SFSP",2016,"SAN DIEGO","2016-06-01","FEEDING AMERICA SAN DIEGO","BORREGO SPRINGS BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",14,152
"SFSP",2016,"SAN DIEGO","2016-07-01","FEEDING AMERICA SAN DIEGO","BORREGO SPRINGS BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",20,277
"SFSP",2016,"SAN DIEGO","2016-08-01","FEEDING AMERICA SAN DIEGO","BORREGO SPRINGS BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",15,99
"SFSP",2016,"SAN DIEGO","2016-06-01","FEEDING AMERICA SAN DIEGO","BOYS AND GIRLS CLUB SAN MARCOS","SFSP_SNACK_PM","SFSP_SNACK_PM_VENDED",4,800
"SFSP",2016,"SAN DIEGO","2016-07-01","FEEDING AMERICA SAN DIEGO","BOYS AND GIRLS CLUB SAN MARCOS","SFSP_SNACK_PM","SFSP_SNACK_PM_VENDED",20,3925
"SFSP",2016,"SAN DIEGO","2016-08-01","FEEDING AMERICA SAN DIEGO","BOYS AND GIRLS CLUB SAN MARCOS","SFSP_SNACK_PM","SFSP_SNACK_PM_VENDED",20,4000
"SFSP",2016,"SAN DIEGO","2016-06-01","FEEDING AMERICA SAN DIEGO","CASTLE PARK ELEMENTARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",14,1557
"SFSP",2016,"SAN DIEGO","2016-06-01","FEEDING AMERICA SAN DIEGO","CASTLE PARK ELEMENTARY","SFSP_SNACK_AM","SFSP_SNACK_AM_VENDED",14,1548
"SFSP",2016,"SAN DIEGO","2016-07-01","FEEDING AMERICA SAN DIEGO","CASTLE PARK ELEMENTARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",20,210
"SFSP",2016,"SAN DIEGO","2016-07-01","FEEDING AMERICA SAN DIEGO","CASTLE PARK ELEMENTARY","SFSP_SNACK_AM","SFSP_SNACK_AM_VENDED",5,130
"SFSP",2016,"SAN DIEGO","2016-06-01","FEEDING AMERICA SAN DIEGO","JACUMBA BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",14,92
"SFSP",2016,"SAN DIEGO","2016-07-01","FEEDING AMERICA SAN DIEGO","JACUMBA BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",20,333
"SFSP",2016,"SAN DIEGO","2016-08-01","FEEDING AMERICA SAN DIEGO","JACUMBA BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",15,214
"SFSP",2016,"SAN DIEGO","2016-06-01","FEEDING AMERICA SAN DIEGO","JULIAN BRANCH LIBRARY","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",11,419
"SFSP",2016,"SAN DIEGO","2016-06-01","FEEDING AMERICA SAN DIEGO","JULIAN BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",14,470
"SFSP",2016,"SAN DIEGO","2016-07-01","FEEDING AMERICA SAN DIEGO","JULIAN BRANCH LIBRARY","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",13,343
"SFSP",2016,"SAN DIEGO","2016-07-01","FEEDING AMERICA SAN DIEGO","JULIAN BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",20,602
"SFSP",2016,"SAN DIEGO","2016-08-01","FEEDING AMERICA SAN DIEGO","JULIAN BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",15,55
"SFSP",2016,"SAN DIEGO","2016-06-01","FEEDING AMERICA SAN DIEGO","LINCOLN ACRES BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",14,286
"SFSP",2016,"SAN DIEGO","2016-07-01","FEEDING AMERICA SAN DIEGO","LINCOLN ACRES BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",20,630
"SFSP",2016,"SAN DIEGO","2016-06-01","FEEDING AMERICA SAN DIEGO","MESA GRANDE INDIAN HOUSING AUTHORITY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",14,65
"SFSP",2016,"SAN DIEGO","2016-07-01","FEEDING AMERICA SAN DIEGO","MESA GRANDE INDIAN HOUSING AUTHORITY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",20,108
"SFSP",2016,"SAN DIEGO","2016-08-01","FEEDING AMERICA SAN DIEGO","MESA GRANDE INDIAN HOUSING AUTHORITY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",15,49
"SFSP",2016,"SAN DIEGO","2016-06-01","FEEDING AMERICA SAN DIEGO","RAMONA BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",14,614
"SFSP",2016,"SAN DIEGO","2016-07-01","FEEDING AMERICA SAN DIEGO","RAMONA BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",20,928
"SFSP",2016,"SAN DIEGO","2016-08-01","FEEDING AMERICA SAN DIEGO","RAMONA BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",15,479
"SFSP",2016,"SAN DIEGO","2016-06-01","FEEDING AMERICA SAN DIEGO","VALLEY CENTER BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",14,585
"SFSP",2016,"SAN DIEGO","2016-07-01","FEEDING AMERICA SAN DIEGO","VALLEY CENTER BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",20,567
"SFSP",2016,"SAN DIEGO","2016-06-01","FEEDING AMERICA SAN DIEGO","VISTA BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",14,1634
"SFSP",2016,"SAN DIEGO","2016-07-01","FEEDING AMERICA SAN DIEGO","VISTA BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",20,2344
"SFSP",2016,"SAN DIEGO","2016-08-01","FEEDING AMERICA SAN DIEGO","VISTA BRANCH LIBRARY","SFSP_LUNCH","SFSP_LUNCH_VENDED",15,523
"SFSP",2016,"SAN DIEGO","2016-06-01","HEAVEN'S WINDOWS","CAMPO EDUCATIONAL CENTER","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",9,127
"SFSP",2016,"SAN DIEGO","2016-06-01","HEAVEN'S WINDOWS","CAMPO EDUCATIONAL CENTER","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",9,121
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","CAMPO EDUCATIONAL CENTER","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",20,573
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","CAMPO EDUCATIONAL CENTER","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",21,428
"SFSP",2016,"SAN DIEGO","2016-08-01","HEAVEN'S WINDOWS","CAMPO EDUCATIONAL CENTER","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",19,426
"SFSP",2016,"SAN DIEGO","2016-08-01","HEAVEN'S WINDOWS","CAMPO EDUCATIONAL CENTER","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",19,472
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","CASA DE ORO LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",20,482
"SFSP",2016,"SAN DIEGO","2016-08-01","HEAVEN'S WINDOWS","CASA DE ORO LIBRARY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",19,121
"SFSP",2016,"SAN DIEGO","2016-06-01","HEAVEN'S WINDOWS","CHULA VISTA PRESBYTERIAN PRESCHOOL","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",9,83
"SFSP",2016,"SAN DIEGO","2016-06-01","HEAVEN'S WINDOWS","CHULA VISTA PRESBYTERIAN PRESCHOOL","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",9,725
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","CHULA VISTA PRESBYTERIAN PRESCHOOL","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",20,234
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","CHULA VISTA PRESBYTERIAN PRESCHOOL","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",15,355
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","CITY HEIGHTS COMMUNITY DEVELOPMENT CORP.","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",20,155
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","CITY HEIGHTS COMMUNITY DEVELOPMENT CORP.","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",15,193
"SFSP",2016,"SAN DIEGO","2016-08-01","HEAVEN'S WINDOWS","CITY HEIGHTS COMMUNITY DEVELOPMENT CORP.","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",19,345
"SFSP",2016,"SAN DIEGO","2016-08-01","HEAVEN'S WINDOWS","CITY HEIGHTS COMMUNITY DEVELOPMENT CORP.","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",20,467
"SFSP",2016,"SAN DIEGO","2016-06-01","HEAVEN'S WINDOWS","EAST COUNTY COMMUNITY CENTER SPRING VALLEY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",9,129
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","EAST COUNTY COMMUNITY CENTER SPRING VALLEY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",20,198
"SFSP",2016,"SAN DIEGO","2016-08-01","HEAVEN'S WINDOWS","EAST COUNTY COMMUNITY CENTER SPRING VALLEY","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",19,29
"SFSP",2016,"SAN DIEGO","2015-10-01","HEAVEN'S WINDOWS","GRACIA Y PAZ","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",31,324
"SFSP",2016,"SAN DIEGO","2015-10-01","HEAVEN'S WINDOWS","IQRA LEARNING CENTER","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",31,589
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","IQRA LEARNING CENTER","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",15,394
"SFSP",2016,"SAN DIEGO","2016-08-01","HEAVEN'S WINDOWS","IQRA LEARNING CENTER","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",20,632
"SFSP",2016,"SAN DIEGO","2016-06-01","HEAVEN'S WINDOWS","METRO AREA ADVISORY COMMITTEE (DIFFERENCT FROM HONEY BEE)","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",9,123
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","METRO AREA ADVISORY COMMITTEE (DIFFERENCT FROM HONEY BEE)","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",20,318
"SFSP",2016,"SAN DIEGO","2016-08-01","HEAVEN'S WINDOWS","METRO AREA ADVISORY COMMITTEE (DIFFERENCT FROM HONEY BEE)","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",19,75
"SFSP",2016,"SAN DIEGO","2016-06-01","HEAVEN'S WINDOWS","MT. ERIE BAPTIST CHURCH","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",1,18
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","MT. ERIE BAPTIST CHURCH","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",5,90
"SFSP",2016,"SAN DIEGO","2016-08-01","HEAVEN'S WINDOWS","MT. ERIE BAPTIST CHURCH","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",10,93
"SFSP",2016,"SAN DIEGO","2016-08-01","HEAVEN'S WINDOWS","MT. ERIE BAPTIST CHURCH","SFSP_SUPPER","SFSP_SUPPER_SELFPREP",10,293
"SFSP",2016,"SAN DIEGO","2015-10-01","HEAVEN'S WINDOWS","NEW SEASONS CHURCH","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",31,568
"SFSP",2016,"SAN DIEGO","2015-11-01","HEAVEN'S WINDOWS","NEW SEASONS CHURCH","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",19,575
"SFSP",2016,"SAN DIEGO","2015-12-01","HEAVEN'S WINDOWS","NEW SEASONS CHURCH","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",14,527
"SFSP",2016,"SAN DIEGO","2016-06-01","HEAVEN'S WINDOWS","NEW SEASONS CHURCH","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",9,133
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","NEW SEASONS CHURCH","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",20,204
"SFSP",2016,"SAN DIEGO","2016-08-01","HEAVEN'S WINDOWS","NEW SEASONS CHURCH","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",19,8
"SFSP",2016,"SAN DIEGO","2015-10-01","HEAVEN'S WINDOWS","NEW SEASONS EL CAJON","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",31,1082
"SFSP",2016,"SAN DIEGO","2015-11-01","HEAVEN'S WINDOWS","NEW SEASONS EL CAJON","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",19,419
"SFSP",2016,"SAN DIEGO","2015-12-01","HEAVEN'S WINDOWS","NEW SEASONS EL CAJON","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",14,425
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","NEW VISION CHRISTIAN FELLOWSHIP","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",20,130
"SFSP",2016,"SAN DIEGO","2016-06-01","HEAVEN'S WINDOWS","PROJECT ACCESS","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",9,58
"SFSP",2016,"SAN DIEGO","2016-06-01","HEAVEN'S WINDOWS","PROJECT ACCESS","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",9,304
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","PROJECT ACCESS","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",20,312
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","PROJECT ACCESS","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",21,663
"SFSP",2016,"SAN DIEGO","2016-08-01","HEAVEN'S WINDOWS","PROJECT ACCESS","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",19,326
"SFSP",2016,"SAN DIEGO","2016-08-01","HEAVEN'S WINDOWS","PROJECT ACCESS","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",19,593
"SFSP",2016,"SAN DIEGO","2015-10-01","HEAVEN'S WINDOWS","REFLECTIONS","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",31,923
"SFSP",2016,"SAN DIEGO","2015-11-01","HEAVEN'S WINDOWS","REFLECTIONS","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",19,739
"SFSP",2016,"SAN DIEGO","2015-12-01","HEAVEN'S WINDOWS","REFLECTIONS","SFSP_CCNSP","SFSP_SNACK_CCNSP_SELFPREP",14,516
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","REFLECTIONS","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",21,520
"SFSP",2016,"SAN DIEGO","2016-08-01","HEAVEN'S WINDOWS","REFLECTIONS","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",19,555
"SFSP",2016,"SAN DIEGO","2016-06-01","HEAVEN'S WINDOWS","SPRING VALLEY REC CLUB","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",9,219
"SFSP",2016,"SAN DIEGO","2016-06-01","HEAVEN'S WINDOWS","SPRING VALLEY REC CLUB","SFSP_SUPPER","SFSP_SUPPER_SELFPREP",9,376
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","SPRING VALLEY REC CLUB","SFSP_SUPPER","SFSP_SUPPER_SELFPREP",16,557
"SFSP",2016,"SAN DIEGO","2016-08-01","HEAVEN'S WINDOWS","SPRING VALLEY REC CLUB","SFSP_SUPPER","SFSP_SUPPER_SELFPREP",10,600
"SFSP",2016,"SAN DIEGO","2016-06-01","HEAVEN'S WINDOWS","VICTORY OUTREACH","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",9,120
"SFSP",2016,"SAN DIEGO","2016-06-01","HEAVEN'S WINDOWS","VICTORY OUTREACH","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",9,99
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","VICTORY OUTREACH","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",15,533
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","VICTORY OUTREACH","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",21,187
"SFSP",2016,"SAN DIEGO","2016-08-01","HEAVEN'S WINDOWS","VICTORY OUTREACH","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",20,237
"SFSP",2016,"SAN DIEGO","2016-08-01","HEAVEN'S WINDOWS","VICTORY OUTREACH","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",19,143
"SFSP",2016,"SAN DIEGO","2016-08-01","HEAVEN'S WINDOWS","VICTORY OUTREACH","SFSP_SUPPER","SFSP_SUPPER_SELFPREP",10,159
"SFSP",2016,"SAN DIEGO","2016-06-01","HEAVEN'S WINDOWS","VISTA LA MESA CHRISTIAN CHURCH","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",9,114
"SFSP",2016,"SAN DIEGO","2016-07-01","HEAVEN'S WINDOWS","VISTA LA MESA CHRISTIAN CHURCH","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",20,149
"SFSP",2016,"SAN DIEGO","2016-07-01","KAREN ORGANIZATION OF SAN DIEGO","KAREN ORGANIZATION OF SAN DIEGO","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",6,104
"SFSP",2016,"SAN DIEGO","2016-08-01","KAREN ORGANIZATION OF SAN DIEGO","KAREN ORGANIZATION OF SAN DIEGO","SFSP_SNACK_PM","SFSP_SNACK_PM_SELFPREP",9,304
"SFSP",2016,"SAN DIEGO","2016-07-01","LA JOLLA BAND OF LUISENO","LA JOLLA BAND OF LUISENO INDIANS","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",10,411
"SFSP",2016,"SAN DIEGO","2016-07-01","LA JOLLA BAND OF LUISENO","LA JOLLA BAND OF LUISENO INDIANS","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",5,168
"SFSP",2016,"SAN DIEGO","2016-08-01","LA JOLLA BAND OF LUISENO","LA JOLLA BAND OF LUISENO INDIANS","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",2,112
"SFSP",2016,"SAN DIEGO","2016-08-01","LA JOLLA BAND OF LUISENO","LA JOLLA BAND OF LUISENO INDIANS","SFSP_SNACK_AM","SFSP_SNACK_AM_SELFPREP",2,84
"SFSP",2016,"SAN DIEGO","2016-06-01","NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS","EL CENTRO NAF","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",14,176
"SFSP",2016,"SAN DIEGO","2016-06-01","NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS","EL CENTRO NAF","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",14,323
"SFSP",2016,"SAN DIEGO","2016-07-01","NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS","EL CENTRO NAF","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",20,226
"SFSP",2016,"SAN DIEGO","2016-07-01","NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS","EL CENTRO NAF","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",20,361
"SFSP",2016,"SAN DIEGO","2016-08-01","NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS","EL CENTRO NAF","SFSP_BREAKFAST","SFSP_BREAKFAST_SELFPREP",17,85
"SFSP",2016,"SAN DIEGO","2016-08-01","NAVY REGION SOUTHWEST, CHILD AND YOUTH PROGRAMS","EL CENTRO NAF","SFSP_LUNCH","SFSP_LUNCH_SELFPREP",17,118
