siteid,reportdate,academicyear,program_year,sponsorname,sitename,sponsor_id,Program,MealTypeCode,Days.Served.Qty,Meals.Served.Free,Meals.Served.Redc,Meals.Served.Paid,Meals.Served.Total
529,2017-08-01,2017-2018,,LA MESA-SPRING VALLEY,CASA DE ORO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,920,162,54,1136
529,2017-09-01,2017-2018,,LA MESA-SPRING VALLEY,CASA DE ORO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,20,1609,293,93,1995
529,2017-10-01,2017-2018,,LA MESA-SPRING VALLEY,CASA DE ORO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,12,948,198,53,1199
529,2017-11-01,2017-2018,,LA MESA-SPRING VALLEY,CASA DE ORO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1298,288,61,1647
529,2017-12-01,2017-2018,,LA MESA-SPRING VALLEY,CASA DE ORO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,15,1187,288,58,1533
529,2018-01-01,2017-2018,,LA MESA-SPRING VALLEY,CASA DE ORO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1405,316,121,1842
529,2018-02-01,2017-2018,,LA MESA-SPRING VALLEY,CASA DE ORO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,18,1533,328,131,1992
529,2018-03-01,2017-2018,,LA MESA-SPRING VALLEY,CASA DE ORO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1468,278,100,1846
529,2018-04-01,2017-2018,,LA MESA-SPRING VALLEY,CASA DE ORO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1434,181,124,1739
529,2018-05-01,2017-2018,,LA MESA-SPRING VALLEY,CASA DE ORO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,22,2017,287,171,2475
529,2018-06-01,2017-2018,,LA MESA-SPRING VALLEY,CASA DE ORO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,11,815,101,75,991
529,2018-08-01,2018-2019,,LA MESA-SPRING VALLEY,CASA DE ORO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1102,137,102,1341
529,2018-09-01,2018-2019,,LA MESA-SPRING VALLEY,CASA DE ORO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,19,1304,170,111,1585
529,2018-10-01,2018-2019,,LA MESA-SPRING VALLEY,CASA DE ORO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,13,906,100,124,1130
1549,2017-08-01,2017-2018,,LA MESA-SPRING VALLEY,HIGHLANDS ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,2518,619,188,3325
1549,2017-09-01,2017-2018,,LA MESA-SPRING VALLEY,HIGHLANDS ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,20,3437,773,253,4463
1549,2017-10-01,2017-2018,,LA MESA-SPRING VALLEY,HIGHLANDS ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,12,2103,423,149,2675
1549,2017-11-01,2017-2018,,LA MESA-SPRING VALLEY,HIGHLANDS ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,2650,526,175,3351
1549,2017-12-01,2017-2018,,LA MESA-SPRING VALLEY,HIGHLANDS ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,15,2518,473,182,3173
1549,2018-01-01,2017-2018,,LA MESA-SPRING VALLEY,HIGHLANDS ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,2880,543,203,3626
1549,2018-02-01,2017-2018,,LA MESA-SPRING VALLEY,HIGHLANDS ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,18,3168,544,164,3876
1549,2018-03-01,2017-2018,,LA MESA-SPRING VALLEY,HIGHLANDS ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,2615,414,167,3196
1549,2018-04-01,2017-2018,,LA MESA-SPRING VALLEY,HIGHLANDS ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,2737,446,152,3335
1549,2018-05-01,2017-2018,,LA MESA-SPRING VALLEY,HIGHLANDS ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,22,3859,620,249,4728
1549,2018-06-01,2017-2018,,LA MESA-SPRING VALLEY,HIGHLANDS ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,11,1754,294,144,2192
1549,2018-08-01,2018-2019,,LA MESA-SPRING VALLEY,HIGHLANDS ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,2566,464,254,3284
1549,2018-09-01,2018-2019,,LA MESA-SPRING VALLEY,HIGHLANDS ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,19,2949,644,319,3912
1549,2018-10-01,2018-2019,,LA MESA-SPRING VALLEY,HIGHLANDS ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,13,1951,408,258,2617
1885,2017-08-01,2017-2018,,LA MESA-SPRING VALLEY,KEMPTON STREET LITERACY ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1471,277,60,1808
1885,2017-09-01,2017-2018,,LA MESA-SPRING VALLEY,KEMPTON STREET LITERACY ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,20,2001,406,123,2530
1885,2017-10-01,2017-2018,,LA MESA-SPRING VALLEY,KEMPTON STREET LITERACY ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,12,1284,226,49,1559
1885,2017-11-01,2017-2018,,LA MESA-SPRING VALLEY,KEMPTON STREET LITERACY ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1573,272,72,1917
1885,2017-12-01,2017-2018,,LA MESA-SPRING VALLEY,KEMPTON STREET LITERACY ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,15,1574,222,94,1890
1885,2018-01-01,2017-2018,,LA MESA-SPRING VALLEY,KEMPTON STREET LITERACY ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1854,266,101,2221
1885,2018-02-01,2017-2018,,LA MESA-SPRING VALLEY,KEMPTON STREET LITERACY ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,18,1997,233,90,2320
1885,2018-03-01,2017-2018,,LA MESA-SPRING VALLEY,KEMPTON STREET LITERACY ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1915,254,79,2248
1885,2018-04-01,2017-2018,,LA MESA-SPRING VALLEY,KEMPTON STREET LITERACY ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1789,268,78,2135
1885,2018-05-01,2017-2018,,LA MESA-SPRING VALLEY,KEMPTON STREET LITERACY ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,22,2541,361,96,2998
1885,2018-06-01,2017-2018,,LA MESA-SPRING VALLEY,KEMPTON STREET LITERACY ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,11,1191,165,38,1394
1885,2018-08-01,2018-2019,,LA MESA-SPRING VALLEY,KEMPTON STREET LITERACY ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1828,428,106,2362
1885,2018-09-01,2018-2019,,LA MESA-SPRING VALLEY,KEMPTON STREET LITERACY ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,19,2074,502,103,2679
1885,2018-10-01,2018-2019,,LA MESA-SPRING VALLEY,KEMPTON STREET LITERACY ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,13,1383,352,53,1788
1965,2017-08-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA ARTS ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,949,293,286,1528
1965,2017-09-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA ARTS ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,20,1428,567,453,2448
1965,2017-10-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA ARTS ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,12,828,398,262,1488
1965,2017-11-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA ARTS ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1001,489,349,1839
1965,2017-12-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA ARTS ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,15,851,437,229,1517
1965,2018-01-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA ARTS ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,954,519,254,1727
1965,2018-02-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA ARTS ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,18,1052,555,267,1874
1965,2018-03-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA ARTS ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,943,511,305,1759
1965,2018-04-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA ARTS ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,821,435,254,1510
1965,2018-05-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA ARTS ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,22,1025,496,322,1843
1965,2018-06-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA ARTS ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,11,493,219,208,920
1965,2018-08-01,2018-2019,,LA MESA-SPRING VALLEY,LA MESA ARTS ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,458,250,136,844
1965,2018-09-01,2018-2019,,LA MESA-SPRING VALLEY,LA MESA ARTS ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,19,621,292,201,1114
1965,2018-10-01,2018-2019,,LA MESA-SPRING VALLEY,LA MESA ARTS ACADEMY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,13,378,160,142,680
1977,2017-08-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA DALE ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1115,439,174,1728
1977,2017-09-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA DALE ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,20,1488,578,226,2292
1977,2017-10-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA DALE ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,12,880,348,133,1361
1977,2017-11-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA DALE ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1247,505,190,1942
1977,2017-12-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA DALE ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,15,1069,404,167,1640
1977,2018-01-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA DALE ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1158,459,139,1756
1977,2018-02-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA DALE ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,18,1289,425,143,1857
1977,2018-03-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA DALE ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1150,363,141,1654
1977,2018-04-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA DALE ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1108,353,129,1590
1977,2018-05-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA DALE ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,22,1570,462,214,2246
1977,2018-06-01,2017-2018,,LA MESA-SPRING VALLEY,LA MESA DALE ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,11,684,215,90,989
1977,2018-08-01,2018-2019,,LA MESA-SPRING VALLEY,LA MESA DALE ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1142,312,241,1695
1977,2018-09-01,2018-2019,,LA MESA-SPRING VALLEY,LA MESA DALE ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,19,1217,391,218,1826
1977,2018-10-01,2018-2019,,LA MESA-SPRING VALLEY,LA MESA DALE ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,13,881,283,161,1325
2005,2017-08-01,2017-2018,,LA MESA-SPRING VALLEY,LA PRESA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1417,251,36,1704
2005,2017-09-01,2017-2018,,LA MESA-SPRING VALLEY,LA PRESA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,20,1985,433,73,2491
2005,2017-10-01,2017-2018,,LA MESA-SPRING VALLEY,LA PRESA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,12,1273,258,50,1581
2005,2017-11-01,2017-2018,,LA MESA-SPRING VALLEY,LA PRESA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1720,371,109,2200
2005,2017-12-01,2017-2018,,LA MESA-SPRING VALLEY,LA PRESA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,15,1569,339,65,1973
2005,2018-01-01,2017-2018,,LA MESA-SPRING VALLEY,LA PRESA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1693,352,92,2137
2005,2018-02-01,2017-2018,,LA MESA-SPRING VALLEY,LA PRESA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,18,2047,357,87,2491
2005,2018-03-01,2017-2018,,LA MESA-SPRING VALLEY,LA PRESA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1896,354,64,2314
2005,2018-04-01,2017-2018,,LA MESA-SPRING VALLEY,LA PRESA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1771,291,66,2128
2005,2018-05-01,2017-2018,,LA MESA-SPRING VALLEY,LA PRESA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,22,2600,459,120,3179
2005,2018-06-01,2017-2018,,LA MESA-SPRING VALLEY,LA PRESA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,11,1179,189,49,1417
2005,2018-08-01,2018-2019,,LA MESA-SPRING VALLEY,LA PRESA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1485,358,73,1916
2005,2018-09-01,2018-2019,,LA MESA-SPRING VALLEY,LA PRESA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,19,1893,471,88,2452
2005,2018-10-01,2018-2019,,LA MESA-SPRING VALLEY,LA PRESA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,13,1310,344,42,1696
2185,2017-08-01,2017-2018,,LA MESA-SPRING VALLEY,LOMA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1523,422,384,2329
2185,2017-09-01,2017-2018,,LA MESA-SPRING VALLEY,LOMA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,20,2067,554,508,3129
2185,2017-10-01,2017-2018,,LA MESA-SPRING VALLEY,LOMA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,12,1208,286,270,1764
2185,2017-11-01,2017-2018,,LA MESA-SPRING VALLEY,LOMA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1505,338,307,2150
2185,2017-12-01,2017-2018,,LA MESA-SPRING VALLEY,LOMA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,15,1603,349,281,2233
2185,2018-01-01,2017-2018,,LA MESA-SPRING VALLEY,LOMA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1901,465,394,2760
2185,2018-02-01,2017-2018,,LA MESA-SPRING VALLEY,LOMA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,18,1994,477,360,2831
2185,2018-03-01,2017-2018,,LA MESA-SPRING VALLEY,LOMA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1764,434,343,2541
2185,2018-04-01,2017-2018,,LA MESA-SPRING VALLEY,LOMA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1734,476,326,2536
2185,2018-05-01,2017-2018,,LA MESA-SPRING VALLEY,LOMA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,22,2441,563,479,3483
2185,2018-06-01,2017-2018,,LA MESA-SPRING VALLEY,LOMA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,11,1096,270,243,1609
2185,2018-08-01,2018-2019,,LA MESA-SPRING VALLEY,LOMA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1493,329,202,2024
2185,2018-09-01,2018-2019,,LA MESA-SPRING VALLEY,LOMA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,19,1875,426,251,2552
2185,2018-10-01,2018-2019,,LA MESA-SPRING VALLEY,LOMA ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,13,1293,278,145,1716
2553,2017-08-01,2017-2018,,LA MESA-SPRING VALLEY,MURDOCK ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,554,56,173,783
2553,2017-09-01,2017-2018,,LA MESA-SPRING VALLEY,MURDOCK ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,20,837,77,306,1220
2553,2017-10-01,2017-2018,,LA MESA-SPRING VALLEY,MURDOCK ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,12,485,55,160,700
2553,2017-11-01,2017-2018,,LA MESA-SPRING VALLEY,MURDOCK ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,783,102,252,1137
2553,2017-12-01,2017-2018,,LA MESA-SPRING VALLEY,MURDOCK ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,15,649,85,257,991
2553,2018-01-01,2017-2018,,LA MESA-SPRING VALLEY,MURDOCK ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,758,100,213,1071
2553,2018-02-01,2017-2018,,LA MESA-SPRING VALLEY,MURDOCK ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,18,843,123,208,1174
2553,2018-03-01,2017-2018,,LA MESA-SPRING VALLEY,MURDOCK ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,674,103,188,965
2553,2018-04-01,2017-2018,,LA MESA-SPRING VALLEY,MURDOCK ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,818,99,274,1191
2553,2018-05-01,2017-2018,,LA MESA-SPRING VALLEY,MURDOCK ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,22,1250,221,630,2101
2553,2018-06-01,2017-2018,,LA MESA-SPRING VALLEY,MURDOCK ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,11,585,114,355,1054
2553,2018-08-01,2018-2019,,LA MESA-SPRING VALLEY,MURDOCK ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,898,171,397,1466
2553,2018-09-01,2018-2019,,LA MESA-SPRING VALLEY,MURDOCK ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,19,1105,245,495,1845
2553,2018-10-01,2018-2019,,LA MESA-SPRING VALLEY,MURDOCK ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,13,743,156,357,1256
2557,2017-08-01,2017-2018,,LA MESA-SPRING VALLEY,MURRAY MANOR ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,966,293,605,1864
2557,2017-09-01,2017-2018,,LA MESA-SPRING VALLEY,MURRAY MANOR ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,20,1556,471,1085,3112
2557,2017-10-01,2017-2018,,LA MESA-SPRING VALLEY,MURRAY MANOR ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,12,1076,297,670,2043
2557,2017-11-01,2017-2018,,LA MESA-SPRING VALLEY,MURRAY MANOR ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1125,311,719,2155
2557,2017-12-01,2017-2018,,LA MESA-SPRING VALLEY,MURRAY MANOR ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,15,1284,365,813,2462
2557,2018-01-01,2017-2018,,LA MESA-SPRING VALLEY,MURRAY MANOR ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1519,451,983,2953
2557,2018-02-01,2017-2018,,LA MESA-SPRING VALLEY,MURRAY MANOR ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,18,1590,452,977,3019
2557,2018-03-01,2017-2018,,LA MESA-SPRING VALLEY,MURRAY MANOR ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1591,448,956,2995
2557,2018-04-01,2017-2018,,LA MESA-SPRING VALLEY,MURRAY MANOR ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1579,416,922,2917
2557,2018-05-01,2017-2018,,LA MESA-SPRING VALLEY,MURRAY MANOR ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,22,2285,484,1221,3990
2557,2018-06-01,2017-2018,,LA MESA-SPRING VALLEY,MURRAY MANOR ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,11,1002,173,505,1680
2557,2018-08-01,2018-2019,,LA MESA-SPRING VALLEY,MURRAY MANOR ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1338,297,663,2298
2557,2018-09-01,2018-2019,,LA MESA-SPRING VALLEY,MURRAY MANOR ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,19,1626,337,1025,2988
2557,2018-10-01,2018-2019,,LA MESA-SPRING VALLEY,MURRAY MANOR ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,13,1123,230,848,2201
3085,2017-08-01,2017-2018,,LA MESA-SPRING VALLEY,PARKWAY MIDDLE,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,604,194,190,988
3085,2017-09-01,2017-2018,,LA MESA-SPRING VALLEY,PARKWAY MIDDLE,240,NSLP,NSLP_BREAKFAST_SEVERENEED,20,1109,310,364,1783
3085,2017-10-01,2017-2018,,LA MESA-SPRING VALLEY,PARKWAY MIDDLE,240,NSLP,NSLP_BREAKFAST_SEVERENEED,12,671,178,203,1052
3085,2017-11-01,2017-2018,,LA MESA-SPRING VALLEY,PARKWAY MIDDLE,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,963,300,300,1563
3085,2017-12-01,2017-2018,,LA MESA-SPRING VALLEY,PARKWAY MIDDLE,240,NSLP,NSLP_BREAKFAST_SEVERENEED,15,978,290,301,1569
3085,2018-01-01,2017-2018,,LA MESA-SPRING VALLEY,PARKWAY MIDDLE,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1111,267,343,1721
3085,2018-02-01,2017-2018,,LA MESA-SPRING VALLEY,PARKWAY MIDDLE,240,NSLP,NSLP_BREAKFAST_SEVERENEED,18,1269,313,370,1952
3085,2018-03-01,2017-2018,,LA MESA-SPRING VALLEY,PARKWAY MIDDLE,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,1194,305,356,1855
3085,2018-04-01,2017-2018,,LA MESA-SPRING VALLEY,PARKWAY MIDDLE,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1134,304,367,1805
3085,2018-05-01,2017-2018,,LA MESA-SPRING VALLEY,PARKWAY MIDDLE,240,NSLP,NSLP_BREAKFAST_SEVERENEED,22,1657,442,520,2619
3085,2018-06-01,2017-2018,,LA MESA-SPRING VALLEY,PARKWAY MIDDLE,240,NSLP,NSLP_BREAKFAST_SEVERENEED,11,692,187,161,1040
3085,2018-08-01,2018-2019,,LA MESA-SPRING VALLEY,PARKWAY MIDDLE,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,608,81,168,857
3085,2018-09-01,2018-2019,,LA MESA-SPRING VALLEY,PARKWAY MIDDLE,240,NSLP,NSLP_BREAKFAST_SEVERENEED,19,825,164,266,1255
3085,2018-10-01,2018-2019,,LA MESA-SPRING VALLEY,PARKWAY MIDDLE,240,NSLP,NSLP_BREAKFAST_SEVERENEED,13,505,135,202,842
3237,2017-08-01,2017-2018,,LA MESA-SPRING VALLEY,RANCHO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,992,252,133,1377
3237,2017-09-01,2017-2018,,LA MESA-SPRING VALLEY,RANCHO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,20,1314,346,218,1878
3237,2017-10-01,2017-2018,,LA MESA-SPRING VALLEY,RANCHO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,12,719,258,79,1056
3237,2017-11-01,2017-2018,,LA MESA-SPRING VALLEY,RANCHO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,923,353,131,1407
3237,2017-12-01,2017-2018,,LA MESA-SPRING VALLEY,RANCHO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,15,789,287,170,1246
3237,2018-01-01,2017-2018,,LA MESA-SPRING VALLEY,RANCHO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,846,299,202,1347
3237,2018-02-01,2017-2018,,LA MESA-SPRING VALLEY,RANCHO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,18,958,303,201,1462
3237,2018-03-01,2017-2018,,LA MESA-SPRING VALLEY,RANCHO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,913,258,201,1372
3237,2018-04-01,2017-2018,,LA MESA-SPRING VALLEY,RANCHO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,893,267,132,1292
3237,2018-05-01,2017-2018,,LA MESA-SPRING VALLEY,RANCHO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,22,1214,322,147,1683
3237,2018-06-01,2017-2018,,LA MESA-SPRING VALLEY,RANCHO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,11,568,148,56,772
3237,2018-08-01,2018-2019,,LA MESA-SPRING VALLEY,RANCHO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,17,735,287,167,1189
3237,2018-09-01,2018-2019,,LA MESA-SPRING VALLEY,RANCHO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,19,801,419,135,1355
3237,2018-10-01,2018-2019,,LA MESA-SPRING VALLEY,RANCHO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,13,515,279,64,858
3321,2017-08-01,2017-2018,,LA MESA-SPRING VALLEY,ROLANDO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,16,1129,159,241,1529
3321,2017-09-01,2017-2018,,LA MESA-SPRING VALLEY,ROLANDO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,20,1571,172,318,2061
3321,2017-10-01,2017-2018,,LA MESA-SPRING VALLEY,ROLANDO ELEMENTARY,240,NSLP,NSLP_BREAKFAST_SEVERENEED,12,925,119,206,1250
