"fnsreportdate","academicyear","programcode","programgroupyear","county","sponsorname","siteid","sitename","mealtypecode","daysservedqty","mlsservedfree","mlsservedredc","mlsservedpaid","mlsservedtotal"
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"GREEN ELEMENTARY","NSLP_LUNCH",15,927,575,1097,2599
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"GREENTREE-ANNEX","NSLP_LUNCH",14,59,25,0,84
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HAGE ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,583,242,299,1124
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HAGE ELEMENTARY","NSLP_LUNCH",15,1647,1092,2579,5318
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HAGE ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",14,185,0,0,185
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HAMILTON ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,7015,862,657,8534
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HAMILTON ELEMENTARY","NSLP_LUNCH",15,6685,955,523,8163
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HANCOCK ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,766,962,210,1938
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HANCOCK ELEMENTARY","NSLP_LUNCH",15,2356,3036,1150,6542
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HARDY ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,503,282,227,1012
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HARDY ELEMENTARY","NSLP_LUNCH",15,1341,765,970,3076
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HARRIET TUBMAN VILLAGE CHARTER","NSLP_BREAKFAST_SEVERENEED",15,2795,298,535,3628
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HARRIET TUBMAN VILLAGE CHARTER","NSLP_LUNCH",15,3077,297,618,3992
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HAWTHORNE ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,599,301,178,1078
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HAWTHORNE ELEMENTARY","NSLP_LUNCH",15,1671,503,621,2795
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HEALTH SCIENCES HIGH","NSLP_BREAKFAST_SEVERENEED",15,1866,384,0,2250
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HEALTH SCIENCES HIGH","NSLP_LUNCH",15,1574,388,485,2447
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HEALTH SCIENCES HIGH","NSLP_SNACK_AREAELIGIBLE",15,1950,0,0,1950
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HEARST ELEMENTARY","NSLP_BREAKFAST",15,223,102,98,423
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HEARST ELEMENTARY","NSLP_LUNCH",15,665,252,1592,2509
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HENRY HIGH","NSLP_BREAKFAST_SEVERENEED",15,856,343,157,1356
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HENRY HIGH","NSLP_LUNCH",15,4600,2021,2000,8621
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HICKMAN ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,453,227,86,766
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HICKMAN ELEMENTARY","NSLP_LUNCH",15,1770,827,1988,4585
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HIGH TECH HIGH -ANNEX","NSLP_BREAKFAST_SEVERENEED",15,185,164,10,359
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HIGH TECH HIGH -ANNEX","NSLP_LUNCH",15,1305,702,162,2169
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HOLLY DRIVE LEADERSHIP ACADEMY","NSLP_BREAKFAST",15,1316,320,340,1976
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HOLLY DRIVE LEADERSHIP ACADEMY","NSLP_LUNCH",15,1142,297,337,1776
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HOLMES ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,185,137,148,470
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HOLMES ELEMENTARY","NSLP_LUNCH",15,684,392,1452,2528
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HOME HOSPITAL & TRANSITION SUPPORT CENTER","NSLP_BREAKFAST_SEVERENEED",15,45,0,0,45
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HOME HOSPITAL & TRANSITION SUPPORT CENTER","NSLP_LUNCH",15,45,0,0,45
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HOOVER HIGH","NSLP_BREAKFAST_SEVERENEED",15,10611,857,771,12239
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HOOVER HIGH","NSLP_LUNCH",15,13935,1144,1031,16110
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HOOVER HIGH","NSLP_SNACK_AREAELIGIBLE",14,987,0,0,987
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HORTON ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,5624,464,1273,7361
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HORTON ELEMENTARY","NSLP_LUNCH",15,5267,745,1365,7377
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"HORTON PLAZA-ANNEX","NSLP_LUNCH",12,170,0,0,170
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"IBARRA ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,5764,466,1404,7634
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"IBARRA ELEMENTARY","NSLP_LUNCH",15,5355,590,1252,7197
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"IFTIN CHARTER","NSLP_BREAKFAST_SEVERENEED",15,2925,0,0,2925
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"IFTIN CHARTER","NSLP_LUNCH",15,5524,0,1321,6845
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"IFTIN CHARTER","NSLP_SNACK_AREAELIGIBLE",9,1035,0,0,1035
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"IHIGH VIRTUAL ACADEMY","NSLP_LUNCH",15,51,0,0,51
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"INNOVATION MIDDLE","NSLP_BREAKFAST_SEVERENEED",15,353,112,60,525
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"INNOVATION MIDDLE","NSLP_LUNCH",15,1577,450,485,2512
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"JEFFERSON ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,3865,1468,861,6194
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"JEFFERSON ELEMENTARY","NSLP_LUNCH",15,3354,1259,814,5427
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"JERABEK ELEMENTARY","NSLP_BREAKFAST",15,38,32,141,211
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"JERABEK ELEMENTARY","NSLP_LUNCH",15,210,95,1804,2109
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"JOHN MUIR","NSLP_BREAKFAST_SEVERENEED",15,689,179,88,956
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"JOHN MUIR","NSLP_LUNCH",15,1451,489,638,2578
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"JOHNSON ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",16,4211,1123,805,6139
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"JOHNSON ELEMENTARY","NSLP_LUNCH",15,3689,1158,776,5623
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"JONES ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,333,262,230,825
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"JONES ELEMENTARY","NSLP_LUNCH",15,987,653,1369,3009
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"JOYNER ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,8247,1243,1043,10533
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"JOYNER ELEMENTARY","NSLP_LUNCH",15,7494,1297,1108,9899
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"JUAREZ ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,426,139,227,792
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"JUAREZ ELEMENTARY","NSLP_LUNCH",15,1200,370,671,2241
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KAVOD ELEMENTARY CHARTER","NSLP_LUNCH",15,156,86,145,387
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KEARNY COLLEGE CONNECTIONS","NSLP_BREAKFAST_SEVERENEED",16,1623,517,206,2346
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KEARNY COLLEGE CONNECTIONS","NSLP_LUNCH",15,7465,1915,960,10340
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KEARNY COLLEGE CONNECTIONS","NSLP_SNACK_AREAELIGIBLE",14,1043,0,0,1043
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KEARNY MESA LC- AUDEO-ANNEX","NSLP_LUNCH",15,150,0,0,150
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KEILLER LEADERSHIP ACADEMY","NSLP_BREAKFAST_SEVERENEED",15,2613,684,383,3680
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KEILLER LEADERSHIP ACADEMY","NSLP_LUNCH",15,3398,914,656,4968
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KENNEDY CDC","NSLP_BREAKFAST_SEVERENEED",15,267,15,35,317
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KENNEDY CDC","NSLP_LUNCH",15,1052,108,175,1335
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KIMBROUGH ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,6937,634,163,7734
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KIMBROUGH ELEMENTARY","NSLP_LUNCH",15,6461,519,136,7116
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KING-CHAVEZ ACADEMY OF EXCELLENCE","NSLP_BREAKFAST_SEVERENEED",15,2663,0,0,2663
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KING-CHAVEZ ACADEMY OF EXCELLENCE","NSLP_LUNCH",15,4096,178,79,4353
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KING-CHAVEZ COMMUNITY HIGH","NSLP_BREAKFAST_SEVERENEED",15,821,56,197,1074
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KING-CHAVEZ COMMUNITY HIGH","NSLP_LUNCH",15,3066,412,448,3926
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KING-CHAVEZ COMMUNITY HIGH","NSLP_SNACK_AREAELIGIBLE",15,1350,0,0,1350
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KING-CHAVEZ PREPARATORY ACADEMY","NSLP_BREAKFAST",15,963,68,167,1198
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KING-CHAVEZ PREPARATORY ACADEMY","NSLP_LUNCH",15,2795,304,521,3620
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KING-CHAVEZ PREPARATORY ACADEMY","NSLP_SNACK_AREAELIGIBLE",15,750,0,0,750
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KING-CHAVEZ PRIMARY ACADEMY","NSLP_BREAKFAST_SEVERENEED",14,9881,481,332,10694
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KING-CHAVEZ PRIMARY ACADEMY","NSLP_LUNCH",14,9634,575,448,10657
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KIPP ADELANTE PREPARATORY ACADEMY","NSLP_BREAKFAST_SEVERENEED",14,3254,936,310,4500
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KIPP ADELANTE PREPARATORY ACADEMY","NSLP_LUNCH",14,1462,381,207,2050
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KIPP ADELANTE PREPARATORY ACADEMY","NSLP_SNACK_AREAELIGIBLE",14,3000,0,0,3000
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KNOX MIDDLE","NSLP_BREAKFAST_SEVERENEED",15,6839,1224,683,8746
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KNOX MIDDLE","NSLP_LUNCH",15,3577,726,410,4713
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"KUMEYAAY ELEMENTARY","NSLP_LUNCH",15,424,238,1633,2295
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LA JOLLA ELEMENTARY","NSLP_BREAKFAST",15,0,7,52,59
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LA JOLLA ELEMENTARY","NSLP_LUNCH",15,163,73,1082,1318
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LA JOLLA HIGH","NSLP_BREAKFAST_SEVERENEED",16,710,232,22,964
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LA JOLLA HIGH","NSLP_LUNCH",15,2232,774,845,3851
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LAFAYETTE ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,886,171,164,1221
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LAFAYETTE ELEMENTARY","NSLP_LUNCH",15,1815,433,329,2577
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LANGUAGE ACADEMY","NSLP_BREAKFAST_SEVERENEED",15,641,385,243,1269
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LANGUAGE ACADEMY","NSLP_LUNCH",15,2779,979,1862,5620
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LEWIS MIDDLE","NSLP_BREAKFAST_SEVERENEED",17,949,403,175,1527
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LEWIS MIDDLE","NSLP_LUNCH",15,2388,1066,1325,4779
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LINCOLN HIGH","NSLP_BREAKFAST_SEVERENEED",17,1855,366,414,2635
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LINCOLN HIGH","NSLP_LUNCH",15,9432,1838,2147,13417
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LINCOLN HIGH","NSLP_SNACK_AREAELIGIBLE",15,1702,0,0,1702
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LINDA VISTA ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,6208,786,353,7347
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LINDA VISTA ELEMENTARY","NSLP_LUNCH",15,6326,739,325,7390
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LINDA VISTA ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",13,197,0,0,197
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LINDBERGH/SCHWEITZER ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,1407,392,355,2154
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LINDBERGH/SCHWEITZER ELEMENTARY","NSLP_LUNCH",15,3229,1049,872,5150
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LOGAN CDC","NSLP_BREAKFAST_SEVERENEED",15,647,20,32,699
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LOGAN CDC","NSLP_LUNCH",15,686,26,42,754
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LOGAN K-8","NSLP_BREAKFAST_SEVERENEED",15,8724,273,434,9431
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LOGAN K-8","NSLP_LUNCH",15,7922,305,478,8705
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LOMA PORTAL CHARTER SCHOOL-ANNEX","NSLP_LUNCH",12,36,24,0,60
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LOMA PORTAL ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,418,94,188,700
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LOMA PORTAL ELEMENTARY","NSLP_LUNCH",15,1005,296,1186,2487
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LONGFELLOW K-8","NSLP_BREAKFAST_SEVERENEED",15,1166,349,337,1852
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"LONGFELLOW K-8","NSLP_LUNCH",15,2287,973,1373,4633
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MADISON HIGH","NSLP_BREAKFAST_SEVERENEED",15,1888,520,58,2466
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MADISON HIGH","NSLP_LUNCH",15,5559,2342,894,8795
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MADISON HIGH","NSLP_SNACK_AREAELIGIBLE",15,1560,0,0,1560
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MANN MIDDLE","NSLP_BREAKFAST_SEVERENEED",15,4576,491,711,5778
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MANN MIDDLE","NSLP_LUNCH",15,6227,810,1146,8183
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MARCY ST ANNEX","NSLP_BREAKFAST_SEVERENEED",15,696,0,0,696
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MARCY ST ANNEX","NSLP_LUNCH",15,696,0,0,696
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MARSHALL ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,6783,277,630,7690
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MARSHALL ELEMENTARY","NSLP_LUNCH",15,6126,303,778,7207
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MARSHALL MIDDLE","NSLP_BREAKFAST_SEVERENEED",15,347,61,135,543
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MARSHALL MIDDLE","NSLP_LUNCH",15,1070,280,2698,4048
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MARSTON MIDDLE","NSLP_BREAKFAST_SEVERENEED",17,1152,395,140,1687
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MARSTON MIDDLE","NSLP_LUNCH",15,2503,907,511,3921
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MARVIN ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,173,153,107,433
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MARVIN ELEMENTARY","NSLP_LUNCH",15,563,421,1057,2041
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MASON ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,702,359,340,1401
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MASON ELEMENTARY","NSLP_LUNCH",15,3078,1429,2273,6780
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MASON ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",6,116,0,0,116
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MCGILL SCHOOL OF SUCCESS","NSLP_BREAKFAST_SEVERENEED",15,770,7,0,777
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MCGILL SCHOOL OF SUCCESS","NSLP_LUNCH",15,1066,717,80,1863
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MCKINLEY ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",16,687,116,351,1154
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MCKINLEY ELEMENTARY","NSLP_LUNCH",15,1929,542,1664,4135
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MEMORIAL SCHOLARS & ATHLETES","NSLP_BREAKFAST_SEVERENEED",15,1398,36,191,1625
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MEMORIAL SCHOLARS & ATHLETES","NSLP_LUNCH",15,3891,97,414,4402
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MID CITY 1 AND 2-ANNEX","NSLP_LUNCH",14,390,0,0,390
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MILLENNIAL TECH MIDDLE","NSLP_BREAKFAST_SEVERENEED",15,1241,188,209,1638
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MILLENNIAL TECH MIDDLE","NSLP_LUNCH",15,3428,584,842,4854
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MILLER ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",15,857,920,317,2094
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MILLER ELEMENTARY","NSLP_LUNCH",15,2042,2878,1269,6189
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MIRA MESA HIGH","NSLP_BREAKFAST_SEVERENEED",16,1301,615,193,2109
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MIRA MESA HIGH","NSLP_LUNCH",15,5804,2783,2798,11385
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MIRAMAR RANCH ELEMENTARY","NSLP_BREAKFAST",15,154,192,375,721
2014-12-01,"2014-2015","NSLP",2015,"SAN DIEGO","SAN DIEGO UNIFIED",NA,"MIRAMAR RANCH ELEMENTARY","NSLP_LUNCH",15,581,479,2485,3545
