County,Claim Month/ Year,ProgramCode,Year,Name,Meal Group,Days Served,Free Eligible,Reduced Eligible,Paid Eligible,Enroll,Free Meals,Reduced Meals,Paid Meals,Total Meals,Average Daily Meals
SAN DIEGO,Aug 2015,CACF,2015,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_SNACK_AM,31,469,0,0,469,5581,0,0,5581,180.0323
SAN DIEGO,Sep 2015,CACF,2015,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_BREAKFAST,30,469,0,0,469,5585,0,0,5585,186.1667
SAN DIEGO,Sep 2015,CACF,2015,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_LUNCH,30,469,0,0,469,5585,0,0,5585,186.1667
SAN DIEGO,Sep 2015,CACF,2015,CA RELIABLE MEDICAL SYSTEMS INC ,ADULT_SNACK_AM,30,469,0,0,469,5585,0,0,5585,186.1667
SAN DIEGO,Oct 2014,CACF,2015,CASA DE AMPARO,CHILD_BREAKFAST,23,19,8,3,30,261,110,41,412,17.913
SAN DIEGO,Oct 2014,CACF,2015,CASA DE AMPARO,CHILD_LUNCH,23,19,8,3,30,315,133,50,498,21.6522
SAN DIEGO,Oct 2014,CACF,2015,CASA DE AMPARO,CHILD_SNACK_PM,23,19,8,3,30,241,102,38,381,16.5652
SAN DIEGO,Nov 2014,CACF,2015,CASA DE AMPARO,CHILD_BREAKFAST,18,25,4,2,31,252,40,21,313,17.3889
SAN DIEGO,Nov 2014,CACF,2015,CASA DE AMPARO,CHILD_LUNCH,18,25,4,2,31,327,52,27,406,22.5556
SAN DIEGO,Nov 2014,CACF,2015,CASA DE AMPARO,CHILD_SNACK_PM,18,25,4,2,31,237,38,19,294,16.3333
SAN DIEGO,Dec 2014,CACF,2015,CASA DE AMPARO,CHILD_BREAKFAST,19,25,4,2,31,256,41,20,317,16.6842
SAN DIEGO,Dec 2014,CACF,2015,CASA DE AMPARO,CHILD_LUNCH,19,25,4,2,31,341,55,27,423,22.2632
SAN DIEGO,Dec 2014,CACF,2015,CASA DE AMPARO,CHILD_SNACK_PM,19,25,4,2,31,223,36,18,277,14.5789
SAN DIEGO,Jan 2015,CACF,2015,CASA DE AMPARO,CHILD_BREAKFAST,19,4,3,1,8,35,26,9,70,3.6842
SAN DIEGO,Jan 2015,CACF,2015,CASA DE AMPARO,CHILD_LUNCH,19,4,3,1,8,63,47,15,125,6.5789
SAN DIEGO,Jan 2015,CACF,2015,CASA DE AMPARO,CHILD_SNACK_PM,19,4,3,1,8,33,24,8,65,3.4211
SAN DIEGO,Jan 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_BREAKFAST,19,22,0,0,22,257,0,0,257,13.5263
SAN DIEGO,Jan 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_LUNCH,19,22,0,0,22,309,0,0,309,16.2632
SAN DIEGO,Jan 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_SNACK_PM,19,22,0,0,22,240,0,0,240,12.6316
SAN DIEGO,Feb 2015,CACF,2015,CASA DE AMPARO,CHILD_BREAKFAST,19,3,1,0,4,16,5,0,21,1.1053
SAN DIEGO,Feb 2015,CACF,2015,CASA DE AMPARO,CHILD_LUNCH,19,3,1,0,4,34,12,0,46,2.4211
SAN DIEGO,Feb 2015,CACF,2015,CASA DE AMPARO,CHILD_SNACK_PM,19,3,1,0,4,12,4,0,16,0.8421
SAN DIEGO,Feb 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_BREAKFAST,19,26,0,0,26,294,0,0,294,15.4737
SAN DIEGO,Feb 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_LUNCH,19,26,0,0,26,378,0,0,378,19.8947
SAN DIEGO,Feb 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_SNACK_PM,19,26,0,0,26,304,0,0,304,16
SAN DIEGO,Mar 2015,CACF,2015,CASA DE AMPARO,CHILD_BREAKFAST,22,3,1,0,4,10,3,0,13,0.5909
SAN DIEGO,Mar 2015,CACF,2015,CASA DE AMPARO,CHILD_LUNCH,22,3,1,0,4,39,13,0,52,2.3636
SAN DIEGO,Mar 2015,CACF,2015,CASA DE AMPARO,CHILD_SNACK_PM,22,3,1,0,4,9,3,0,12,0.5455
SAN DIEGO,Mar 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_BREAKFAST,22,26,0,0,26,383,0,0,383,17.4091
SAN DIEGO,Mar 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_LUNCH,22,26,0,0,26,493,0,0,493,22.4091
SAN DIEGO,Mar 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_SNACK_PM,22,26,0,0,26,365,0,0,365,16.5909
SAN DIEGO,Apr 2015,CACF,2015,CASA DE AMPARO,CHILD_BREAKFAST,22,3,1,0,4,8,3,0,11,0.5
SAN DIEGO,Apr 2015,CACF,2015,CASA DE AMPARO,CHILD_LUNCH,22,3,1,0,4,33,11,0,44,2
SAN DIEGO,Apr 2015,CACF,2015,CASA DE AMPARO,CHILD_SNACK_PM,22,3,1,0,4,9,3,0,12,0.5455
SAN DIEGO,Apr 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_BREAKFAST,22,26,0,0,26,332,0,0,332,15.0909
SAN DIEGO,Apr 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_LUNCH,22,26,0,0,26,460,0,0,460,20.9091
SAN DIEGO,Apr 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_SNACK_PM,22,26,0,0,26,331,0,0,331,15.0455
SAN DIEGO,May 2015,CACF,2015,CASA DE AMPARO,CHILD_BREAKFAST,20,3,1,0,4,25,9,0,34,1.7
SAN DIEGO,May 2015,CACF,2015,CASA DE AMPARO,CHILD_LUNCH,20,3,1,0,4,48,16,0,64,3.2
SAN DIEGO,May 2015,CACF,2015,CASA DE AMPARO,CHILD_SNACK_PM,20,3,1,0,4,28,10,0,38,1.9
SAN DIEGO,May 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_BREAKFAST,20,23,0,0,23,261,0,0,261,13.05
SAN DIEGO,May 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_LUNCH,20,23,0,0,23,368,0,0,368,18.4
SAN DIEGO,May 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_SNACK_PM,20,23,0,0,23,282,0,0,282,14.1
SAN DIEGO,Jun 2015,CACF,2015,CASA DE AMPARO,CHILD_BREAKFAST,22,6,1,0,7,73,12,0,85,3.8636
SAN DIEGO,Jun 2015,CACF,2015,CASA DE AMPARO,CHILD_LUNCH,22,6,1,0,7,117,20,0,137,6.2273
SAN DIEGO,Jun 2015,CACF,2015,CASA DE AMPARO,CHILD_SNACK_PM,22,6,1,0,7,77,13,0,90,4.0909
SAN DIEGO,Jun 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_BREAKFAST,22,21,0,0,21,273,0,0,273,12.4091
SAN DIEGO,Jun 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_LUNCH,22,21,0,0,21,370,0,0,370,16.8182
SAN DIEGO,Jun 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_SNACK_PM,22,21,0,0,21,267,0,0,267,12.1364
SAN DIEGO,Jul 2015,CACF,2015,CASA DE AMPARO,CHILD_BREAKFAST,22,6,1,0,7,76,13,0,89,4.0455
SAN DIEGO,Jul 2015,CACF,2015,CASA DE AMPARO,CHILD_LUNCH,22,6,1,0,7,98,16,0,114,5.1818
SAN DIEGO,Jul 2015,CACF,2015,CASA DE AMPARO,CHILD_SNACK_PM,22,6,1,0,7,70,12,0,82,3.7273
SAN DIEGO,Jul 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_BREAKFAST,22,23,0,0,23,182,0,0,182,8.2727
SAN DIEGO,Jul 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_LUNCH,22,23,0,0,23,318,0,0,318,14.4545
SAN DIEGO,Jul 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_SNACK_PM,22,23,0,0,23,242,0,0,242,11
SAN DIEGO,Aug 2015,CACF,2015,CASA DE AMPARO,CHILD_BREAKFAST,20,6,1,0,7,69,12,0,81,4.05
SAN DIEGO,Aug 2015,CACF,2015,CASA DE AMPARO,CHILD_LUNCH,20,6,1,0,7,95,16,0,111,5.55
SAN DIEGO,Aug 2015,CACF,2015,CASA DE AMPARO,CHILD_SNACK_PM,20,6,1,0,7,56,9,0,65,3.25
SAN DIEGO,Aug 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_BREAKFAST,20,26,0,0,26,169,0,0,169,8.45
SAN DIEGO,Aug 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_LUNCH,20,26,0,0,26,236,0,0,236,11.8
SAN DIEGO,Aug 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_SNACK_PM,20,26,0,0,26,158,0,0,158,7.9
SAN DIEGO,Sep 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_BREAKFAST,21,27,0,0,27,349,0,0,349,16.619
SAN DIEGO,Sep 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_LUNCH,21,27,0,0,27,391,0,0,391,18.619
SAN DIEGO,Sep 2015,CACF,2015,CASA DE AMPARO,HS_CHILD_SNACK_PM,21,27,0,0,27,239,0,0,239,11.381
SAN DIEGO,Jan 2015,CACF,2015,CENTRO DE SALUD DE LA,ADULT_BREAKFAST,21,189,0,2,191,1961,0,21,1982,94.381
SAN DIEGO,Jan 2015,CACF,2015,CENTRO DE SALUD DE LA,ADULT_LUNCH,21,189,0,2,191,2203,0,23,2226,106
SAN DIEGO,Feb 2015,CACF,2015,CENTRO DE SALUD DE LA,ADULT_BREAKFAST,20,189,0,2,191,1969,0,21,1990,99.5
SAN DIEGO,Feb 2015,CACF,2015,CENTRO DE SALUD DE LA,ADULT_LUNCH,20,189,0,2,191,2178,0,23,2201,110.05
SAN DIEGO,Mar 2015,CACF,2015,CENTRO DE SALUD DE LA,ADULT_BREAKFAST,22,189,0,2,191,2383,0,25,2408,109.4545
SAN DIEGO,Mar 2015,CACF,2015,CENTRO DE SALUD DE LA,ADULT_LUNCH,22,189,0,2,191,2545,0,27,2572,116.9091
SAN DIEGO,Apr 2015,CACF,2015,CENTRO DE SALUD DE LA,ADULT_BREAKFAST,22,189,0,2,191,2473,0,26,2499,113.5909
SAN DIEGO,Apr 2015,CACF,2015,CENTRO DE SALUD DE LA,ADULT_LUNCH,22,189,0,2,191,2635,0,28,2663,121.0455
SAN DIEGO,May 2015,CACF,2015,CENTRO DE SALUD DE LA,ADULT_BREAKFAST,20,189,0,2,191,2226,0,24,2250,112.5
SAN DIEGO,May 2015,CACF,2015,CENTRO DE SALUD DE LA,ADULT_LUNCH,20,189,0,2,191,2326,0,25,2351,117.55
SAN DIEGO,Jun 2015,CACF,2015,CENTRO DE SALUD DE LA,ADULT_BREAKFAST,22,189,0,2,191,2536,0,27,2563,116.5
SAN DIEGO,Jun 2015,CACF,2015,CENTRO DE SALUD DE LA,ADULT_LUNCH,22,189,0,2,191,2632,0,28,2660,120.9091
SAN DIEGO,Jul 2015,CACF,2015,CENTRO DE SALUD DE LA,ADULT_BREAKFAST,23,189,0,2,191,2680,0,28,2708,117.7391
SAN DIEGO,Jul 2015,CACF,2015,CENTRO DE SALUD DE LA,ADULT_LUNCH,23,189,0,2,191,2777,0,29,2806,122
SAN DIEGO,Aug 2015,CACF,2015,CENTRO DE SALUD DE LA,ADULT_BREAKFAST,21,189,0,2,191,2520,0,27,2547,121.2857
SAN DIEGO,Aug 2015,CACF,2015,CENTRO DE SALUD DE LA,ADULT_LUNCH,21,189,0,2,191,2572,0,27,2599,123.7619
SAN DIEGO,Sep 2015,CACF,2015,CENTRO DE SALUD DE LA,ADULT_BREAKFAST,21,189,0,2,191,2612,0,28,2640,125.7143
SAN DIEGO,Sep 2015,CACF,2015,CENTRO DE SALUD DE LA,ADULT_LUNCH,21,189,0,2,191,2645,0,28,2673,127.2857
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,31,0,0,0,0,62120,0,0,62120,2003.871
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,,0,0,0,0,0,666,1255,1921,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,23,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,31,0,0,0,0,83502,0,0,83502,2693.6129
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,,0,0,0,0,0,935,2583,3518,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,23,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,31,0,0,0,0,37512,0,0,37512,1210.0645
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,,0,0,0,0,0,431,1009,1440,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,23,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,31,0,0,0,0,12529,0,0,12529,404.1613
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,,0,0,0,0,0,74,49,123,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,23,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,31,0,0,0,0,81097,0,0,81097,2616.0323
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,,0,0,0,0,0,748,1979,2727,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,23,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,31,0,0,0,0,98520,0,0,98520,3178.0645
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,,0,0,0,0,0,1083,1706,2789,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,25,0,0,0,0,0,0,0,0,0
SAN DIEGO,Oct 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,23,0,0,0,0,0,0,0,0,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,28,0,0,0,0,45437,0,0,45437,1622.75
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,,0,0,0,0,0,549,960,1509,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,18,0,0,0,0,0,0,0,0,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,18,0,0,0,0,0,0,0,0,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,28,0,0,0,0,70226,0,0,70226,2508.0714
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,,0,0,0,0,0,809,2014,2823,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,18,0,0,0,0,0,0,0,0,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,18,0,0,0,0,0,0,0,0,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,28,0,0,0,0,30909,0,0,30909,1103.8929
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,,0,0,0,0,0,382,785,1167,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,18,0,0,0,0,0,0,0,0,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,18,0,0,0,0,0,0,0,0,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,28,0,0,0,0,9075,0,0,9075,324.1071
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,,0,0,0,0,0,43,32,75,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,18,0,0,0,0,0,0,0,0,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,18,0,0,0,0,0,0,0,0,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,28,0,0,0,0,63700,0,0,63700,2275
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,,0,0,0,0,0,679,1462,2141,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,18,0,0,0,0,0,0,0,0,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,18,0,0,0,0,0,0,0,0,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,28,0,0,0,0,76990,0,0,76990,2749.6429
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,,0,0,0,0,0,927,1278,2205,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,18,0,0,0,0,0,0,0,0,0
SAN DIEGO,Nov 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,18,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,30,0,0,0,0,52598,0,0,52598,1753.2667
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,,0,0,0,0,0,600,970,1570,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,24,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,26,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,30,0,0,0,0,83567,0,0,83567,2785.5667
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,,0,0,0,0,0,1056,2646,3702,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,24,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_LUNCH,26,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,30,0,0,0,0,37126,0,0,37126,1237.5333
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,,0,0,0,0,0,484,1031,1515,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,24,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_AM,26,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,30,0,0,0,0,9990,0,0,9990,333
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,,0,0,0,0,0,43,4,47,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,24,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_NT,26,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,30,0,0,0,0,73796,0,0,73796,2459.8667
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,,0,0,0,0,0,769,1846,2615,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,24,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SNACK_PM,26,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,30,0,0,0,0,88692,0,0,88692,2956.4
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,,0,0,0,0,0,1096,1903,2999,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,24,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2014,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_SUPPER,26,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2015,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,29,0,0,0,0,49794,0,0,49794,1717.0345
SAN DIEGO,Jan 2015,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,,0,0,0,0,0,507,1008,1515,0
SAN DIEGO,Jan 2015,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,23,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2015,DCH,2015,CHICANO FEDERATION OF SAN DIEGO COUNTY INC,DCH_BREAKFAST,25,0,0,0,0,0,0,0,0,0
