"ï..ClaimDate","academicyear","ProgramCode","ProgramGroupYear","County.Name","Name","siteid","SiteName","MealTypeCode","DaysServedQty","MlsServedFree","MlsServedRedc","MlsServedPaid","MlsServedTotal","report_date"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Ivey Ranch Elementary","NSLP_BREAKFAST_SEVERENEED",10,283,145,176,604,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Jefferson Middle","NSLP_SNACK_AREAELIGIBLE",9,599,0,0,599,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Jefferson Middle","NSLP_LUNCH",10,2607,600,118,3325,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Jefferson Middle","NSLP_BREAKFAST_SEVERENEED",10,1865,442,73,2380,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"LAUREL ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",10,310,0,0,310,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"LAUREL ELEMENTARY","NSLP_LUNCH",10,3041,581,110,3732,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"LAUREL ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",10,1278,258,25,1561,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Libby Elementary","NSLP_SNACK_AREAELIGIBLE",1,95,0,0,95,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Libby Elementary","NSLP_LUNCH",10,2954,896,171,4021,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Libby Elementary","NSLP_BREAKFAST_SEVERENEED",10,391,152,12,555,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Lincoln Middle","NSLP_LUNCH",10,2345,643,511,3499,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Lincoln Middle","NSLP_BREAKFAST_SEVERENEED",10,1908,522,279,2709,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Louise Foussat Elementary","NSLP_LUNCH",10,2065,724,368,3157,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Louise Foussat Elementary","NSLP_BREAKFAST_SEVERENEED",10,896,329,137,1362,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Martin Luther King Jr. Middle","NSLP_SNACK_AREAELIGIBLE",6,1041,0,0,1041,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Martin Luther King Jr. Middle","NSLP_LUNCH",10,2515,1146,884,4545,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Martin Luther King Jr. Middle","NSLP_BREAKFAST_SEVERENEED",10,1882,847,307,3036,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Mission Elementary","NSLP_SNACK_AREAELIGIBLE",8,368,0,0,368,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Mission Elementary","NSLP_LUNCH",10,3442,548,159,4149,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Mission Elementary","NSLP_BREAKFAST_SEVERENEED",10,616,99,20,735,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Nichols Elementary","NSLP_LUNCH",10,2108,850,758,3716,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Nichols Elementary","NSLP_BREAKFAST_SEVERENEED",10,532,163,139,834,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"NORTH TERRACE ELEMENTARY","NSLP_LUNCH",10,996,1437,1105,3538,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"NORTH TERRACE ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",10,467,643,276,1386,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Ocean Shores High (Continuation)","NSLP_SNACK_AREAELIGIBLE",7,99,0,0,99,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Ocean Shores High (Continuation)","NSLP_LUNCH",10,485,67,9,561,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Ocean Shores High (Continuation)","NSLP_BREAKFAST_SEVERENEED",10,365,58,15,438,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Oceanside High","NSLP_SNACK_AREAELIGIBLE",10,1020,0,0,1020,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Oceanside High","NSLP_LUNCH",10,4978,1884,597,7459,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"Oceanside High","NSLP_BREAKFAST_SEVERENEED",10,1781,725,175,2681,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"PALMQUIST ELEMENTARY","NSLP_LUNCH",10,1495,554,751,2800,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"PALMQUIST ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",10,566,251,137,954,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"REYNOLDS ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",9,158,0,0,158,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"REYNOLDS ELEMENTARY","NSLP_LUNCH",10,2207,700,551,3458,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"REYNOLDS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",10,486,112,60,658,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"SAN LUIS REY ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",3,268,0,0,268,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"SAN LUIS REY ELEMENTARY","NSLP_LUNCH",10,1396,326,255,1977,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"SAN LUIS REY ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",10,345,121,38,504,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"SANTA MARGARITA ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",8,217,0,0,217,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"SANTA MARGARITA ELEMENTARY","NSLP_LUNCH",10,426,979,791,2196,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"SANTA MARGARITA ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",10,91,308,113,512,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"SOUTH OCEANSIDE ELEMENTARY","NSLP_SNACK_AREAELIGIBLE",9,280,0,0,280,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"SOUTH OCEANSIDE ELEMENTARY","NSLP_LUNCH",10,1984,661,537,3182,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"SOUTH OCEANSIDE ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",10,917,305,195,1417,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"STUART MESA ELEMENTARY","NSLP_LUNCH",10,905,887,759,2551,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Oceanside Unified School District",NA,"STUART MESA ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",10,328,307,207,842,"Oce 20ns"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Our Lady Sacred Heart School",NA,"OUR LADY OF THE SACRED HEART","NSLP_LUNCH",14,293,23,31,347,"Our 20La"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"Abraxas Continuation High","NSLP_LUNCH",16,263,49,159,471,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"ADOBE BLUFFS ELEMENTARY","NSLP_LUNCH",16,350,90,1299,1739,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"BERNARDO HEIGHTS MIDDLE","NSLP_LUNCH",16,1634,527,2346,4507,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"Black Mountain Middle","NSLP_LUNCH",16,1804,446,1652,3902,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"CANYON VIEW ELEMENTARY","NSLP_LUNCH",16,442,218,1495,2155,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"CHAPARRAL ELEMENTARY","NSLP_LUNCH",16,865,152,2772,3789,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"Creekside Elementary","NSLP_LUNCH",16,637,123,2043,2803,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"DEER CANYON ELEMENTARY","NSLP_LUNCH",16,328,96,2262,2686,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"Del Norte High","NSLP_LUNCH",16,1160,166,2023,3349,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"Del Sur Elementary","NSLP_LUNCH",16,581,92,3391,4064,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"Design 39 Campus","NSLP_LUNCH",16,897,149,4229,5275,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"GARDEN ROAD ELEMENTARY","NSLP_LUNCH",16,670,339,1487,2496,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"Highland Ranch Elementary","NSLP_LUNCH",16,495,332,2199,3026,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"LOS PENASQUITOS ELEMENTARY","NSLP_LUNCH",16,2329,531,1380,4240,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"LOS PENASQUITOS ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",16,829,69,139,1037,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"Meadowbrook Middle","NSLP_LUNCH",16,2553,556,1961,5070,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"Meadowbrook Middle","NSLP_BREAKFAST_SEVERENEED",16,752,98,67,917,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"Mesa Verde Middle","NSLP_LUNCH",16,932,241,2082,3255,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"MIDLAND ELEMENTARY","NSLP_LUNCH",16,2521,548,1545,4614,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"MIDLAND ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",16,546,25,57,628,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"MONTEREY RIDGE ELEMENTARY","NSLP_LUNCH",16,620,148,4536,5304,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"MORNING CREEK ELEMENTARY","NSLP_LUNCH",16,907,275,2447,3629,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"Mt. Carmel High","NSLP_LUNCH",16,1897,510,966,3373,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"Mt. Carmel High","NSLP_BREAKFAST_SEVERENEED",16,227,34,35,296,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"OAK VALLEY MIDDLE","NSLP_LUNCH",16,632,109,2652,3393,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"PAINTED ROCK ELEMENTARY","NSLP_LUNCH",16,415,147,1997,2559,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"Park Village Elementary","NSLP_LUNCH",16,326,120,2747,3193,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"POMERADO ELEMENTARY","NSLP_LUNCH",16,1631,506,1181,3318,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"POMERADO ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",16,638,105,167,910,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"POWAY HIGH","NSLP_LUNCH",16,2765,471,1531,4767,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"POWAY HIGH","NSLP_BREAKFAST_SEVERENEED",16,676,83,97,856,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"RANCHO BERNARDO HIGH","NSLP_LUNCH",16,1522,456,2170,4148,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"ROLLING HILLS ELEMENTARY","NSLP_LUNCH",16,767,359,1598,2724,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"Shoal Creek Elementary","NSLP_LUNCH",16,496,151,1718,2365,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"STONE RANCH ELEMENTARY","NSLP_LUNCH",16,356,200,4144,4700,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"SUNDANCE ELEMENTARY","NSLP_LUNCH",16,709,210,1633,2552,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"SUNSET HILLS ELEMENTARY","NSLP_LUNCH",16,480,118,1273,1871,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"TIERRA BONITA ELEMENTARY","NSLP_LUNCH",16,480,158,1321,1959,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"TURTLEBACK ELEMENTARY","NSLP_LUNCH",16,723,311,1785,2819,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"Twin Peaks Middle","NSLP_LUNCH",16,1689,202,1181,3072,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"VALLEY ELEMENTARY","NSLP_LUNCH",16,3735,727,1103,5565,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"VALLEY ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",16,960,132,176,1268,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"WESTVIEW HIGH","NSLP_LUNCH",16,1264,318,2300,3882,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"WESTVIEW HIGH","NSLP_BREAKFAST",16,218,83,46,347,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"WESTWOOD ELEMENTARY","NSLP_LUNCH",16,797,335,2905,4037,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","POWAY UNIFIED SCHOOL DISTRICT",NA,"Willow Grove Elementary","NSLP_LUNCH",16,645,141,3058,3844,"POW 20Y "
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Ramona City Unified School District",NA,"BARNETT ELEMENTARY","NSLP_LUNCH",11,922,250,989,2161,"Ram 20na"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Ramona City Unified School District",NA,"BARNETT ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,408,58,127,593,"Ram 20na"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Ramona City Unified School District",NA,"Hanson Elementary","NSLP_LUNCH",11,2365,665,705,3735,"Ram 20na"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Ramona City Unified School District",NA,"Hanson Elementary","NSLP_BREAKFAST_SEVERENEED",11,1261,246,160,1667,"Ram 20na"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Ramona City Unified School District",NA,"JAMES DUKES ELEMENTARY","NSLP_LUNCH",11,773,197,1382,2352,"Ram 20na"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Ramona City Unified School District",NA,"JAMES DUKES ELEMENTARY","NSLP_BREAKFAST",11,261,40,192,493,"Ram 20na"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Ramona City Unified School District",NA,"Montecito High (Continuation)","NSLP_LUNCH",11,319,32,54,405,"Ram 20na"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Ramona City Unified School District",NA,"Mt. Woodson Elementary","NSLP_LUNCH",11,1853,423,781,3057,"Ram 20na"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Ramona City Unified School District",NA,"Mt. Woodson Elementary","NSLP_BREAKFAST_SEVERENEED",11,822,100,72,994,"Ram 20na"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Ramona City Unified School District",NA,"Olive Peirce Middle","NSLP_LUNCH",11,1282,215,430,1927,"Ram 20na"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Ramona City Unified School District",NA,"Olive Peirce Middle","NSLP_BREAKFAST_SEVERENEED",11,817,109,156,1082,"Ram 20na"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Ramona City Unified School District",NA,"Ramona Community","NSLP_LUNCH",11,475,136,515,1126,"Ram 20na"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Ramona City Unified School District",NA,"RAMONA ELEMENTARY","NSLP_LUNCH",11,2515,482,377,3374,"Ram 20na"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Ramona City Unified School District",NA,"RAMONA ELEMENTARY","NSLP_BREAKFAST_SEVERENEED",11,796,175,41,1012,"Ram 20na"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Ramona City Unified School District",NA,"RAMONA HIGH","NSLP_LUNCH",11,1448,210,255,1913,"Ram 20na"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","Ramona City Unified School District",NA,"RAMONA HIGH","NSLP_BREAKFAST_SEVERENEED",11,774,85,82,941,"Ram 20na"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"S.D.C.F.C.-SAN DIEGO CENTER FOR CHILDREN","NSLP_SNACK_AREAELIGIBLE",11,315,0,0,315,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"S.D.C.F.C.-SAN DIEGO CENTER FOR CHILDREN","NSLP_LUNCH",31,450,NA,NA,450,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"S.D.C.F.C.-SAN DIEGO CENTER FOR CHILDREN","NSLP_BREAKFAST_SEVERENEED",31,755,NA,NA,755,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"SAN DIEGO CENTER FOR CHILDREN","NSLP_SNACK_AREAELIGIBLE",11,236,0,0,236,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"SAN DIEGO CENTER FOR CHILDREN","NSLP_LUNCH",31,293,NA,NA,293,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"SAN DIEGO CENTER FOR CHILDREN","NSLP_LUNCH",11,354,36,166,556,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"SAN DIEGO CENTER FOR CHILDREN","NSLP_BREAKFAST_SEVERENEED",31,527,NA,NA,527,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CENTER FOR CHILDREN",NA,"SAN DIEGO CENTER FOR CHILDREN","NSLP_BREAKFAST_SEVERENEED",11,113,5,82,200,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"BARRETT","NSLP_SNACK_AREAELIGIBLE",31,1539,0,0,1539,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"BARRETT","NSLP_LUNCH",31,2380,NA,NA,2380,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"BARRETT","NSLP_BREAKFAST_SEVERENEED",31,2376,NA,NA,2376,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"EAST MESA JUVENILE DETENTION FACILITY","NSLP_SNACK_AREAELIGIBLE",31,2633,0,0,2633,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"EAST MESA JUVENILE DETENTION FACILITY","NSLP_LUNCH",31,3939,NA,NA,3939,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"EAST MESA JUVENILE DETENTION FACILITY","NSLP_BREAKFAST_SEVERENEED",31,3940,NA,NA,3940,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"GIRLS REHABILITATION","NSLP_SNACK_AREAELIGIBLE",31,428,0,0,428,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"GIRLS REHABILITATION","NSLP_LUNCH",31,671,NA,NA,671,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"GIRLS REHABILITATION","NSLP_BREAKFAST_SEVERENEED",31,683,NA,NA,683,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"JUVENILE HALL","NSLP_SNACK_AREAELIGIBLE",31,2358,0,0,2358,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"JUVENILE HALL","NSLP_LUNCH",31,3733,NA,NA,3733,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","SAN DIEGO CO PROBATION DEPT",NA,"JUVENILE HALL","NSLP_BREAKFAST_SEVERENEED",31,3728,NA,NA,3728,"SAN 20DI"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"37 ECB","NSLP_LUNCH",16,482,0,0,482,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"37 ECB","NSLP_BREAKFAST",16,105,0,0,105,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Bayside Blended Community School","NSLP_LUNCH",16,288,0,0,288,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Bayside Blended Community School","NSLP_BREAKFAST_SEVERENEED",16,207,0,0,207,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"CAMP CUYAMACA","NSLP_LUNCH",11,745,187,1282,2214,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"CAMP CUYAMACA","NSLP_BREAKFAST",9,579,147,980,1706,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"CTEC Independent Study","NSLP_LUNCH",16,140,0,0,140,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"CTEC Independent Study","NSLP_BREAKFAST_SEVERENEED",16,63,0,0,63,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Cuyamacha Prep Community School","NSLP_LUNCH",16,102,0,0,102,"San 20Di"
"Dec-17",NA,"NSLP",2018,"SAN DIEGO","San Diego County Office of Education",NA,"Cuyamacha Prep Community School","NSLP_BREAKFAST_SEVERENEED",16,60,0,0,60,"San 20Di"
