siteid,ClaimDate,ProgramGroupYear,SiteName,Name,sponsor_id,MealGroupCode,MealTypeCode,DaysServedQty,MlsServedFree
4281,2017-08-01,2017,ENCANTO BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,19,2263
4297,2017-06-01,2017,PAYNE FAMILY BRANCH (FORMERLY NATIONAL CITY BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,15,1290
4297,2017-06-01,2017,PAYNE FAMILY BRANCH (FORMERLY NATIONAL CITY BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,15,1529
4297,2017-07-01,2017,PAYNE FAMILY BRANCH (FORMERLY NATIONAL CITY BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,14,1110
4297,2017-07-01,2017,PAYNE FAMILY BRANCH (FORMERLY NATIONAL CITY BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,14,1005
4301,2017-06-01,2017,RAMONA BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,16,960
4301,2017-07-01,2017,RAMONA BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,10,440
4301,2017-07-01,2017,RAMONA BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,19,929
4301,2017-08-01,2017,RAMONA BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,14,432
4301,2017-08-01,2017,RAMONA BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,14,725
4305,2017-06-01,2017,RON ROBERTS BRANCH (FORMERLY LINDA VISTA BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,12,809
4305,2017-06-01,2017,RON ROBERTS BRANCH (FORMERLY LINDA VISTA BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,12,1107
4305,2017-07-01,2017,RON ROBERTS BRANCH (FORMERLY LINDA VISTA BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,19,1424
4305,2017-07-01,2017,RON ROBERTS BRANCH (FORMERLY LINDA VISTA BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,19,1851
4305,2017-08-01,2017,RON ROBERTS BRANCH (FORMERLY LINDA VISTA BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,19,1623
4305,2017-08-01,2017,RON ROBERTS BRANCH (FORMERLY LINDA VISTA BRANCH),BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,19,1898
4309,2017-06-01,2017,SULPIZIO FAMILY BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,16,932
4309,2017-06-01,2017,SULPIZIO FAMILY BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,16,1152
4309,2017-07-01,2017,SULPIZIO FAMILY BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,19,1212
4309,2017-07-01,2017,SULPIZIO FAMILY BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,19,1336
4309,2017-08-01,2017,SULPIZIO FAMILY BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,16,1024
4309,2017-08-01,2017,SULPIZIO FAMILY BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,16,965
4313,2017-06-01,2017,WILLIAM J OAKES BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,12,553
4313,2017-06-01,2017,WILLIAM J OAKES BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,12,1058
4313,2017-07-01,2017,WILLIAM J OAKES BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,19,886
4313,2017-07-01,2017,WILLIAM J OAKES BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,19,1647
4313,2017-08-01,2017,WILLIAM J OAKES BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_LUNCH,SFSP_LUNCH_VENDED,19,876
4313,2017-08-01,2017,WILLIAM J OAKES BRANCH,BOYS & GIRLS CLUB OF GREATER SAN DIEGO,60,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,19,1786
4329,2017-07-01,2017,CAMP OLIVER,"CAMP OLIVER, INC.",88,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,20,755
4329,2017-07-01,2017,CAMP OLIVER,"CAMP OLIVER, INC.",88,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,755
4329,2017-07-01,2017,CAMP OLIVER,"CAMP OLIVER, INC.",88,SFSP_SUPPER,SFSP_SUPPER_SELFPREP,20,755
4349,2017-07-01,2017,BEST SUMMER BRIDGE 2010,CSU SAN DIEGO (BEST),124,SFSP_BREAKFAST,SFSP_BREAKFAST_VENDED,26,882
4349,2017-07-01,2017,BEST SUMMER BRIDGE 2010,CSU SAN DIEGO (BEST),124,SFSP_LUNCH,SFSP_LUNCH_VENDED,26,1131
4349,2017-07-01,2017,BEST SUMMER BRIDGE 2010,CSU SAN DIEGO (BEST),124,SFSP_SUPPER,SFSP_SUPPER_VENDED,27,1131
4349,2017-08-01,2017,BEST SUMMER BRIDGE 2010,CSU SAN DIEGO (BEST),124,SFSP_BREAKFAST,SFSP_BREAKFAST_VENDED,9,171
4349,2017-08-01,2017,BEST SUMMER BRIDGE 2010,CSU SAN DIEGO (BEST),124,SFSP_LUNCH,SFSP_LUNCH_VENDED,9,408
4349,2017-08-01,2017,BEST SUMMER BRIDGE 2010,CSU SAN DIEGO (BEST),124,SFSP_SUPPER,SFSP_SUPPER_VENDED,8,370
877,2017-06-01,2017,DEL LAGO ACADEMY - CAMPUS OF APPLIED SCIENCE,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,15,1542
1145,2017-06-01,2017,ESCONDIDO HIGH,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,15,2479
1145,2017-06-01,2017,ESCONDIDO HIGH,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,15,6741
1145,2017-07-01,2017,ESCONDIDO HIGH,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,6,1178
1145,2017-07-01,2017,ESCONDIDO HIGH,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,6,2764
4353,2017-06-01,2017,GROVE PARK,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,3,132
4353,2017-07-01,2017,GROVE PARK,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,11,786
4353,2017-08-01,2017,GROVE PARK,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,4,228
2957,2017-06-01,2017,ORANGE GLEN HIGH,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,15,367
2957,2017-06-01,2017,ORANGE GLEN HIGH,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,15,1569
2957,2017-07-01,2017,ORANGE GLEN HIGH,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,3,13
2957,2017-07-01,2017,ORANGE GLEN HIGH,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,3,96
3521,2017-06-01,2017,SAN PASQUAL HIGH,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,15,868
3521,2017-07-01,2017,SAN PASQUAL HIGH,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,3,42
4065,2017-06-01,2017,VALLEY HIGH (CONTINUATION),ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,15,1128
4065,2017-07-01,2017,VALLEY HIGH (CONTINUATION),ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,3,104
4365,2017-06-01,2017,WASHINGTON PARK CENTER,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,4,470
4365,2017-06-01,2017,WASHINGTON PARK CENTER,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,4,1126
4365,2017-07-01,2017,WASHINGTON PARK CENTER,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,20,1963
4365,2017-07-01,2017,WASHINGTON PARK CENTER,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,3674
4365,2017-08-01,2017,WASHINGTON PARK CENTER,ESCONDIDO UNION HIGH,160,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,6,516
4365,2017-08-01,2017,WASHINGTON PARK CENTER,ESCONDIDO UNION HIGH,160,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,6,1141
4381,2017-07-01,2017,BARONA RECREATION CENTER,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,2,90
4385,2017-06-01,2017,BORREGO SPRINGS BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,16,105
4385,2017-07-01,2017,BORREGO SPRINGS BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,13,266
4385,2017-08-01,2017,BORREGO SPRINGS BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,15,193
4389,2017-06-01,2017,BOYS AND GIRLS CLUB SAN MARCOS,FEEDING AMERICA SAN DIEGO,180,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,11,1969
4389,2017-07-01,2017,BOYS AND GIRLS CLUB SAN MARCOS,FEEDING AMERICA SAN DIEGO,180,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,20,4958
4389,2017-08-01,2017,BOYS AND GIRLS CLUB SAN MARCOS,FEEDING AMERICA SAN DIEGO,180,SFSP_SNACK_PM,SFSP_SNACK_PM_VENDED,14,3484
4397,2017-06-01,2017,CASTLE PARK ELEMENTARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,16,1683
4397,2017-06-01,2017,CASTLE PARK ELEMENTARY,FEEDING AMERICA SAN DIEGO,180,SFSP_SNACK_AM,SFSP_SNACK_AM_VENDED,15,1586
4401,2017-06-01,2017,IIPAY NATION OF SANTA YSABEL,FEEDING AMERICA SAN DIEGO,180,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,12,60
4401,2017-07-01,2017,IIPAY NATION OF SANTA YSABEL,FEEDING AMERICA SAN DIEGO,180,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,10,52
4401,2017-08-01,2017,IIPAY NATION OF SANTA YSABEL,FEEDING AMERICA SAN DIEGO,180,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,3,20
4405,2017-06-01,2017,JACUMBA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,16,130
4405,2017-06-01,2017,JACUMBA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,11,67
4405,2017-07-01,2017,JACUMBA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,16,177
4405,2017-07-01,2017,JACUMBA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,19,85
4405,2017-08-01,2017,JACUMBA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,15,152
4405,2017-08-01,2017,JACUMBA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,15,39
4409,2017-06-01,2017,JULIAN BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,12,342
4409,2017-06-01,2017,JULIAN BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,16,493
4409,2017-07-01,2017,JULIAN BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,3,64
4409,2017-07-01,2017,JULIAN BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,215
4409,2017-08-01,2017,JULIAN BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,4,32
4421,2017-06-01,2017,LINCOLN ACRES BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,16,351
4421,2017-07-01,2017,LINCOLN ACRES BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,11,314
4425,2017-06-01,2017,MESA GRANDE INDIAN HOUSING AUTHORITY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,16,76
4425,2017-07-01,2017,MESA GRANDE INDIAN HOUSING AUTHORITY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,17,90
4425,2017-08-01,2017,MESA GRANDE INDIAN HOUSING AUTHORITY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,9,51
4429,2017-06-01,2017,MESA GRANDE INDIAN HOUSING AUTHORITY SITE 2,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,16,1
4437,2017-06-01,2017,NORTH COUNTY HEALTH SERVICES RAMONA HEALTH CENTER,FEEDING AMERICA SAN DIEGO,180,SFSP_BREAKFAST,SFSP_BREAKFAST_VENDED,12,40
4437,2017-07-01,2017,NORTH COUNTY HEALTH SERVICES RAMONA HEALTH CENTER,FEEDING AMERICA SAN DIEGO,180,SFSP_BREAKFAST,SFSP_BREAKFAST_VENDED,5,17
4441,2017-07-01,2017,NORTH COUNTY HEALTH SERVICES SAN MARCOS,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,18,502
4441,2017-08-01,2017,NORTH COUNTY HEALTH SERVICES SAN MARCOS,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,9,271
4449,2017-07-01,2017,PALA SPORTS COMPLEX,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,1,28
4457,2017-06-01,2017,RAMONA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,16,673
4457,2017-07-01,2017,RAMONA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,19,810
4457,2017-08-01,2017,RAMONA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,14,347
4461,2017-06-01,2017,RINCON BALL FIELDS,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,16,36
4461,2017-07-01,2017,RINCON BALL FIELDS,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,1,29
4465,2017-06-01,2017,SAN PASQUAL BALLFIELDS,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,16,24
4469,2017-07-01,2017,SANTA YSABEL BALL FIELDS,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,1,29
4481,2017-06-01,2017,VALLEY CENTER BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,16,392
4481,2017-06-01,2017,VALLEY CENTER BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,11,317
4481,2017-07-01,2017,VALLEY CENTER BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,20,701
4481,2017-07-01,2017,VALLEY CENTER BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,20,511
4481,2017-08-01,2017,VALLEY CENTER BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,4,144
4481,2017-08-01,2017,VALLEY CENTER BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,4,66
4489,2017-06-01,2017,VIEJAS RECREATION CENTER,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,16,50
4493,2017-06-01,2017,VISTA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,16,1805
4493,2017-07-01,2017,VISTA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,20,2473
4493,2017-08-01,2017,VISTA BRANCH LIBRARY,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_VENDED,4,400
4497,2017-06-01,2017,VIVIAN BANKS CHARTER SCHOOL,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,16,274
4497,2017-07-01,2017,VIVIAN BANKS CHARTER SCHOOL,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,390
4497,2017-08-01,2017,VIVIAN BANKS CHARTER SCHOOL,FEEDING AMERICA SAN DIEGO,180,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,9,162
4549,2017-06-01,2017,1ST SAMOAN CONGREGATIONAL CHURCH,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,10,469
4549,2017-07-01,2017,1ST SAMOAN CONGREGATIONAL CHURCH,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,15,503
4561,2017-06-01,2017,CABRILLO NATIONAL MONUMENT,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,10,176
4561,2017-06-01,2017,CABRILLO NATIONAL MONUMENT,HEAVEN'S WINDOWS,204,SFSP_SNACK_AM,SFSP_SNACK_AM_SELFPREP,10,112
4561,2017-07-01,2017,CABRILLO NATIONAL MONUMENT,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,2,48
4561,2017-07-01,2017,CABRILLO NATIONAL MONUMENT,HEAVEN'S WINDOWS,204,SFSP_SNACK_AM,SFSP_SNACK_AM_SELFPREP,2,48
4565,2017-06-01,2017,CAMPO EDUCATIONAL CENTER,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,10,300
4565,2017-06-01,2017,CAMPO EDUCATIONAL CENTER,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,18,300
4565,2017-07-01,2017,CAMPO EDUCATIONAL CENTER,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,14,320
4565,2017-07-01,2017,CAMPO EDUCATIONAL CENTER,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,14,320
4565,2017-08-01,2017,CAMPO EDUCATIONAL CENTER,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_SELFPREP,15,330
4565,2017-08-01,2017,CAMPO EDUCATIONAL CENTER,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,15,305
4573,2017-06-01,2017,CASA DE ORO LIBRARY,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,10,137
4573,2017-07-01,2017,CASA DE ORO LIBRARY,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,19,378
4585,2017-06-01,2017,CHULA VISTA PRESBYTERIAN PRESCHOOL,HEAVEN'S WINDOWS,204,SFSP_SNACK_AM,SFSP_SNACK_AM_SELFPREP,10,752
4585,2017-07-01,2017,CHULA VISTA PRESBYTERIAN PRESCHOOL,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,2,59
4585,2017-07-01,2017,CHULA VISTA PRESBYTERIAN PRESCHOOL,HEAVEN'S WINDOWS,204,SFSP_SNACK_AM,SFSP_SNACK_AM_SELFPREP,11,727
4589,2017-06-01,2017,CITRONICA ONE APARTMENTS,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,10,74
4589,2017-07-01,2017,CITRONICA ONE APARTMENTS,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,8,53
4589,2017-08-01,2017,CITRONICA ONE APARTMENTS,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,11,131
4605,2017-06-01,2017,COMMUNITY CONGREGATIONAL PRESCHOOL,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,18,775
4605,2017-07-01,2017,COMMUNITY CONGREGATIONAL PRESCHOOL,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,9,286
4613,2017-06-01,2017,EAST COUNTY COMMUNITY CENTER SPRING VALLEY,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,10,75
4613,2017-07-01,2017,EAST COUNTY COMMUNITY CENTER SPRING VALLEY,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,18,243
4621,2017-06-01,2017,HOLLYWOOD PALMS APARTMENTS,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,18,47
4621,2017-07-01,2017,HOLLYWOOD PALMS APARTMENTS,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,6,123
4653,2017-06-01,2017,METRO AREA ADVISORY COMMITTEE (DIFFERENCT FROM HONEY BEE),HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,10,99
4653,2017-07-01,2017,METRO AREA ADVISORY COMMITTEE (DIFFERENCT FROM HONEY BEE),HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,18,315
4653,2017-08-01,2017,METRO AREA ADVISORY COMMITTEE (DIFFERENCT FROM HONEY BEE),HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,1,14
4657,2017-06-01,2017,METRO VILLAS APARTMENTS,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,10,66
4657,2017-07-01,2017,METRO VILLAS APARTMENTS,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,10,167
4657,2017-07-01,2017,METRO VILLAS APARTMENTS,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,10,304
4657,2017-08-01,2017,METRO VILLAS APARTMENTS,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,7,306
4657,2017-08-01,2017,METRO VILLAS APARTMENTS,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,7,313
4661,2017-06-01,2017,MT. ERIE BAPTIST CHURCH,HEAVEN'S WINDOWS,204,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,2,48
4661,2017-07-01,2017,MT. ERIE BAPTIST CHURCH,HEAVEN'S WINDOWS,204,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,5,97
4661,2017-08-01,2017,MT. ERIE BAPTIST CHURCH,HEAVEN'S WINDOWS,204,SFSP_BREAKFAST,SFSP_BREAKFAST_SELFPREP,4,75
4677,2017-06-01,2017,PROJECT ACCESS,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,10,99
4677,2017-06-01,2017,PROJECT ACCESS,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,18,174
4677,2017-07-01,2017,PROJECT ACCESS,HEAVEN'S WINDOWS,204,SFSP_LUNCH,SFSP_LUNCH_VENDED,16,349
4677,2017-07-01,2017,PROJECT ACCESS,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,16,350
4677,2017-08-01,2017,PROJECT ACCESS,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,18,445
4681,2017-06-01,2017,REFLECTIONS,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,18,924
4681,2017-07-01,2017,REFLECTIONS,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,16,1101
4681,2017-08-01,2017,REFLECTIONS,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,11,762
4689,2017-07-01,2017,SPRING VALLEY REC CLUB,HEAVEN'S WINDOWS,204,SFSP_SNACK_PM,SFSP_SNACK_PM_SELFPREP,12,717
