County,Claim Month/ Year,ProgramCode,Year,Name,Meal Group,Days Served,Free Eligible,Reduced Eligible,Paid Eligible,Enroll,Free Meals,Reduced Meals,Paid Meals,Total Meals,Average Daily Meals
SAN DIEGO,Dec 2013,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2013,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,21,0,0,0,0,30960,0,0,30960,1474.2857
SAN DIEGO,Dec 2013,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,,0,0,0,0,0,445,5272,5717,0
SAN DIEGO,Dec 2013,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2013,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Dec 2013,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,22,0,0,0,0,74554,0,0,74554,3388.8182
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,,0,0,0,0,0,376,15876,16252,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,22,0,0,0,0,82363,0,0,82363,3743.7727
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,,0,0,0,0,0,464,21430,21894,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,22,0,0,0,0,33799,0,0,33799,1536.3182
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,,0,0,0,0,0,198,9501,9699,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,22,0,0,0,0,3126,0,0,3126,142.0909
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,,0,0,0,0,0,8,59,67,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,22,0,0,0,0,76169,0,0,76169,3462.2273
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,,0,0,0,0,0,479,16188,16667,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,22,0,0,0,0,33507,0,0,33507,1523.0455
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,,0,0,0,0,0,405,5898,6303,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Jan 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,20,0,0,0,0,69582,0,0,69582,3479.1
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,,0,0,0,0,0,421,14792,15213,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,20,0,0,0,0,74796,0,0,74796,3739.8
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,,0,0,0,0,0,466,19609,20075,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,20,0,0,0,0,30972,0,0,30972,1548.6
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,,0,0,0,0,0,216,8698,8914,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,20,0,0,0,0,3129,0,0,3129,156.45
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,,0,0,0,0,0,19,66,85,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,20,0,0,0,0,71050,0,0,71050,3552.5
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,,0,0,0,0,0,477,15372,15849,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,20,0,0,0,0,32052,0,0,32052,1602.6
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,,0,0,0,0,0,401,5263,5664,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Feb 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,20,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,21,0,0,0,0,74002,0,0,74002,3523.9048
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,,0,0,0,0,0,512,16164,16676,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,21,0,0,0,0,83174,0,0,83174,3960.6667
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,,0,0,0,0,0,555,21932,22487,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,21,0,0,0,0,34200,0,0,34200,1628.5714
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,,0,0,0,0,0,297,9711,10008,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,21,0,0,0,0,3100,0,0,3100,147.619
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,,0,0,0,0,0,38,83,121,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,21,0,0,0,0,76927,0,0,76927,3663.1905
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,,0,0,0,0,0,464,16191,16655,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,21,0,0,0,0,35044,0,0,35044,1668.7619
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,,0,0,0,0,0,483,5701,6184,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Mar 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,22,0,0,0,0,77893,0,0,77893,3540.5909
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,,0,0,0,0,0,435,17354,17789,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,22,0,0,0,0,89238,0,0,89238,4056.2727
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,,0,0,0,0,0,527,23498,24025,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,22,0,0,0,0,37160,0,0,37160,1689.0909
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,,0,0,0,0,0,227,10345,10572,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,22,0,0,0,0,3045,0,0,3045,138.4091
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,,0,0,0,0,0,27,57,84,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,22,0,0,0,0,80300,0,0,80300,3650
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,,0,0,0,0,0,446,17139,17585,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,22,0,0,0,0,36593,0,0,36593,1663.3182
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,,0,0,0,0,0,518,6164,6682,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,Apr 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SUPPER,22,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,21,0,0,0,0,75997,0,0,75997,3618.9048
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,,0,0,0,0,0,484,17243,17727,0
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_BREAKFAST,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,21,0,0,0,0,82083,0,0,82083,3908.7143
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,,0,0,0,0,0,483,22670,23153,0
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_LUNCH,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,21,0,0,0,0,34791,0,0,34791,1656.7143
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,,0,0,0,0,0,255,9910,10165,0
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_AM,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,21,0,0,0,0,2847,0,0,2847,135.5714
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,,0,0,0,0,0,66,62,128,0
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_NT,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,21,0,0,0,0,77522,0,0,77522,3691.5238
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,,0,0,0,0,0,461,17005,17466,0
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,21,0,0,0,0,0,0,0,0,0
SAN DIEGO,May 2014,DCH,2014,CHILD NUTRITION PROGRAM OF SOUTHERN CALIFORNIA INC ,DCH_SNACK_PM,21,0,0,0,0,0,0,0,0,0
